Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Асекеевская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189									
1	"Число избирателей, включенных в список избирателей"	16208	203	204	2280	2024	379	422	402	182	1424	229	470	591	343	128	154	256	150	246	159	534	320	116	568	654	136	118	413	83	497	1480	408	93	390	152									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17000	224	217	2390	2119	404	455	435	197	1504	238	489	627	353	146	160	269	152	245	156	552	305	111	621	707	135	121	424	86	512	1564	419	94	411	158									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10230	177	143	1326	1134	209	306	295	166	800	132	324	437	226	84	110	168	91	165	119	399	208	86	390	328	83	76	331	64	361	736	264	75	283	134									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1909	18	29	144	231	38	32	55	4	278	68	57	69	49	14	9	44	17	51	12	55	45	16	49	93	25	20	24	3	65	198	25	10	51	11									
6	Число погашенных избирательных бюллетеней	4860	29	45	920	754	157	117	85	27	426	38	108	121	78	48	41	57	44	29	25	98	52	9	182	286	27	25	69	19	86	629	130	9	77	13									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1909	18	29	144	231	38	32	55	4	278	68	57	69	49	14	9	44	17	51	12	55	45	16	49	93	25	20	24	3	65	198	25	10	51	11									
8	Число бюллетеней в стационарных ящиках для голосования	10228	177	143	1324	1134	209	306	295	166	800	132	324	437	226	84	110	168	91	165	119	399	208	86	390	328	83	76	331	64	361	736	264	75	283	134									
9	Число недействительных избирательных бюллетеней	83	0	0	28	11	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	6	0	1	3	2	4	17	2	0	4	0									
