Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Асекеевская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №1805									
1	Число избирателей, включенных в список избирателей	17966	107	196	2395	2100	402	294	243	501	497	205	1533	258	561	672	356	160	283	169	308	190	564	336	115	671	742	163	150	496	99	518	1627	455	442	158									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	18424	113	204	2442	2147	412	291	257	521	508	220	1570	261	576	694	370	165	286	166	317	196	563	342	116	700	769	165	155	516	105	536	1668	464	447	162									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	10524	76	123	1381	1097	223	157	190	319	256	122	849	156	362	357	261	98	185	103	166	105	410	238	87	360	394	100	90	351	63	350	902	227	259	107									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2243	6	16	197	288	32	79	29	51	67	61	198	48	99	102	39	38	50	23	78	13	89	47	11	59	101	17	20	30	7	96	121	43	67	21									
6	Число погашенных избирательных бюллетеней	5657	31	65	864	762	157	55	38	151	185	37	523	57	115	235	70	29	51	40	73	78	64	57	18	281	274	48	45	135	35	90	645	194	121	34									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2243	6	16	197	288	32	79	29	51	67	61	198	48	99	102	39	38	50	23	78	13	89	47	11	59	101	17	20	30	7	96	121	43	67	21									
8	Число бюллетеней в стационарных ящиках для голосования	10524	76	123	1381	1097	223	157	190	319	256	122	849	156	362	357	261	98	185	103	166	105	410	238	87	360	394	100	90	351	63	350	902	227	259	107									
9	Число недействительных избирательных бюллетеней	74	1	0	17	8	1	0	0	0	11	0	0	3	6	2	0	0	0	0	1	0	1	1	1	2	3	0	0	0	2	1	8	0	5	0									
