Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
Наименование Избирательной комиссии:    Родионово-Несветайская																																			
																																			
Сводная таблица итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680									
1	"Число избирателей, включенных в список избирателей"	17799	902	460	959	210	431	750	862	782	744	859	731	159	522	547	723	813	809	687	258	662	1683	1384	1285	577									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17889	920	450	920	210	440	760	830	800	740	900	740	150	520	550	710	800	820	670	240	660	1750	1420	1309	580									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	12777	787	412	689	148	303	615	650	642	622	453	582	126	224	316	548	613	484	537	189	402	1242	843	869	481									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	809	42	33	53	18	70	62	21	32	15	58	35	13	14	25	34	27	39	29	13	7	54	26	58	31									
6	Число погашенных избирательных бюллетеней	4303	91	5	178	44	67	83	159	126	103	389	123	11	282	209	128	160	297	104	38	251	454	551	382	68									
7	Число избирательных бюллетеней в переносных ящиках для голосования	809	42	33	53	18	70	62	21	32	15	58	35	13	14	25	34	27	39	29	13	7	54	26	58	31									
8	Число бюллетеней в стационарных ящиках для голосования	12777	787	412	689	148	303	615	650	642	622	453	582	126	224	316	548	613	484	537	189	402	1242	843	869	481									
9	Число недействительных избирательных бюллетеней	132	8	0	4	0	2	3	9	1	7	15	6	0	0	0	2	9	8	10	2	1	17	15	12	1									
10	Число действительных избирательных бюллетеней	13454	821	445	738	166	371	674	662	673	630	496	611	139	238	341	580	631	515	556	200	408	1279	854	915	511									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	56	3	2	1	3	3	1	3	0	4	5	2	0	2	2	1	3	4	2	0	1	5	2	4	3									
		0.41%	0.36%	0.45%	0.13%	1.81%	0.80%	0.15%	0.45%	0.00%	0.63%	0.98%	0.32%	0.00%	0.84%	0.59%	0.17%	0.47%	0.76%	0.35%	0.00%	0.24%	0.39%	0.23%	0.43%	0.59%									
14	Грудинин Павел Николаевич	1142	47	10	54	30	20	24	112	63	45	30	52	13	16	30	48	69	49	13	11	40	127	118	103	18									
		8.41%	5.67%	2.25%	7.28%	18.07%	5.36%	3.55%	16.69%	9.35%	7.06%	5.87%	8.43%	9.35%	6.72%	8.80%	8.25%	10.78%	9.37%	2.30%	5.45%	9.78%	9.80%	13.58%	11.11%	3.52%									
15	Жириновский Владимир Вольфович	610	70	12	31	7	20	24	45	20	39	27	21	8	19	19	24	23	28	14	9	21	36	37	40	16									
		4.49%	8.44%	2.70%	4.18%	4.22%	5.36%	3.55%	6.71%	2.97%	6.12%	5.28%	3.40%	5.76%	7.98%	5.57%	4.12%	3.59%	5.35%	2.47%	4.46%	5.13%	2.78%	4.26%	4.31%	3.13%									
16	Путин Владимир Владимирович	11398	685	420	639	118	303	619	492	582	530	427	526	117	196	282	496	530	429	517	179	336	1085	677	755	458									
		83.90%	82.63%	94.38%	86.12%	71.08%	81.23%	91.43%	73.32%	86.35%	83.20%	83.56%	85.25%	84.17%	82.35%	82.70%	85.22%	82.81%	82.03%	91.34%	88.61%	82.15%	83.72%	77.91%	81.45%	89.45%									
17	Собчак Ксения Анатольевна	75	5	1	6	1	8	1	5	2	2	1	5	0	4	1	2	1	2	3	0	0	9	7	1	8									
		0.55%	0.60%	0.22%	0.81%	0.60%	2.14%	0.15%	0.75%	0.30%	0.31%	0.20%	0.81%	0.00%	1.68%	0.29%	0.34%	0.16%	0.38%	0.53%	0.00%	0.00%	0.69%	0.81%	0.11%	1.56%									
18	Сурайкин Максим Александрович	80	9	0	5	3	7	1	0	5	8	4	2	1	0	5	3	4	2	3	1	1	7	4	4	1									
		0.59%	1.09%	0.00%	0.67%	1.81%	1.88%	0.15%	0.00%	0.74%	1.26%	0.78%	0.32%	0.72%	0.00%	1.47%	0.52%	0.63%	0.38%	0.53%	0.50%	0.24%	0.54%	0.46%	0.43%	0.20%									
19	Титов Борис Юрьевич	48	2	0	1	2	6	3	4	0	2	1	2	0	1	2	3	0	1	1	0	0	5	7	4	1									
		0.35%	0.24%	0.00%	0.13%	1.20%	1.61%	0.44%	0.60%	0.00%	0.31%	0.20%	0.32%	0.00%	0.42%	0.59%	0.52%	0.00%	0.19%	0.18%	0.00%	0.00%	0.39%	0.81%	0.43%	0.20%									
20	Явлинский Григорий Алексеевич	45	0	0	1	2	4	1	1	1	0	1	1	0	0	0	3	1	0	3	0	9	5	2	4	6									
		0.33%	0.00%	0.00%	0.13%	1.20%	1.07%	0.15%	0.15%	0.15%	0.00%	0.20%	0.16%	0.00%	0.00%	0.00%	0.52%	0.16%	0.00%	0.53%	0.00%	2.20%	0.39%	0.23%	0.43%	1.17%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
