Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Шатойская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341					
1	"Число избирателей, внесенных в списки избирателей"	8793	1347	578	380	170	172	131	663	2250	205	632	331	192	150	290	234	290	125	131	522					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	8793	1347	578	380	170	172	131	663	2250	205	632	331	192	150	290	234	290	125	131	522					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	83	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8639	1334	572	377	170	169	131	654	2167	199	621	331	190	150	285	232	287	125	131	514					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	31	4	2	0	0	3	0	4	0	3	5	0	2	0	2	0	3	0	0	3					
6	Число погашенных избирательных бюллетеней	40	9	4	3	0	0	0	5	0	3	6	0	0	0	3	2	0	0	0	5					
7	Число избирательных бюллетеней в переносных ящиках для голосования	114	4	2	0	0	3	0	4	83	3	5	0	2	0	2	0	3	0	0	3					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8639	1334	572	377	170	169	131	654	2167	199	621	331	190	150	285	232	287	125	131	514					
9	Число недействительных избирательных бюллетеней	22	3	1	0	2	1	0	2	6	0	2	1	0	0	1	1	0	0	0	2					
10	Число действительных избирательных бюллетеней	8731	1335	573	377	168	171	131	656	2244	202	624	330	192	150	286	231	290	125	131	515					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	466	40	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	86					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	466	40	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	86					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	6	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0					
		0.07%	0.15%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	5	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1					
		0.06%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%					
20	3.Политическая партия «Демократическая партия России»	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	11	2	0	0	0	2	0	0	0	2	0	2	0	0	0	0	3	0	0	0					
		0.13%	0.15%	0.00%	0.00%	0.00%	1.16%	0.00%	0.00%	0.00%	0.99%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	1.03%	0.00%	0.00%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	5	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0					
		0.06%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	1	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0					
		0.07%	0.07%	0.00%	0.27%	0.00%	0.00%	0.00%	0.15%	0.09%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	6	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0					
		0.07%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	4	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8677	1326	569	374	168	169	131	652	2230	200	620	328	192	150	284	230	286	125	131	512					
		99.13%	99.10%	99.13%	99.20%	98.82%	98.26%	100.00%	99.09%	99.11%	99.01%	99.04%	99.09%	100.00%	100.00%	98.95%	99.14%	98.62%	100.00%	100.00%	99.03%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	8	2	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	0	0	1					
		0.09%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.09%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.19%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
