Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Михайловская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455					
1	"Число избирателей, внесенных в списки"	12132	527	681	734	1120	1406	1211	580	200	72	261	83	190	225	64	72	77	275	112	45	386	52	90	524	133	122	206	471	141	619	582	142	84	645					
2	"Число бюллетеней, полученных участковыми комиссиями"	11233	461	615	665	1008	1270	1080	522	201	72	261	83	190	220	64	72	77	276	112	45	386	52	90	472	133	123	206	425	145	560	530	143	84	590					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7866	311	339	383	542	725	610	382	159	72	206	74	175	205	60	63	72	201	104	44	309	35	85	396	122	108	173	309	134	418	450	128	74	398					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	498	17	38	38	34	79	25	51	11	0	9	7	2	0	2	6	5	18	3	0	0	0	3	25	4	0	18	17	4	36	12	3	6	25					
6	Число погашенных бюллетеней	2869	133	238	244	432	466	445	89	31	0	46	2	13	15	2	3	0	57	5	1	77	17	2	51	7	15	15	99	7	106	68	12	4	167					
7	Число бюллетеней в переносных ящиках для голосования	498	17	38	38	34	79	25	51	11	0	9	7	2	0	2	6	5	18	3	0	0	0	3	25	4	0	18	17	4	36	12	3	6	25					
8	Число бюллетеней в стационарных ящиках для голосования	7866	311	339	383	542	725	610	382	159	72	206	74	175	205	60	63	72	201	104	44	309	35	85	396	122	108	173	309	134	418	450	128	74	398					
9	Число недействительных бюллетеней	121	3	4	6	12	16	7	7	7	0	3	1	2	2	0	0	2	4	0	0	9	1	1	5	0	1	1	1	1	9	7	1	1	7					
10	Число действительных бюллетеней	8243	325	373	415	564	788	628	426	163	72	212	80	175	203	62	69	75	215	107	44	300	34	87	416	126	107	190	325	137	445	455	130	79	416					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	97	1	2	4	3	3	3	5	2	2	3	2	2	3	2	2	2	5	2	2	3	2	3	5	2	2	3	3	3	5	5	3	3	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	30	0	2	4	0	0	2	5	2	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	1	3	0	1	2	0	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	21	0	0	3	1	0	1	6	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	2	0	1					
14	Число погашенных открепительных удостоверений	67	1	0	0	3	3	1	0	0	2	3	2	2	3	2	2	2	1	2	2	3	1	3	5	2	2	2	0	3	4	3	3	3	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	126	1	7	2	4	7	6	3	3	3	3	4	4	2	0	0	0	4	3	4	8	1	1	3	0	1	7	6	4	13	11	2	3	6					
		1.50%	0.30%	1.85%	0.47%	0.69%	0.87%	0.94%	0.69%	1.76%	4.16%	1.39%	4.93%	2.25%	0.97%	0.0%	0.0%	0.0%	1.82%	2.80%	9.09%	2.58%	2.85%	1.13%	0.71%	0.0%	0.92%	3.66%	1.84%	2.89%	2.86%	2.38%	1.52%	3.75%	1.41%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	62	3	2	4	3	5	6	7	1	0	3	0	1	4	0	0	0	2	0	0	3	0	0	2	1	0	0	1	1	3	3	2	1	4					
		0.74%	0.91%	0.53%	0.95%	0.52%	0.62%	0.94%	1.61%	0.58%	0.0%	1.39%	0.0%	0.56%	1.95%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.97%	0.0%	0.0%	0.47%	0.79%	0.0%	0.0%	0.30%	0.72%	0.66%	0.64%	1.52%	1.25%	0.94%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	259	13	15	17	15	32	19	4	10	1	5	1	4	10	3	1	4	0	4	0	9	0	3	8	6	5	3	15	1	13	14	3	5	16					
		3.09%	3.96%	3.97%	4.03%	2.60%	3.98%	2.99%	0.92%	5.88%	1.38%	2.32%	1.23%	2.25%	4.87%	4.83%	1.44%	5.19%	0.0%	3.73%	0.0%	2.91%	0.0%	3.40%	1.90%	4.76%	4.62%	1.57%	4.60%	0.72%	2.86%	3.03%	2.29%	6.25%	3.78%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	110	11	3	9	7	11	6	6	2	0	1	1	0	3	1	0	1	8	1	0	2	0	2	5	1	0	1	5	1	2	14	0	2	4					
		1.31%	3.35%	0.79%	2.13%	1.21%	1.36%	0.94%	1.38%	1.17%	0.0%	0.46%	1.23%	0.0%	1.46%	1.61%	0.0%	1.29%	3.65%	0.93%	0.0%	0.64%	0.0%	2.27%	1.18%	0.79%	0.0%	0.52%	1.53%	0.72%	0.44%	3.03%	0.0%	2.5%	0.94%					
22	"5. ""За Русь Святую"""	42	1	3	0	4	5	3	3	1	0	2	0	0	0	0	0	2	1	0	0	4	0	0	3	0	0	0	3	1	1	1	1	1	2					
		0.50%	0.30%	0.79%	0.0%	0.69%	0.62%	0.47%	0.69%	0.58%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	2.59%	0.45%	0.0%	0.0%	1.29%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.92%	0.72%	0.22%	0.21%	0.76%	1.25%	0.47%					
23	"6. ""Объединенная Российская партия ""Русь"""	35	3	0	2	3	1	2	0	0	0	1	1	0	2	1	1	2	1	1	0	3	0	0	2	1	2	2	0	0	3	1	0	0	0					
		0.41%	0.91%	0.0%	0.47%	0.52%	0.12%	0.31%	0.0%	0.0%	0.0%	0.46%	1.23%	0.0%	0.97%	1.61%	1.44%	2.59%	0.45%	0.93%	0.0%	0.97%	0.0%	0.0%	0.47%	0.79%	1.85%	1.04%	0.0%	0.0%	0.66%	0.21%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	42	2	1	6	4	5	2	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	2	0	0	2	0	2	5	4	0	1	1					
		0.50%	0.60%	0.26%	1.42%	0.69%	0.62%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.44%	0.0%	0.45%	0.0%	0.0%	0.97%	0.0%	0.0%	0.47%	0.0%	0.0%	1.04%	0.0%	1.44%	1.10%	0.86%	0.0%	1.25%	0.23%					
25	"8. ""Народно-республиканская партия России"""	20	0	1	0	0	0	2	0	0	0	2	0	0	0	2	0	0	1	0	0	3	0	0	1	1	0	0	0	0	2	3	0	0	2					
