Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Татищевская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608					
1	"Число избирателей, внесенных в список избирателей"	22741	545	276	1999	299	848	232	282	386	219	311	783	181	692	1350	502	1135	259	1109	1595	171	606	684	2004	2041	2020	641	532	697	342					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23180	559	287	2027	293	926	236	292	385	217	317	803	181	699	1364	507	1158	269	1108	1632	177	611	696	2043	2059	2088	648	537	716	345					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	20000	509	223	1799	242	799	199	237	350	188	247	668	124	531	1185	436	947	241	1017	1454	143	511	615	1796	1884	1758	565	410	624	298					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1505	28	39	92	36	25	24	20	25	21	58	63	50	137	84	51	131	9	20	29	22	58	38	68	43	127	46	90	41	30					
6	Число погашенных избирательных бюллетеней	1675	22	25	136	15	102	13	35	10	8	12	72	7	31	95	20	80	19	71	149	12	42	43	179	132	203	37	37	51	17					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1505	28	39	92	36	25	24	20	25	21	58	63	50	137	84	51	131	9	20	29	22	58	38	68	43	127	46	90	41	30					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	20000	509	223	1799	242	799	199	237	350	188	247	668	124	531	1185	436	947	241	1017	1454	143	511	615	1796	1884	1758	565	410	624	298					
9	Число недействительных избирательных бюллетеней	40	1	1	3	0	2	2	5	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	9	2	3	3	0	0	0					
10	Число действительных избирательных бюллетеней	21465	536	261	1888	278	822	221	252	375	209	305	731	174	668	1265	487	1073	250	1037	1483	165	569	653	1855	1925	1882	608	500	665	328					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	389	10	10	40	2	15	3	10	10	3	10	13	3	10	20	5	20	10	15	15	2	10	14	22	23	42	10	10	22	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	337	10	7	39	0	15	1	2	1	1	9	13	2	9	17	3	19	8	15	15	1	6	13	22	23	41	10	10	21	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	144	6	8	15	4	1	6	3	2	0	2	3	4	2	8	3	6	2	19	5	1	3	4	11	11	0	5	2	4	4					
14	Число погашенных неиспользованных открепительных удостоверений	52	0	3	1	2	0	2	8	9	2	1	0	1	1	3	2	1	2	0	0	1	4	1	0	0	1	0	0	1	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	479	9	6	37	10	55	3	18	5	2	1	10	3	8	20	5	19	4	9	51	0	4	31	115	11	18	5	7	10	3					
		2.23%	1.68%	2.29%	1.96%	3.60%	6.67%	1.35%	7.00%	1.33%	0.96%	0.33%	1.37%	1.72%	1.20%	1.58%	1.03%	1.76%	1.60%	0.87%	3.44%	0.00%	0.70%	4.75%	6.17%	0.57%	0.95%	0.82%	1.40%	1.50%	0.91%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1309	32	19	88	19	59	5	24	14	14	21	58	13	53	76	34	63	10	83	97	14	14	21	133	75	134	40	35	46	15					
		6.09%	5.96%	7.25%	4.65%	6.83%	7.16%	2.24%	9.34%	3.73%	6.70%	6.89%	7.93%	7.47%	7.93%	5.99%	6.98%	5.84%	4.00%	8.00%	6.54%	8.48%	2.46%	3.22%	7.14%	3.89%	7.11%	6.55%	7.00%	6.92%	4.57%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	26	0	0	0	0	0	0	3	2	0	1	0	0	0	2	0	2	1	2	0	0	1	0	7	1	3	1	0	0	0					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.17%	0.53%	0.00%	0.33%	0.00%	0.00%	0.00%	0.16%	0.00%	0.19%	0.40%	0.19%	0.00%	0.00%	0.18%	0.00%	0.38%	0.05%	0.16%	0.16%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	210	2	4	13	20	35	2	21	3	3	1	4	0	6	11	3	5	6	5	6	2	6	0	18	13	10	4	3	4	0					
		0.98%	0.37%	1.53%	0.69%	7.19%	4.25%	0.90%	8.17%	0.80%	1.44%	0.33%	0.55%	0.00%	0.90%	0.87%	0.62%	0.46%	2.40%	0.48%	0.40%	1.21%	1.05%	0.00%	0.97%	0.67%	0.53%	0.65%	0.60%	0.60%	0.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	44	0	1	2	2	2	0	4	1	0	0	0	0	0	3	2	2	1	2	0	0	0	0	7	10	4	1	0	0	0					
		0.20%	0.00%	0.38%	0.11%	0.72%	0.24%	0.00%	1.56%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.41%	0.19%	0.40%	0.19%	0.00%	0.00%	0.00%	0.00%	0.38%	0.52%	0.21%	0.16%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	19379	493	231	1748	225	669	210	181	350	190	281	659	158	601	1151	443	980	228	934	1329	149	544	601	1573	1814	1711	556	455	605	310					
		90.11%	91.81%	88.17%	92.44%	80.94%	81.19%	94.17%	70.43%	93.33%	90.91%	92.13%	90.15%	90.80%	89.97%	90.70%	90.97%	90.91%	91.20%	90.07%	89.62%	90.30%	95.61%	92.04%	84.39%	94.14%	90.77%	90.99%	91.00%	90.98%	94.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	18	0	0	0	2	2	1	1	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	2	1	2	1	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.72%	0.24%	0.45%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.19%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.11%	0.05%	0.11%	0.16%	0.00%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
