Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Макарьевская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375					
1	"Число избирателей, внесенных в список избирателей"	14225	1065	1071	1057	1046	914	185	1037	149	233	236	302	385	291	134	191	161	355	205	266	417	536	1206	915	336	781	346	405					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13632	1000	1000	1000	1000	900	189	1000	165	230	240	300	350	290	137	196	165	360	200	260	400	500	1200	900	300	700	300	350					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6487	487	519	442	499	435	75	501	62	94	113	157	198	115	64	78	85	150	108	143	182	190	563	374	176	338	143	196					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1345	72	49	61	36	60	18	55	7	43	38	37	58	55	20	36	10	91	30	29	86	85	62	47	66	78	46	70					
6	Число погашенных избирательных бюллетеней	5800	441	432	497	465	405	96	444	96	93	89	106	94	120	53	82	70	119	62	88	132	225	575	479	58	284	111	84					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1345	72	49	61	36	60	18	55	7	43	38	37	58	55	20	36	10	91	30	29	86	85	62	47	66	78	46	70					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6487	487	519	442	499	435	75	501	62	94	113	157	198	115	64	78	85	150	108	143	182	190	563	374	176	338	143	196					
9	Число недействительных избирательных бюллетеней	63	5	2	5	2	3	0	7	0	0	2	1	5	0	1	0	2	2	1	0	0	3	7	4	3	1	3	4					
10	Число действительных избирательных бюллетеней	7769	554	566	498	533	492	93	549	69	137	149	193	251	170	83	114	93	239	137	172	268	272	618	417	239	415	186	262					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	240	14	8	13	11	8	4	8	8	10	10	12	8	8	4	4	8	8	8	10	10	10	10	10	8	10	10	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	119	11	6	11	10	7	0	7	7	3	8	8	1	5	0	0	3	2	2	0	3	5	5	2	4	7	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	96	5	9	10	6	14	1	4	0	2	5	2	0	3	1	1	1	2	3	2	2	1	7	2	1	2	6	4					
14	Число погашенных неиспользованных открепительных удостоверений	121	3	2	2	1	1	4	1	1	7	2	4	7	3	4	4	5	6	6	10	7	5	5	8	4	3	9	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	1	1	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
