Выборы Президента Российской Федерации																																										
Дата голосования: 02.03.2008																																										
																																										
Наименование Избирательной комиссии:    Ленинградская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
	Число участковых избирательных комиссий	35																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	35																																								
																																										
		Сумма	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3028	УИК №3029	УИК №3030	УИК №3031	УИК №3032	УИК №3033	УИК №3034	УИК №3035					
1	"Число избирателей, включенных в списки избирателей"	46273	1819	1502	1793	2063	2199	1611	1134	1264	1454	1147	2070	1407	2094	2028	1819	1599	367	259	299	775	2247	901	1032	413	1371	1327	1830	856	1469	1192	1226	1208	1411	965	122					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	45164	1750	1450	1700	2200	2150	1550	1150	1150	1350	1150	2000	1390	1950	1950	1750	1500	370	260	299	750	2300	900	1000	400	1350	1325	1800	850	1400	1150	1200	1200	1400	950	120					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	39060	1456	1174	1373	1705	1853	1271	1055	960	1191	1002	1665	1166	1536	1599	1531	1158	177	227	228	700	1854	839	945	352	1296	1305	1723	826	1312	1058	1165	1004	1309	927	118					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3425	289	77	110	186	182	87	57	190	123	62	72	112	174	134	115	146	190	27	66	42	300	46	55	48	54	20	77	16	68	67	35	103	74	19	2					
6	Число погашенных избирательных бюллетеней	2679	5	199	217	309	115	192	38	0	36	86	263	112	240	217	104	196	3	6	5	8	146	15	0	0	0	0	0	8	20	25	0	93	17	4	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3425	289	77	110	186	182	87	57	190	123	62	72	112	174	134	115	146	190	27	66	42	300	46	55	48	54	20	77	16	68	67	35	103	74	19	2					
8	Число бюллетеней в стационарных ящиках для голосования	39059	1456	1174	1373	1704	1853	1271	1055	960	1191	1002	1665	1166	1536	1599	1531	1158	177	227	228	700	1854	839	945	352	1296	1305	1723	826	1312	1058	1165	1004	1309	927	118					
9	Число недействительных избирательных бюллетеней	514	17	20	22	41	50	17	6	9	27	13	24	28	37	35	43	17	4	4	2	16	23	2	0	0	0	0	5	8	18	4	9	1	1	11	0					
10	Число действительных избирательных бюллетеней	41970	1728	1231	1461	1849	1985	1341	1106	1141	1287	1051	1713	1250	1673	1698	1603	1287	363	250	292	726	2131	883	1000	400	1350	1325	1795	834	1362	1121	1191	1106	1382	935	120					
11	Число полученных открепительных  удостоверений	810	25	26	21	16	10	21	16	16	24	17	64	20	14	25	27	27	0	14	8	35	47	30	10	10	14	25	35	4	33	42	16	43	16	50	9					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	810	25	26	21	16	10	21	16	16	24	17	64	20	14	25	27	27	0	14	8	35	47	30	10	10	14	25	35	4	33	42	16	43	16	50	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	442	12	24	13	11	14	10	7	16	12	35	72	8	13	19	12	11	5	8	8	10	9	11	5	3	5	2	18	5	14	16	13	8	3	8	2					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	490	8	19	9	9	12	11	8	3	8	14	39	20	9	16	13	13	0	10	0	5	44	6	14	11	18	22	23	11	24	9	16	48	12	3	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																										
18	Богданов Андрей Владимирович	417	0	23	19	24	37	11	13	15	11	28	32	12	18	33	28	18	6	2	0	8	19	9	1	2	3	0	0	13	8	3	6	2	1	9	3					
		0.98%	0.00%	1.84%	1.28%	1.27%	1.82%	0.81%	1.17%	1.30%	0.84%	2.63%	1.84%	0.94%	1.05%	1.90%	1.70%	1.38%	1.63%	0.79%	0.00%	1.08%	0.88%	1.02%	0.10%	0.50%	0.22%	0.00%	0.00%	1.54%	0.58%	0.27%	0.50%	0.18%	0.07%	0.95%	2.50%					
19	Жириновский Владимир Вольфович	4132	23	152	186	239	270	185	126	118	181	115	187	152	203	180	181	157	24	29	54	121	282	93	105	22	61	0	105	77	160	104	58	28	47	90	17					
		9.73%	1.32%	12.15%	12.54%	12.65%	13.27%	13.62%	11.33%	10.26%	13.77%	10.81%	10.77%	11.89%	11.87%	10.39%	10.99%	12.04%	6.54%	11.42%	18.37%	16.31%	13.09%	10.51%	10.50%	5.50%	4.52%	0.00%	5.83%	9.14%	11.59%	9.24%	4.83%	2.53%	3.40%	9.51%	14.17%					
20	Зюганов Геннадий Андреевич	10414	80	360	376	560	554	373	243	289	348	315	359	394	408	484	455	329	79	52	86	191	613	157	233	11	307	305	343	287	391	321	287	238	315	230	41					
		24.51%	4.58%	28.78%	25.35%	29.63%	27.22%	27.47%	21.85%	25.13%	26.48%	29.61%	20.67%	30.83%	23.86%	27.93%	27.64%	25.23%	21.53%	20.47%	29.25%	25.74%	28.46%	17.74%	23.30%	2.75%	22.74%	23.02%	19.06%	34.09%	28.33%	28.53%	23.92%	21.50%	22.78%	24.31%	34.17%					
21	Медведев Дмитрий Анатольевич	27007	1625	696	880	1026	1124	772	724	719	747	593	1135	692	1044	1001	939	783	254	167	152	406	1217	624	661	365	979	1020	1347	457	803	693	840	838	1019	606	59					
		63.57%	93.12%	55.64%	59.34%	54.29%	55.23%	56.85%	65.11%	62.52%	56.85%	55.73%	65.34%	54.15%	61.05%	57.76%	57.05%	60.05%	69.21%	65.75%	51.70%	54.72%	56.50%	70.51%	66.10%	91.25%	72.52%	76.98%	74.83%	54.28%	58.19%	61.60%	70.00%	75.70%	73.68%	64.06%	49.17%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
