Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Заполярного района																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40									
1	Число избирателей, включенных в список избирателей	20231	282	49	85	1105	365	71	583	81	592	112	128	64	37	472	150	334	502	73	100	229	47	231	126	321	427	227	87	1203	662	156	364	513	557	512	447	1052	2174	2347	2140	1224									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	17875	220	55	90	900	220	70	500	80	450	120	140	80	40	410	120	290	440	70	90	200	40	200	110	280	350	180	90	1000	540	120	270	410	430	430	340	1050	2100	2150	2000	1200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	3914	9	0	0	34	74	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0	0	0	0	23	0	0	109	0	0	9	61	0	4	0	219	540	779	1280	755									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	8075	198	36	55	411	125	44	363	53	286	54	48	27	19	273	69	178	248	34	63	90	25	94	62	172	241	97	58	552	319	82	167	205	263	250	321	400	751	738	380	224									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	188	1	0	4	14	2	6	0	0	4	0	0	3	0	6	1	10	16	1	0	4	0	7	3	9	4	0	0	14	12	0	4	5	0	0	6	3	40	7	0	2									
6	Число погашенных избирательных бюллетеней	5698	12	19	31	441	19	20	137	27	160	66	92	50	21	118	45	102	176	35	27	106	15	99	45	99	82	83	32	325	209	38	90	139	167	176	13	428	769	626	340	219									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4102	10	0	4	48	76	6	0	0	4	0	0	3	0	19	6	10	16	1	0	4	0	7	3	9	27	0	0	123	12	0	13	66	0	4	6	222	580	786	1280	757									
