Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    Каменская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431									
1	Число избирателей, включенных в список избирателей	24118	1224	2057	594	1954	480	462	1017	227	171	332	1034	161	312	711	147	196	1043	2002	285	467	1217	237	1418	360	1953	974	175	461	771	731	408	314	223									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	21200	1050	1850	550	1750	400	400	950	200	150	250	950	150	300	700	100	150	900	1750	250	400	1000	200	1250	300	1750	800	150	400	750	600	350	250	200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11935	691	1173	303	955	210	175	520	113	78	127	477	97	186	361	71	92	512	1001	82	220	658	110	730	160	932	423	102	258	329	366	200	120	103									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1564	19	48	32	124	39	59	106	21	20	70	107	7	8	25	2	18	60	108	69	32	68	13	28	18	66	119	29	29	86	38	24	62	10									
6	Число погашенных избирательных бюллетеней	7701	340	629	215	671	151	166	324	66	52	53	366	46	106	314	27	40	328	641	99	148	274	77	492	122	752	258	19	113	335	196	126	68	87									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1564	19	48	32	124	39	59	106	21	20	70	107	7	8	25	2	18	60	108	69	32	68	13	28	18	66	119	29	29	86	38	24	62	10									
8	Число бюллетеней в стационарных ящиках для голосования	11934	691	1173	303	955	210	175	520	113	78	127	477	97	186	361	71	92	512	1001	82	220	658	110	729	160	932	423	102	258	329	366	200	120	103									
9	Число недействительных избирательных бюллетеней	154	5	12	4	10	0	1	4	0	0	4	3	2	4	4	4	3	4	14	0	9	3	2	8	4	12	13	6	2	4	4	0	2	7									
10	Число действительных избирательных бюллетеней	13344	705	1209	331	1069	249	233	622	134	98	193	581	102	190	382	69	107	568	1095	151	243	723	121	749	174	986	529	125	285	411	400	224	180	106									
11	Число полученных открепительных  удостоверений	342	17	24	3	38	6	5	17	4	10	5	15	5	2	14	2	2	15	16	2	5	10	2	25	2	40	10	4	5	15	10	5	5	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	301	16	21	3	34	6	5	15	4	10	5	11	5	2	9	0	2	15	14	1	2	10	2	25	0	38	10	3	5	12	6	3	5	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	256	10	7	6	10	3	6	11	8	9	4	12	0	2	5	3	6	15	10	6	4	22	7	7	7	22	5	4	6	15	1	4	15	4									
14	Число неиспользованных открепительных удостоверений	41	1	3	0	4	0	0	2	0	0	0	4	0	0	5	2	0	0	2	1	3	0	0	0	2	2	0	1	0	3	4	2	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	8	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
