Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Ольховатская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527					
1	"Число избирателей, внесенных в список избирателей"	19354	855	1116	1481	1283	1472	954	1303	1437	579	268	454	503	555	325	541	693	734	245	679	133	420	450	216	574	546	1094	444					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	18900	850	1100	1400	1200	1350	900	1250	1400	600	270	470	500	550	340	550	700	750	270	700	140	440	450	220	550	500	1000	450					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	12075	596	662	993	667	889	654	679	974	376	99	367	349	396	204	315	406	364	120	387	84	279	230	182	455	348	740	260					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	3978	94	123	135	327	311	93	148	199	174	155	50	115	116	104	166	243	307	120	246	36	121	175	19	61	111	128	101					
6	Число погашенных избирательных бюллетеней	2847	160	315	272	206	150	153	423	227	50	16	53	36	38	32	69	51	79	30	67	20	40	45	19	34	41	132	89					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3978	94	123	135	327	311	93	148	199	174	155	50	115	116	104	166	243	307	120	246	36	121	175	19	61	111	128	101					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	12073	596	660	993	667	889	654	679	974	376	99	367	349	396	204	315	406	364	120	387	84	279	230	182	455	348	740	260					
9	Число недействительных избирательных бюллетеней	341	4	17	14	21	26	10	12	0	8	6	11	0	5	0	0	36	45	30	55	0	8	3	2	3	5	15	5					
10	Число действительных избирательных бюллетеней	15710	686	766	1114	973	1174	737	815	1173	542	248	406	464	507	308	481	613	626	210	578	120	392	402	199	513	454	853	356					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	445	20	25	25	15	20	20	20	30	35	6	10	20	15	10	12	12	32	14	12	2	10	10	10	15	10	25	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	321	8	21	12	5	8	20	20	30	33	5	9	14	12	10	12	2	32	14	1	0	10	2	5	7	8	15	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	67	6	3	4	8	1	2	1	4	2	1	1	2	0	5	4	3	2	2	1	1	1	4	1	3	0	5	0					
14	Число погашенных неиспользованных открепительных удостоверений	124	12	4	13	10	12	0	0	0	2	1	1	6	3	0	0	10	0	0	11	2	0	8	5	8	2	10	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	21	1	2	4	1	4	0	2	2	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2020	98	166	212	141	169	60	211	114	54	22	50	67	52	15	9	64	52	6	39	8	62	44	24	81	35	123	42					
		12.58%	14.20%	21.20%	18.79%	14.19%	14.08%	8.03%	25.51%	9.72%	9.82%	8.66%	11.99%	14.44%	10.16%	4.87%	1.87%	9.86%	7.75%	2.50%	6.16%	6.67%	15.50%	10.86%	11.94%	15.70%	7.63%	14.17%	11.63%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1163	3	103	92	90	74	41	79	103	52	19	12	32	40	8	8	25	35	5	20	13	39	42	21	40	22	99	46					
		7.25%	0.43%	13.15%	8.16%	9.05%	6.17%	5.49%	9.55%	8.78%	9.45%	7.48%	2.88%	6.90%	7.81%	2.60%	1.66%	3.85%	5.22%	2.08%	3.16%	10.83%	9.75%	10.37%	10.45%	7.75%	4.79%	11.41%	12.74%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	84	4	7	7	5	3	10	9	8	3	0	0	0	1	0	1	3	0	2	0	0	8	1	3	1	3	4	1					
		0.52%	0.58%	0.89%	0.62%	0.50%	0.25%	1.34%	1.09%	0.68%	0.55%	0.00%	0.00%	0.00%	0.20%	0.00%	0.21%	0.46%	0.00%	0.83%	0.00%	0.00%	2.00%	0.25%	1.49%	0.19%	0.65%	0.46%	0.28%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2082	89	165	201	161	134	41	139	140	51	21	49	65	70	18	60	69	38	11	58	17	86	46	26	75	78	114	60					
