Выборы Президента Российской Федерации																																																																		
Дата голосования: 18.03.2018																																																																		
																																																																		
"Наименование Избирательной комиссии:    Ставрополь, Ленинская"																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	55																																																																
																																																																		
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №1272	УИК №1277									
1	"Число избирателей, включенных в список избирателей"	81742	1680	1517	1115	927	2784	445	863	1050	1664	1981	1520	2055	860	2353	1872	2020	954	886	1971	1027	986	1523	586	1171	2289	2091	2137	1026	1300	2631	2213	2077	1029	1231	477	2368	2066	1446	1527	1642	2350	2138	2660	2540	1058	1257	1449	194	401	129	71	214	1177	2242	2502									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	78445	1600	1500	1000	950	2500	425	800	1050	1600	1900	1400	2000	800	2300	1800	1900	900	800	1900	900	850	1400	550	1100	2200	2100	2100	1100	1280	2400	2500	2000	1000	1100	450	2200	2000	1300	1400	1600	2200	2000	2400	2300	1000	1400	1400	200	400	140	100	250	1300	2300	2400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	64595	1362	1335	940	837	2426	395	657	992	1241	1551	1132	1345	668	1958	1398	1631	749	721	1709	675	757	1310	517	877	1326	1746	1363	761	1161	2114	1702	1801	783	958	410	1910	1859	1044	1301	1195	1897	1454	1903	1941	712	1028	1160	158	398	109	71	135	1177	1790	2045									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	5742	112	50	24	73	61	10	93	38	265	136	160	62	53	330	250	88	151	65	59	79	46	14	2	143	101	31	98	229	92	126	179	119	130	119	25	206	84	173	46	217	230	74	92	241	150	50	71	36	0	20	0	79	0	228	132									
6	Число погашенных избирательных бюллетеней	8108	126	115	36	40	13	20	50	20	94	213	108	593	79	12	152	181	0	14	132	146	47	76	31	80	773	323	639	110	27	160	619	80	87	23	15	84	57	83	53	188	73	472	405	118	138	322	169	6	2	11	29	36	123	282	223									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5742	112	50	24	73	61	10	93	38	265	136	160	62	53	330	250	88	151	65	59	79	46	14	2	143	101	31	98	229	92	126	179	119	130	119	25	206	84	173	46	217	230	74	92	241	150	50	71	36	0	20	0	79	0	228	132									
8	Число бюллетеней в стационарных ящиках для голосования	64593	1362	1335	940	837	2426	395	657	992	1241	1551	1132	1345	668	1958	1398	1631	749	721	1709	675	757	1310	517	877	1326	1745	1363	761	1161	2114	1702	1801	783	958	410	1910	1859	1044	1301	1195	1897	1454	1902	1941	712	1028	1160	158	398	109	71	135	1177	1790	2045									
9	Число недействительных избирательных бюллетеней	397	10	8	7	5	4	0	4	0	7	7	3	0	4	0	0	17	0	0	18	5	4	3	8	2	9	2	10	0	0	23	23	4	7	17	2	24	0	0	18	7	13	27	24	11	5	10	10	0	2	0	0	0	17	8	8									
10	Число действительных избирательных бюллетеней	69938	1464	1377	957	905	2483	405	746	1030	1499	1680	1289	1407	717	2288	1648	1702	900	786	1750	749	799	1321	511	1018	1418	1774	1451	990	1253	2217	1858	1916	906	1060	433	2092	1943	1217	1329	1405	2114	1501	1970	2171	857	1068	1221	194	396	129	71	214	1160	2010	2169									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
13	Бабурин Сергей Николаевич	285	1	10	5	2	9	2	5	0	7	7	3	2	3	5	5	3	5	0	13	7	7	4	0	5	1	4	5	3	7	8	9	8	10	10	2	14	7	2	10	7	6	11	2	7	3	7	6	0	0	0	0	0	2	19	5									
		0.41%	0.07%	0.72%	0.52%	0.22%	0.36%	0.49%	0.67%	0.00%	0.46%	0.41%	0.23%	0.14%	0.42%	0.22%	0.30%	0.17%	0.56%	0.00%	0.74%	0.93%	0.87%	0.30%	0.00%	0.49%	0.07%	0.23%	0.34%	0.30%	0.56%	0.36%	0.48%	0.42%	1.10%	0.93%	0.46%	0.66%	0.36%	0.16%	0.74%	0.50%	0.28%	0.72%	0.10%	0.32%	0.35%	0.65%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.94%	0.23%									
14	Грудинин Павел Николаевич	5325	150	38	70	66	95	20	49	57	52	113	47	196	57	305	149	146	64	41	148	88	100	132	53	95	205	177	129	105	90	177	78	115	83	53	35	101	54	67	105	113	160	105	194	167	29	114	92	10	16	7	6	3	19	161	224									
		7.57%	10.18%	2.74%	7.26%	7.25%	3.82%	4.94%	6.53%	5.53%	3.45%	6.70%	3.64%	13.93%	7.91%	13.33%	9.04%	8.49%	7.11%	5.22%	8.37%	11.67%	12.45%	9.97%	10.21%	9.31%	14.37%	9.97%	8.83%	10.61%	7.18%	7.90%	4.15%	5.99%	9.09%	4.92%	8.05%	4.77%	2.78%	5.51%	7.80%	8.00%	7.52%	6.87%	9.73%	7.65%	3.36%	10.58%	7.47%	5.15%	4.02%	5.43%	8.45%	1.40%	1.61%	7.98%	10.29%									
15	Жириновский Владимир Вольфович	1792	29	36	28	29	83	7	21	10	29	59	11	5	24	10	12	40	22	23	59	41	33	12	6	23	10	43	39	9	24	54	52	72	12	26	14	55	53	36	76	38	67	30	114	58	9	52	46	6	14	2	4	6	30	27	62									
