Выборы Президента Российской Федерации																																				
Дата голосования: 18.03.2018																																				
																																				
Наименование Избирательной комиссии:    Пышминская 																																				
																																				
Сводная таблица итогов голосования																																				
																																				
	Число участковых избирательных комиссий	25																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	25																																		
																																				
		Сумма	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №721	УИК №722	УИК №723									
1	"Число избирателей, включенных в список избирателей"	16032	1752	1141	1595	1775	1677	243	361	659	143	758	96	291	294	175	538	405	521	234	330	901	283	708	628	398	126									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14050	1500	1000	1400	1500	1400	200	300	600	150	700	100	250	250	200	400	400	450	200	300	800	250	600	600	400	100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	9992	1091	727	989	1077	969	183	263	414	106	411	66	195	174	118	320	283	382	160	260	539	163	426	359	237	80									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	869	66	38	71	108	64	12	11	59	21	33	5	22	17	13	35	22	21	11	18	68	47	30	41	32	4									
6	Число погашенных избирательных бюллетеней	3189	343	235	340	315	367	5	26	127	23	256	29	33	59	69	45	95	47	29	22	193	40	144	200	131	16									
7	Число избирательных бюллетеней в переносных ящиках для голосования	869	66	38	71	108	64	12	11	59	21	33	5	22	17	13	35	22	21	11	18	68	47	30	41	32	4									
8	Число бюллетеней в стационарных ящиках для голосования	9991	1091	727	988	1077	969	183	263	414	106	411	66	195	174	118	320	283	382	160	260	539	163	426	359	237	80									
9	Число недействительных избирательных бюллетеней	137	13	6	19	10	23	0	5	5	1	5	0	3	4	0	4	3	7	3	6	6	0	6	5	3	0									
10	Число действительных избирательных бюллетеней	10723	1144	759	1040	1175	1010	195	269	468	126	439	71	214	187	131	351	302	396	168	272	601	210	450	395	266	84									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
13	Бабурин Сергей Николаевич	68	9	6	9	14	5	0	2	1	0	0	1	0	0	1	4	0	2	1	0	4	4	1	3	0	1									
		0.63%	0.78%	0.78%	0.85%	1.18%	0.48%	0.00%	0.73%	0.21%	0.00%	0.00%	1.41%	0.00%	0.00%	0.76%	1.13%	0.00%	0.50%	0.58%	0.00%	0.66%	1.90%	0.22%	0.75%	0.00%	1.19%									
14	Грудинин Павел Николаевич	1907	245	164	198	248	196	42	33	72	16	78	17	45	16	33	83	64	78	8	20	82	16	78	51	13	11									
		17.56%	21.18%	21.44%	18.70%	20.93%	18.97%	21.54%	12.04%	15.22%	12.60%	17.57%	23.94%	20.74%	8.38%	25.19%	23.38%	20.98%	19.35%	4.68%	7.19%	13.51%	7.62%	17.11%	12.75%	4.83%	13.10%									
15	Жириновский Владимир Вольфович	832	91	53	63	70	98	16	20	47	14	25	11	9	28	14	29	38	38	19	15	35	17	29	24	21	8									
		7.66%	7.87%	6.93%	5.95%	5.91%	9.49%	8.21%	7.30%	9.94%	11.02%	5.63%	15.49%	4.15%	14.66%	10.69%	8.17%	12.46%	9.43%	11.11%	5.40%	5.77%	8.10%	6.36%	6.00%	7.81%	9.52%									
16	Путин Владимир Владимирович	7669	764	514	744	804	681	136	209	344	93	324	41	159	140	79	232	195	272	136	233	467	168	332	312	229	61									
		70.62%	66.03%	67.19%	70.25%	67.85%	65.92%	69.74%	76.28%	72.73%	73.23%	72.97%	57.75%	73.27%	73.30%	60.31%	65.35%	63.93%	67.49%	79.53%	83.81%	76.94%	80.00%	72.81%	78.00%	85.13%	72.62%									
17	Собчак Ксения Анатольевна	103	11	10	9	21	10	0	5	3	1	5	0	1	1	1	1	0	3	3	1	5	3	7	1	1	0									
		0.95%	0.95%	1.31%	0.85%	1.77%	0.97%	0.00%	1.82%	0.63%	0.79%	1.13%	0.00%	0.46%	0.52%	0.76%	0.28%	0.00%	0.74%	1.75%	0.36%	0.82%	1.43%	1.54%	0.25%	0.37%	0.00%									
18	Сурайкин Максим Александрович	58	11	8	6	4	7	0	0	1	0	3	0	0	2	0	0	3	2	0	1	2	1	1	2	1	3									
		0.53%	0.95%	1.05%	0.57%	0.34%	0.68%	0.00%	0.00%	0.21%	0.00%	0.68%	0.00%	0.00%	1.05%	0.00%	0.00%	0.98%	0.50%	0.00%	0.36%	0.33%	0.48%	0.22%	0.50%	0.37%	3.57%									
19	Титов Борис Юрьевич	50	7	3	7	6	9	1	0	0	1	2	1	0	0	1	2	1	1	1	1	4	0	1	1	0	0									
		0.46%	0.61%	0.39%	0.66%	0.51%	0.87%	0.51%	0.00%	0.00%	0.79%	0.45%	1.41%	0.00%	0.00%	0.76%	0.56%	0.33%	0.25%	0.58%	0.36%	0.66%	0.00%	0.22%	0.25%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	36	6	1	4	8	4	0	0	0	1	2	0	0	0	2	0	1	0	0	1	2	1	1	1	1	0									
		0.33%	0.52%	0.13%	0.38%	0.68%	0.39%	0.00%	0.00%	0.00%	0.79%	0.45%	0.00%	0.00%	0.00%	1.53%	0.00%	0.33%	0.00%	0.00%	0.36%	0.33%	0.48%	0.22%	0.25%	0.37%	0.00%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
