Выборы Президента Российской Федерации																																																											
Дата голосования: 02.03.2008																																																											
																																																											
Наименование Избирательной комиссии:    Электростальская городская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
	Число участковых избирательных комиссий	52																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	52																																																									
																																																											
		Сумма	УИК №3289	УИК №3290	УИК №3291	УИК №3292	УИК №3293	УИК №3294	УИК №3295	УИК №3296	УИК №3297	УИК №3298	УИК №3299	УИК №3300	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323	УИК №3324	УИК №3325	УИК №3326	УИК №3327	УИК №3328	УИК №3329	УИК №3330	УИК №3331	УИК №3332	УИК №3333	УИК №3334	УИК №3335	УИК №3336	УИК №3337	УИК №3338	УИК №3339	УИК №3340					
1	"Число избирателей, включенных в списки избирателей"	116584	2391	2345	2311	2230	1968	2074	2290	2214	2232	2418	2327	2411	2322	2473	2186	2380	2343	2334	2510	2247	2357	2198	2391	2184	2411	1859	2296	2253	2365	2290	2609	2488	2624	2605	2411	2176	2051	2061	2205	1988	2626	2562	2433	2627	2593	2621	2030	2363	2109	2051	483	258					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	114100	2500	2200	2200	2200	2000	2000	2200	2000	2300	2300	2300	2300	2300	2300	2000	2300	2200	2300	2400	2200	2300	2200	2300	2200	2300	2000	2400	2000	2300	2400	2500	2500	2500	2500	2500	2200	2200	2200	2500	2000	2500	2300	2300	2500	2500	2500	2000	2000	2000	2000	500	500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	79853	1516	1393	1482	2140	1128	1295	1367	1769	2033	2173	2153	1352	2156	2083	1320	1431	1400	1342	2227	2099	1255	1290	1377	1250	1581	1122	1167	1254	1966	2166	1964	2314	1361	2224	1285	1184	1297	1227	1392	1773	1478	1438	1508	1661	1609	2384	1192	1321	1245	1433	128	148					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2580	50	67	12	21	13	76	33	75	35	25	46	39	39	34	24	17	22	33	38	78	99	102	44	28	23	68	56	60	78	38	48	58	17	58	18	36	42	21	41	32	36	37	52	39	27	12	48	55	42	46	355	87					
6	Число погашенных избирательных бюллетеней	31667	934	740	706	39	859	629	800	156	232	102	101	909	105	183	656	852	778	925	135	23	946	808	879	922	696	810	1177	686	256	196	488	128	1122	218	1197	980	861	952	1067	195	986	825	740	800	864	104	760	624	713	521	17	265					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2580	50	67	12	21	13	76	33	75	35	25	46	39	39	34	24	17	22	33	38	78	99	102	44	28	23	68	56	60	78	38	48	58	17	58	18	36	42	21	41	32	36	37	52	39	27	12	48	55	42	46	355	87					
8	Число бюллетеней в стационарных ящиках для голосования	79728	1516	1393	1482	2140	1128	1295	1367	1694	2033	2173	2153	1350	2156	2082	1318	1431	1397	1342	2227	2099	1255	1286	1377	1247	1578	1122	1167	1254	1966	2151	1961	2313	1357	2224	1285	1184	1297	1227	1392	1770	1476	1438	1506	1661	1609	2383	1191	1321	1245	1433	128	148					
9	Число недействительных избирательных бюллетеней	1186	23	37	25	19	28	27	28	22	23	34	30	22	5	33	21	0	28	28	4	23	29	19	21	20	30	23	22	36	24	26	7	5	17	26	28	27	20	27	31	17	31	18	26	39	41	4	14	32	24	36	5	1					
10	Число действительных избирательных бюллетеней	81122	1543	1423	1469	2142	1113	1344	1372	1747	2045	2164	2169	1367	2190	2083	1321	1448	1391	1347	2261	2154	1325	1369	1400	1255	1571	1167	1201	1278	2020	2163	2002	2366	1357	2256	1275	1193	1319	1221	1402	1785	1481	1457	1532	1661	1595	2391	1225	1344	1263	1443	478	234					
11	Число полученных открепительных  удостоверений	2840	380	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	60	50	50	50	50	50	50	50	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1833	378	27	31	29	23	22	35	38	38	24	28	23	29	29	24	28	22	36	27	29	24	33	24	26	27	26	30	17	39	23	35	30	27	25	23	26	29	28	31	29	46	39	53	35	38	38	27	24	32	29	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	988	38	8	12	14	15	16	18	28	13	30	25	12	17	21	23	11	15	17	19	40	11	19	20	7	12	18	15	37	20	43	10	27	16	23	16	8	19	17	21	11	25	21	16	16	5	30	24	12	14	13	26	24					
14	Число неиспользованных открепительных удостоверений	1007	2	23	19	21	27	28	15	12	12	26	22	27	21	21	26	22	28	14	23	21	26	17	26	24	23	24	20	33	11	27	15	20	23	25	27	24	21	22	19	21	4	11	7	15	12	12	23	26	18	21	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	75	2	0	0	2	1	2	0	1	0	1	0	0	3	0	2	3	1	2	1	1	0	4	2	1	2	3	1	1	2	1	5	1	0	1	1	1	4	1	2	2	3	0	2	1	5	1	0	1	3	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	Богданов Андрей Владимирович	1100	32	37	37	2	22	28	22	23	4	4	7	28	7	5	20	31	29	27	6	3	19	24	19	21	32	22	23	21	6	7	22	5	29	23	30	29	34	23	24	19	31	28	26	37	42	3	23	33	23	31	12	5					
		1.34%	2.04%	2.53%	2.48%	0.09%	1.93%	2.04%	1.57%	1.30%	0.19%	0.18%	0.32%	2.02%	0.32%	0.24%	1.49%	2.14%	2.04%	1.96%	0.26%	0.14%	1.40%	1.73%	1.34%	1.65%	1.99%	1.85%	1.88%	1.60%	0.29%	0.32%	1.10%	0.21%	2.11%	1.01%	2.30%	2.38%	2.54%	1.84%	1.67%	1.05%	2.05%	1.90%	1.67%	2.18%	2.57%	0.13%	1.86%	2.40%	1.79%	2.10%	2.48%	2.13%					
19	Жириновский Владимир Вольфович	6072	201	180	201	21	119	168	185	98	20	21	7	160	20	10	142	152	132	171	6	4	129	152	121	132	182	111	142	120	25	19	143	23	183	102	171	140	184	143	127	115	169	215	177	198	176	29	111	154	152	129	60	20					
		7.38%	12.84%	12.33%	13.45%	0.97%	10.43%	12.25%	13.21%	5.54%	0.97%	0.96%	0.32%	11.52%	0.91%	0.47%	10.58%	10.50%	9.30%	12.44%	0.26%	0.18%	9.53%	10.95%	8.52%	10.35%	11.37%	9.33%	11.61%	9.13%	1.22%	0.87%	7.12%	0.97%	13.32%	4.47%	13.12%	11.48%	13.74%	11.46%	8.86%	6.38%	11.18%	14.58%	11.36%	11.65%	10.76%	1.21%	8.96%	11.19%	11.81%	8.72%	12.42%	8.51%					
20	Зюганов Геннадий Андреевич	15542	264	407	281	288	266	260	337	271	257	335	328	338	299	390	348	328	330	269	307	302	305	327	395	334	452	303	277	263	301	285	293	267	266	305	291	238	268	289	331	291	331	255	331	356	302	359	305	308	280	295	73	61					
		18.88%	16.86%	27.88%	18.81%	13.33%	23.31%	18.96%	24.07%	15.32%	12.43%	15.24%	14.92%	24.33%	13.62%	18.43%	25.93%	22.65%	23.26%	19.56%	13.55%	13.87%	22.53%	23.56%	27.80%	26.20%	28.23%	25.46%	22.65%	20.02%	14.73%	13.02%	14.58%	11.26%	19.36%	13.37%	22.33%	19.51%	20.01%	23.16%	23.10%	16.15%	21.89%	17.29%	21.25%	20.94%	18.46%	14.99%	24.62%	22.38%	21.76%	19.95%	15.11%	25.96%					
21	Медведев Дмитрий Анатольевич	58408	1046	799	950	1831	706	888	828	1355	1764	1804	1827	841	1864	1678	811	937	900	880	1942	1845	872	866	865	768	905	731	759	874	1688	1852	1544	2071	879	1826	783	786	833	766	920	1360	950	959	998	1070	1075	2000	786	849	808	988	333	148					
		70.96%	66.79%	54.73%	63.59%	84.73%	61.88%	64.77%	59.14%	76.60%	85.30%	82.07%	83.08%	60.55%	84.92%	79.30%	60.43%	64.71%	63.42%	64.00%	85.74%	84.75%	64.40%	62.39%	60.87%	60.24%	56.53%	61.43%	62.06%	66.51%	82.58%	84.60%	76.85%	87.35%	63.97%	80.02%	60.09%	64.43%	62.21%	61.38%	64.20%	75.47%	62.83%	65.02%	64.06%	62.94%	65.71%	83.51%	63.44%	61.70%	62.78%	66.80%	68.94%	62.98%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
