Выборы Президента Российской Федерации																						
																						
Наименование Избирательной комиссии:    Тогульская																						
																						
Итоги голосования 																						
																						
		Сумма	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563					
1	"Число избирателей, внесенных в список"	7887	1282	710	1167	721	141	131	111	484	216	135	250	1006	1128	235	170					
2	Число полученных избирательных бюллетеней	7590	1200	700	1100	670	130	130	120	500	230	130	250	900	1100	250	180					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	5401	876	406	816	468	108	110	91	314	166	102	195	684	758	173	134					
5	"Число избирательных бюллетеней, выданных вне помещения"	373	77	32	37	48	14	4	11	19	17	6	17	45	31	9	6					
6	Число погашенных избирательных бюллетеней	1805	247	262	237	154	8	16	18	167	47	22	38	170	311	68	40					
7	Число избирательных бюллетеней в переносных ящиках	373	77	32	37	48	14	4	11	19	17	6	17	45	31	9	6					
8	Число бюллетеней в стационарных ящиках для голосования	5399	876	406	816	468	108	110	91	314	166	102	195	682	758	173	134					
9	Число недействительных избирательных бюллетеней	77	14	8	3	5	1	0	0	7	5	0	1	14	15	1	3					
10	Число действительных избирательных бюллетеней	5695	939	430	850	511	121	114	102	326	178	108	211	713	774	181	137					
11	Число полученных открепительных  удостоверений	92	10	7	10	7	3	3	4	7	5	4	6	8	10	4	4					
12	Число выданных открепительных удостоверений	31	8	0	5	1	0	1	1	1	2	0	0	6	6	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	26	4	1	2	1	0	0	1	2	3	2	2	1	1	1	5					
14	Число неиспользованных открепительных удостоверений	61	2	7	5	6	3	2	3	6	3	4	6	2	4	4	4					
15	"Число открепительных удостоверений, выданных в ТИК"	5	1	0	2	0	0	0	1	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	11	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																						
18	. Глазьев Сергей Юрьевич	231	32	24	46	22	3	4	2	10	8	3	7	27	35	4	4					
		4.00%	3.36%	5.48%	5.39%	4.26%	2.46%	3.51%	1.96%	3.00%	4.37%	2.78%	3.30%	3.71%	4.44%	2.20%	2.86%					
19	. Малышкин Олег Александрович	186	10	18	20	24	1	11	3	8	3	5	16	21	31	7	8					
		3.22%	1.05%	4.11%	2.34%	4.65%	0.82%	9.65%	2.94%	2.40%	1.64%	4.63%	7.55%	2.89%	3.93%	3.85%	5.71%					
20	. Миронов Сергей Михайлович	45	6	4	10	2	0	0	2	7	4	2	2	3	3	0	0					
		0.78%	0.63%	0.91%	1.17%	0.39%	0.00%	0.00%	1.96%	2.10%	2.19%	1.85%	0.94%	0.41%	0.38%	0.00%	0.00%					
21	. Путин Владимир Владимирович	3882	660	279	554	309	75	75	62	243	148	90	149	516	493	130	99					
		67.26%	69.25%	63.70%	64.95%	59.88%	61.48%	65.79%	60.78%	72.97%	80.87%	83.33%	70.28%	70.98%	62.48%	71.43%	70.71%					
22	. Хакамада Ирина Муцуовна	75	11	5	14	7	1	1	0	5	1	2	1	7	16	2	2					
		1.30%	1.15%	1.14%	1.64%	1.36%	0.82%	0.88%	0.00%	1.50%	0.55%	1.85%	0.47%	0.96%	2.03%	1.10%	1.43%					
23	. Харитонов Николай Михайлович	1182	203	96	194	136	41	18	29	48	8	4	32	132	183	36	22					
		20.48%	21.30%	21.92%	22.74%	26.36%	33.61%	15.79%	28.43%	14.41%	4.37%	3.70%	15.09%	18.16%	23.19%	19.78%	15.71%					
																						
24	Против всех	94	17	4	12	11	0	5	4	5	6	2	4	7	13	2	2					
		1.63%	1.78%	0.91%	1.41%	2.13%	0.00%	4.39%	3.92%	1.50%	3.28%	1.85%	1.89%	0.96%	1.65%	1.10%	1.43%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
