Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    Коченевская  																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510									
1	Число избирателей, включенных в список избирателей	35698	957	1072	172	47	486	253	768	91	44	921	39	91	462	134	882	34	78	2562	896	1124	227	382	464	191	209	281	198	269	83	465	577	37	63	662	194	140	57	171	548	516	642	160	153	2024	1168	2802	2103	1815	1883	1826	1747	1969	298	211	50									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	35364	950	1050	170	53	500	250	800	95	47	940	44	95	470	145	880	49	72	2500	900	1100	220	380	460	190	205	280	200	270	85	450	600	39	59	680	210	150	73	180	550	530	660	160	160	2000	1100	2800	2100	1800	1800	1700	1700	1900	300	210	53									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20191	488	681	103	35	268	163	410	52	16	562	28	65	307	55	505	26	59	1506	412	529	132	216	270	102	111	171	134	138	54	377	368	28	36	357	137	73	36	127	366	336	389	93	94	1022	616	1800	1117	866	935	928	1062	1066	184	142	38									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2216	93	84	16	2	53	24	59	17	15	100	4	3	48	45	95	4	5	116	59	48	25	33	28	27	24	13	12	29	7	4	59	6	2	40	24	6	1	9	20	21	33	15	11	81	47	70	130	112	134	104	71	87	24	17	0									
6	Число погашенных избирательных бюллетеней	12957	369	285	51	16	179	63	331	26	16	278	12	27	115	45	280	19	8	878	429	523	63	131	162	61	70	96	54	103	24	69	173	5	21	283	49	71	36	44	164	173	238	52	55	897	437	930	853	822	731	668	567	747	92	51	15									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2216	93	84	16	2	53	24	59	17	15	100	4	3	48	45	95	4	5	116	59	48	25	33	28	27	24	13	12	29	7	4	59	6	2	40	24	6	1	9	20	21	33	15	11	81	47	70	130	112	134	104	71	87	24	17	0									
8	Число бюллетеней в стационарных ящиках для голосования	20189	488	681	103	35	268	163	410	52	16	562	28	65	307	55	504	26	59	1506	412	529	132	216	270	102	111	171	134	138	54	377	368	28	36	357	137	73	36	127	366	336	389	93	94	1022	616	1799	1117	866	935	928	1062	1066	184	142	38									
9	Число недействительных избирательных бюллетеней	277	7	5	4	0	8	7	4	0	0	4	0	0	4	2	3	0	0	22	10	9	1	0	4	4	2	2	2	2	0	7	6	0	1	5	1	1	0	4	9	1	6	1	0	16	10	12	12	12	21	10	17	19	0	0	0									
10	Число действительных избирательных бюллетеней	22128	574	760	115	37	313	180	465	69	31	658	32	68	351	98	596	30	64	1600	461	568	156	249	294	125	133	182	144	165	61	374	421	34	37	392	160	78	37	132	377	356	416	107	105	1087	653	1857	1235	966	1048	1022	1116	1134	208	159	38									
11	Число полученных открепительных  удостоверений	966	34	30	10	5	22	10	30	8	6	50	7	10	20	5	25	15	10	36	19	14	5	12	10	5	5	7	10	15	2	15	30	6	5	26	20	12	20	16	15	26	21	5	10	41	16	47	24	30	32	27	38	25	7	10	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	959	34	30	10	5	22	10	30	8	6	50	7	10	20	5	25	14	10	36	17	14	5	12	10	5	5	7	10	15	2	15	30	6	5	26	20	12	20	16	15	26	21	5	10	41	16	47	24	30	30	27	38	23	7	10	5									
13	Число избирателей, проголосовавших по открепительным удостоверениям	430	9	7	5	1	3	2	8	5	5	11	2	1	4	1	9	3	8	8	9	11	3	6	10	3	5	5	3	4	2	10	6	6	4	5	1	2	3	8	8	10	5	1	0	29	11	60	17	9	21	24	19	10	2	2	4									
14	Число неиспользованных открепительных удостоверений	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	211	1	2	0	0	2	0	1	0	0	0	0	0	3	0	3	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	16	8	108	15	12	9	12	6	2	1	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	1983	46	69	9	10	26	29	53	3	0	70	6	2	34	9	76	3	6	135	48	61	21	40	44	15	12	21	10	7	12	58	37	0	17	27	22	4	5	6	45	30	37	5	20	73	36	129	97	71	99	103	83	76	14	9	3									
		8.85%	7.92%	9.02%	7.56%	27.03%	8.10%	15.51%	11.30%	4.35%	0.00%	10.57%	18.75%	2.94%	9.58%	9.00%	12.69%	10.00%	9.38%	8.32%	10.19%	10.57%	13.38%	16.06%	14.77%	11.63%	8.89%	11.41%	6.85%	4.19%	19.67%	15.22%	8.67%	0.00%	44.74%	6.80%	13.66%	5.06%	13.51%	4.41%	11.66%	8.40%	8.77%	4.63%	19.05%	6.62%	5.43%	6.90%	7.78%	7.26%	9.26%	9.98%	7.33%	6.59%	6.73%	5.66%	7.89%									
