Выборы Президента Российской Федерации																																												
Дата голосования: 18.03.2018																																												
																																												
Наименование Избирательной комиссии:    район Богородское																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	33																																										
																																												
		Сумма	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №3666									
1	"Число избирателей, включенных в список избирателей"	65519	2382	2257	2323	3410	2338	2238	2144	2670	2534	2111	1779	1765	1515	2269	2517	2139	2188	2628	1659	2135	1298	2256	2163	2576	2078	1609	1464	2005	315	2218	1953	473	110									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	58800	2000	2000	2000	2500	2000	2100	2000	2300	2300	1700	1700	1600	1400	2200	2400	2000	2000	2500	1600	2000	1100	2100	2000	2400	1900	1500	1100	1900	200	2000	1700	450	150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	38056	1390	1260	1198	2181	1327	1382	1284	1545	1477	1237	978	1025	877	1237	1448	1246	1230	1519	1072	1234	694	1388	1349	1447	1194	920	870	1126	196	1274	1065	282	104									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1326	64	52	54	56	48	51	52	68	46	42	22	42	25	78	41	73	37	42	14	56	40	43	44	39	39	34	3	50	3	28	21	14	5									
6	Число погашенных избирательных бюллетеней	19418	546	688	748	263	625	667	664	687	777	421	700	533	498	885	911	681	733	939	514	710	366	669	607	914	667	546	227	724	1	698	614	154	41									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1326	64	52	54	56	48	51	52	68	46	42	22	42	25	78	41	73	37	42	14	56	40	43	44	39	39	34	3	50	3	28	21	14	5									
8	Число бюллетеней в стационарных ящиках для голосования	38003	1386	1258	1195	2179	1327	1382	1284	1545	1476	1237	978	1024	876	1237	1446	1245	1230	1519	1072	1233	693	1386	1344	1443	1190	913	867	1126	196	1269	1061	282	104									
9	Число недействительных избирательных бюллетеней	538	23	22	20	37	18	13	21	18	23	16	10	15	16	22	20	17	21	17	12	13	8	18	12	23	25	12	9	16	2	16	18	5	0									
10	Число действительных избирательных бюллетеней	38791	1427	1288	1229	2198	1357	1420	1315	1595	1499	1263	990	1051	885	1293	1467	1301	1246	1544	1074	1276	725	1411	1376	1459	1204	935	861	1160	197	1281	1064	291	109									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
13	Бабурин Сергей Николаевич	356	12	7	9	9	17	20	6	16	14	14	15	9	11	6	17	15	9	15	10	11	5	19	10	9	10	13	5	13	1	12	12	5	0									
		0.91%	0.83%	0.53%	0.72%	0.40%	1.24%	1.40%	0.45%	0.99%	0.92%	1.09%	1.50%	0.84%	1.22%	0.46%	1.14%	1.14%	0.71%	0.96%	0.92%	0.85%	0.68%	1.33%	0.72%	0.61%	0.81%	1.37%	0.57%	1.11%	0.50%	0.93%	1.11%	1.69%	0.00%									
14	Грудинин Павел Николаевич	4738	172	180	150	241	142	176	140	210	181	163	122	117	95	139	195	153	161	178	156	183	86	178	165	170	150	97	103	155	20	160	141	40	19									
