Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Тюлячинская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731					
1	"Число избирателей, внесенных в список избирателей"	10984	1000	658	1007	187	548	263	170	480	511	321	468	280	338	589	628	413	411	387	195	293	422	324	86	227	345	126	210	97					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11119	1014	661	1022	189	550	270	174	488	515	326	471	281	341	591	636	423	416	390	195	295	430	326	88	235	354	127	212	99					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10675	964	636	993	170	532	254	165	463	493	317	461	274	331	584	614	404	392	384	189	280	409	322	86	225	322	121	202	88					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	241	26	16	8	16	13	9	3	15	15	2	2	3	4	5	8	7	15	3	5	10	12	2	0	2	20	4	7	9					
6	Число погашенных избирательных бюллетеней	203	24	9	21	3	5	7	6	10	7	7	8	4	6	2	14	12	9	3	1	5	9	2	2	8	12	2	3	2					
7	Число избирательных бюллетеней в переносных ящиках для голосования	241	26	16	8	16	13	9	3	15	15	2	2	3	4	5	8	7	15	3	5	10	12	2	0	2	20	4	7	9					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10675	964	636	993	170	532	254	165	463	493	317	461	274	331	584	614	404	392	384	189	280	409	322	86	225	322	121	202	88					
9	Число недействительных избирательных бюллетеней	26	14	0	8	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0					
10	Число действительных избирательных бюллетеней	10890	976	652	993	186	545	263	168	477	508	319	463	277	335	589	622	410	407	387	194	290	421	324	86	227	340	125	209	97					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	200	45	15	15	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	55	19	5	9	0	1	3	0	1	1	0	1	0	2	1	3	1	0	1	0	0	1	1	0	2	3	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	27	10	2	2	0	1	0	0	0	1	0	1	1	1	2	0	0	0	1	2	0	0	1	0	0	0	2	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	145	26	10	6	5	4	2	5	4	4	5	4	5	3	4	2	4	5	4	5	5	4	4	5	3	2	5	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	28	2	2	1	0	1	1	0	1	1	1	1	1	0	4	1	1	1	0	1	0	2	0	0	0	6	0	0	0					
		0.26%	0.20%	0.31%	0.10%	0.00%	0.18%	0.38%	0.00%	0.21%	0.20%	0.31%	0.22%	0.36%	0.00%	0.68%	0.16%	0.24%	0.25%	0.00%	0.52%	0.00%	0.48%	0.00%	0.00%	0.00%	1.75%	0.00%	0.00%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	45	2	2	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	0	8	0	0	2	5	1	1	1					
