Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Целинная																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909					
1	"Число избирателей, включенных в списки избирателей"	15350	1199	963	1128	1261	350	518	239	251	484	205	491	84	138	203	685	145	144	547	98	47	816	97	110	65	81	56	145	38	584	178	330	301	842	129	210	216	561	76	114	102	746	167	90	116					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15140	1150	900	1100	1200	350	500	250	260	490	210	500	90	140	190	680	150	140	580	100	40	810	100	110	65	80	55	140	45	600	170	330	310	820	120	210	240	530	75	110	100	740	160	85	115					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	10115	689	535	639	680	231	381	206	202	324	148	331	56	116	177	406	114	113	401	67	40	482	78	96	58	61	51	117	33	354	126	263	227	561	99	173	151	351	60	83	93	444	158	66	74					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1054	73	66	63	73	50	31	14	5	46	13	66	1	6	9	35	4	0	50	13	0	82	0	0	0	0	0	3	0	46	12	0	31	84	10	17	36	44	5	10	0	47	0	0	9					
6	Число погашенных избирательных бюллетеней	3971	388	299	398	447	69	88	30	53	120	49	103	33	18	4	239	32	27	129	20	0	246	22	14	7	19	4	20	12	200	32	67	52	175	11	20	53	135	10	17	7	249	2	19	32					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1054	73	66	63	73	50	31	14	5	46	13	66	1	6	9	35	4	0	50	13	0	82	0	0	0	0	0	3	0	46	12	0	31	84	10	17	36	44	5	10	0	47	0	0	9					
8	Число бюллетеней в стационарных ящиках для голосования	10115	689	535	639	680	231	381	206	202	324	148	331	56	116	177	406	114	113	401	67	40	482	78	96	58	61	51	117	33	354	126	263	227	561	99	173	151	351	60	83	93	444	158	66	74					
9	Число недействительных избирательных бюллетеней	67	3	4	9	6	2	1	0	1	1	1	3	0	2	2	5	1	2	3	0	0	2	0	0	0	0	0	0	0	4	0	0	3	6	0	0	0	2	0	0	0	4	0	0	0					
10	Число действительных избирательных бюллетеней	11102	759	597	693	747	279	411	220	206	369	160	394	57	120	184	436	117	111	448	80	40	562	78	96	58	61	51	120	33	396	138	263	255	639	109	190	187	393	65	93	93	487	158	66	83					
11	Число полученных открепительных  удостоверений	442	23	25	20	21	10	10	15	20	10	15	8	3	10	5	10	3	3	40	3	3	47	3	3	3	3	3	3	3	18	6	7	14	11	5	5	19	8	3	3	3	9	2	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	358	15	25	20	20	10	2	15	20	8	13	7	0	10	5	9	0	0	40	3	0	47	3	0	0	0	0	0	3	15	0	3	14	11	5	0	19	8	0	1	0	6	0	1	0					
