Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																									
Дата голосования: 04.12.2011																									
																									
Наименование Избирательной комиссии:    Вадская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422					
1	"Число избирателей, внесенных в список избирателей"	10588	2285	1392	1480	411	325	494	238	393	207	305	167	444	657	431	479	470	303	107					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11000	2200	1800	1400	500	330	480	230	380	200	310	180	440	620	470	510	520	310	120					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7451	1417	1134	982	411	212	348	145	322	118	216	91	299	435	313	389	335	197	87					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1102	245	110	141	0	43	30	32	26	57	47	35	74	105	49	36	48	16	8					
6	Число погашенных избирательных бюллетеней	2447	538	556	277	89	75	102	53	32	25	47	54	67	80	108	85	137	97	25					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1102	245	110	141	0	43	30	32	26	57	47	35	74	105	49	36	48	16	8					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7450	1417	1134	982	411	212	348	145	322	118	216	91	299	435	313	388	335	197	87					
9	Число недействительных избирательных бюллетеней	112	37	14	9	13	3	2	2	0	3	1	0	6	6	6	6	2	2	0					
10	Число действительных избирательных бюллетеней	8440	1625	1230	1114	398	252	376	175	348	172	262	126	367	534	356	418	381	211	95					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	470	75	65	45	0	15	20	15	20	15	30	15	25	25	25	25	25	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	330	63	20	35	0	8	15	15	3	4	28	10	12	22	25	25	15	15	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	196	41	18	17	3	6	1	5	1	2	9	5	9	50	2	8	8	7	4					
14	Число погашенных неиспользованных открепительных удостоверений	140	12	45	10	0	7	5	0	17	11	2	5	13	3	0	0	10	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	380	43	21	30	13	33	19	14	25	6	16	6	40	37	20	18	23	4	12					
		4.44%	2.59%	1.69%	2.67%	3.16%	12.94%	5.03%	7.91%	7.18%	3.43%	6.08%	4.76%	10.72%	6.85%	5.52%	4.25%	6.01%	1.88%	12.63%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	521	71	63	34	18	27	20	24	22	8	25	10	43	60	41	19	17	16	3					
		6.09%	4.27%	5.06%	3.03%	4.38%	10.59%	5.29%	13.56%	6.32%	4.57%	9.51%	7.94%	11.53%	11.11%	11.33%	4.48%	4.44%	7.51%	3.16%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	43	3	3	9	4	0	2	3	1	0	1	1	2	4	3	4	0	2	1					
		0.50%	0.18%	0.24%	0.80%	0.97%	0.00%	0.53%	1.69%	0.29%	0.00%	0.38%	0.79%	0.54%	0.74%	0.83%	0.94%	0.00%	0.94%	1.05%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2630	529	473	409	34	87	99	78	86	56	68	42	139	147	75	117	109	57	25					
		30.75%	31.83%	38.02%	36.42%	8.27%	34.12%	26.19%	44.07%	24.71%	32.00%	25.86%	33.33%	37.27%	27.22%	20.72%	27.59%	28.46%	26.76%	26.32%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	55	8	7	9	3	3	2	3	6	0	0	0	3	7	1	2	1	0	0					
		0.64%	0.48%	0.56%	0.80%	0.73%	1.18%	0.53%	1.69%	1.72%	0.00%	0.00%	0.00%	0.80%	1.30%	0.28%	0.47%	0.26%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4788	968	661	620	324	99	232	53	207	101	150	67	140	278	214	258	230	132	54					
		55.99%	58.24%	53.14%	55.21%	78.83%	38.82%	61.38%	29.94%	59.48%	57.71%	57.03%	53.17%	37.53%	51.48%	59.12%	60.85%	60.05%	61.97%	56.84%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	23	3	2	3	2	3	2	0	1	1	2	0	0	1	2	0	1	0	0					
		0.27%	0.18%	0.16%	0.27%	0.49%	1.18%	0.53%	0.00%	0.29%	0.57%	0.76%	0.00%	0.00%	0.19%	0.55%	0.00%	0.26%	0.00%	0.00%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
