Выборы Президента Российской Федерации																																																						
Дата голосования: 04.03.2012																																																						
																																																						
Наименование Избирательной комиссии:    Беловская																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	43																																																				
																																																						
		Сумма	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021									
1	Число избирателей, включенных в список избирателей	24125	1759	529	154	1698	921	759	320	145	979	123	271	227	256	75	610	188	419	539	383	944	958	1138	1186	117	379	1111	170	1192	102	438	230	94	224	174	141	388	633	1645	886	212	152	187	1069									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24698	1735	567	169	1700	940	912	330	148	990	138	283	271	304	75	560	198	418	634	385	900	820	1020	1270	139	427	1216	171	1240	108	488	229	100	262	185	143	427	642	1660	862	214	151	207	1060									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	16532	1362	365	128	1228	562	544	234	123	603	110	199	167	185	56	407	138	321	362	285	674	615	797	642	79	277	800	105	823	102	352	133	80	180	138	126	290	377	1045	419	151	96	140	712									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4306	354	84	26	284	220	96	35	6	232	13	46	31	36	19	98	14	68	108	45	125	148	122	345	30	70	151	59	183	0	49	44	13	33	19	10	59	143	271	295	40	42	47	193									
6	Число погашенных избирательных бюллетеней	3860	19	118	15	188	158	272	61	19	155	15	38	73	83	0	55	46	29	164	55	101	57	101	283	30	80	265	7	234	6	87	52	7	49	28	7	78	122	344	148	23	13	20	155									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4305	354	84	26	284	220	96	35	6	232	13	46	31	36	19	97	14	68	108	45	125	148	122	345	30	70	151	59	183	0	49	44	13	33	19	10	59	143	271	295	40	42	47	193									
8	Число бюллетеней в стационарных ящиках для голосования	16532	1362	365	128	1228	562	544	234	123	603	110	199	167	185	56	407	138	321	362	285	674	615	797	642	79	277	800	105	823	102	352	133	80	180	138	126	290	377	1045	419	151	96	140	712									
9	Число недействительных избирательных бюллетеней	210	0	3	3	12	6	5	0	3	7	0	2	3	0	4	2	2	1	16	9	17	20	10	13	1	0	14	1	4	1	2	0	0	2	0	0	9	6	20	3	1	1	0	7									
10	Число действительных избирательных бюллетеней	20627	1716	446	151	1500	776	635	269	126	828	123	243	195	221	71	502	150	388	454	321	782	743	909	974	108	347	937	163	1002	101	399	177	93	211	157	136	340	514	1296	711	190	137	187	898									
11	Число полученных открепительных  удостоверений	594	25	13	6	30	20	30	9	6	23	11	17	11	13	8	12	9	9	10	8	24	18	28	23	12	7	18	4	22	4	22	7	7	12	7	5	17	10	25	22	3	3	5	19									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	594	25	13	6	30	20	30	9	6	23	11	17	11	13	8	12	9	9	10	8	24	18	28	23	12	7	18	4	22	4	22	7	7	12	7	5	17	10	25	22	3	3	5	19									
13	Число избирателей, проголосовавших по открепительным удостоверениям	331	11	7	3	20	8	11	0	3	11	5	10	4	8	10	9	6	6	14	10	16	17	28	11	3	2	11	6	3	2	7	4	4	3	2	8	4	8	4	11	7	5	2	7									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
19	Жириновский Владимир Вольфович	1324	31	30	14	72	52	51	27	11	73	15	34	13	9	2	46	15	31	38	14	95	20	60	80	6	24	67	18	14	2	32	14	8	16	11	9	35	44	45	62	14	16	14	40									
		6.35%	1.81%	6.68%	9.09%	4.76%	6.65%	7.97%	10.04%	8.53%	8.74%	12.20%	13.88%	6.57%	4.07%	2.67%	9.13%	9.87%	7.97%	8.09%	4.24%	11.89%	2.62%	6.53%	8.11%	5.50%	6.92%	7.05%	10.98%	1.39%	1.96%	7.98%	7.91%	8.60%	7.51%	7.01%	6.62%	10.03%	8.46%	3.42%	8.68%	7.33%	11.59%	7.49%	4.42%									
20	Зюганов Геннадий Андреевич	1429	36	37	12	89	75	56	23	9	78	12	16	14	12	6	44	14	30	17	18	106	24	16	124	8	29	79	10	53	4	46	13	16	16	8	11	32	14	40	63	19	11	10	79									
		6.86%	2.10%	8.24%	7.79%	5.89%	9.59%	8.75%	8.55%	6.98%	9.34%	9.76%	6.53%	7.07%	5.43%	8.00%	8.73%	9.21%	7.71%	3.62%	5.45%	13.27%	3.15%	1.74%	12.56%	7.34%	8.36%	8.31%	6.10%	5.27%	3.92%	11.47%	7.34%	17.20%	7.51%	5.10%	8.09%	9.17%	2.69%	3.04%	8.82%	9.95%	7.97%	5.35%	8.73%									
21	Миронов Сергей Михайлович	364	17	2	2	19	10	15	4	3	24	5	4	1	6	1	20	3	9	8	3	9	10	27	33	3	3	28	2	11	0	5	3	4	1	0	0	4	12	11	11	1	1	3	26									
		1.75%	0.99%	0.45%	1.30%	1.26%	1.28%	2.34%	1.49%	2.33%	2.87%	4.07%	1.63%	0.51%	2.71%	1.33%	3.97%	1.97%	2.31%	1.70%	0.91%	1.13%	1.31%	2.94%	3.34%	2.75%	0.86%	2.94%	1.22%	1.09%	0.00%	1.25%	1.69%	4.30%	0.47%	0.00%	0.00%	1.15%	2.31%	0.84%	1.54%	0.52%	0.72%	1.60%	2.87%									
22	Прохоров Михаил Дмитриевич	684	17	9	3	35	12	49	10	2	38	6	8	6	7	0	32	4	7	20	12	29	74	44	33	3	16	40	4	34	5	16	3	3	5	3	6	11	18	10	20	5	3	1	21									
