Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Беловская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001					
1	"Число избирателей, включенных в списки избирателей"	24934	1904	553	165	1704	922	790	329	163	1009	130	270	272	320	64	498	205	404	538	378	926	989	1200	1313	139	409	1149	170	1218	116	448	226	117	285	174	143	423	590	1715	884	398	212	1072					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	23367	1800	490	166	1500	855	750	326	165	890	140	277	278	310	64	480	203	400	510	370	899	885	1046	1180	135	395	1135	166	1190	114	435	220	113	275	174	144	410	540	1588	790	380	209	970					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	20136	1662	470	145	1440	762	611	303	156	821	118	261	236	260	58	401	174	370	495	335	737	780	978	767	88	364	983	139	1015	114	405	203	80	237	166	130	337	404	1305	519	315	171	821					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1886	85	14	7	60	41	76	1	4	68	12	9	12	27	6	40	2	14	15	8	51	71	34	254	33	5	52	27	136	0	28	15	19	23	8	2	37	100	144	153	41	23	129					
6	Число погашенных избирательных бюллетеней	1345	53	6	14	0	52	63	22	5	1	10	7	30	23	0	39	27	16	0	27	111	34	34	159	14	26	100	0	39	0	2	2	14	15	0	12	36	36	139	118	24	15	20					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1886	85	14	7	60	41	76	1	4	68	12	9	12	27	6	40	2	14	15	8	51	71	34	254	33	5	52	27	136	0	28	15	19	23	8	2	37	100	144	153	41	23	129					
8	Число бюллетеней в стационарных ящиках для голосования	20136	1662	470	145	1440	762	611	303	156	821	118	261	236	260	58	401	174	370	495	335	737	780	978	767	88	364	983	139	1015	114	405	203	80	237	166	130	337	404	1305	519	315	171	821					
9	Число недействительных избирательных бюллетеней	358	35	12	0	30	16	27	6	1	5	0	1	4	6	2	3	2	16	10	18	23	20	51	2	0	7	0	1	4	0	3	0	1	0	0	2	1	1	7	4	2	2	33					
10	Число действительных избирательных бюллетеней	21664	1712	472	152	1470	787	660	298	159	884	130	269	244	281	62	438	174	368	500	325	765	831	961	1019	121	362	1035	165	1147	114	430	218	98	260	174	130	373	503	1442	668	354	192	917					
11	Число полученных открепительных  удостоверений	449	15	10	5	19	16	23	1	3	15	10	11	5	10	2	5	4	9	12	10	15	10	25	32	7	10	10	5	15	2	10	2	5	3	0	2	10	15	49	15	1	1	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	412	15	4	3	19	16	22	1	3	15	10	11	1	7	2	5	3	9	12	10	15	5	25	32	7	10	10	3	15	0	7	2	0	3	0	2	8	15	49	15	1	1	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	580	31	2	1	13	4	8	0	0	8	2	40	1	3	3	3	2	6	2	3	47	163	129	22	1	1	9	2	7	2	14	3	7	5	4	1	3	4	10	9	3	1	1					
14	Число неиспользованных открепительных удостоверений	37	0	6	2	0	0	1	0	0	0	0	0	4	3	0	0	1	0	0	0	0	5	0	0	0	0	0	2	0	2	3	0	5	0	0	0	2	0	0	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	744	42	11	1	45	32	7	1	6	5	1	5	8	11	1	2	3	10	20	0	3	410	10	10	5	8	12	1	7	1	2	0	1	1	1	5	0	1	11	2	1	3	38					
		3.38%	2.40%	2.27%	0.66%	3.00%	3.99%	1.02%	0.33%	3.75%	0.56%	0.77%	1.85%	3.23%	3.83%	1.56%	0.45%	1.70%	2.60%	3.92%	0.00%	0.38%	48.18%	0.99%	0.98%	4.13%	2.17%	1.16%	0.60%	0.61%	0.88%	0.46%	0.00%	1.01%	0.38%	0.57%	3.79%	0.00%	0.20%	0.76%	0.30%	0.28%	1.55%	4.00%					
19	Жириновский Владимир Вольфович	2700	197	72	23	229	104	75	33	22	106	5	26	28	46	2	41	23	55	71	46	74	300	148	82	20	55	136	21	70	5	36	17	6	18	10	15	33	50	160	70	35	20	115					
		12.26%	11.28%	14.88%	15.13%	15.27%	12.95%	10.92%	10.86%	13.75%	11.92%	3.85%	9.63%	11.29%	16.03%	3.13%	9.30%	13.07%	14.32%	13.92%	13.41%	9.39%	35.25%	14.62%	8.03%	16.53%	14.91%	13.14%	12.65%	6.08%	4.39%	8.31%	7.80%	6.06%	6.92%	5.75%	11.36%	8.82%	9.92%	11.04%	10.42%	9.83%	10.31%	12.11%					
20	Зюганов Геннадий Андреевич	1780	107	46	27	92	48	41	33	12	43	11	18	23	17	7	25	11	23	39	19	64	115	62	128	7	22	69	11	55	6	27	13	19	16	8	8	22	71	184	95	31	29	76					
		8.08%	6.12%	9.50%	17.76%	6.13%	5.98%	5.97%	10.86%	7.50%	4.84%	8.46%	6.67%	9.27%	5.92%	10.94%	5.67%	6.25%	5.99%	7.65%	5.54%	8.12%	13.51%	6.13%	12.54%	5.79%	5.96%	6.67%	6.63%	4.78%	5.26%	6.24%	5.96%	19.19%	6.15%	4.60%	6.06%	5.88%	14.09%	12.70%	14.14%	8.71%	14.95%	8.00%					
21	Медведев Дмитрий Анатольевич	16440	1366	343	101	1104	603	537	231	119	730	113	220	185	207	52	370	137	280	370	260	624	6	741	799	89	277	818	132	1015	102	365	188	72	225	155	102	318	381	1087	501	287	140	688					
