Выборы Президента Российской Федерации																																												
Дата голосования: 02.03.2008																																												
																																												
Наименование Избирательной комиссии:    Малоярославецкая																																												
																																												
Сводная таблица результатов выборов																																												
																																												
	Число участковых избирательных комиссий	37																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	37																																										
																																												
		Сумма	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485					
1	"Число избирателей, включенных в списки избирателей"	44150	637	506	633	1532	273	957	376	103	2603	353	710	1379	985	439	807	97	367	247	1090	295	401	480	1943	2142	1917	1511	1617	1834	1658	2196	2475	2561	2416	2369	1413	907	1921					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	43452	625	700	638	1475	270	926	380	86	2590	348	692	1365	970	429	810	92	388	275	1100	305	392	469	1970	2120	1910	1490	1565	1725	1625	2035	2365	2530	2377	2330	1395	830	1860					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	24581	513	374	300	764	144	437	207	20	1602	255	424	732	467	305	539	63	187	170	501	165	215	339	1230	1154	1214	845	935	1085	826	1034	1144	1334	1246	1730	861	378	842					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4716	54	39	214	41	105	222	85	66	161	38	117	335	96	61	111	28	116	40	264	93	130	77	212	324	31	200	61	244	213	137	148	99	92	111	41	178	132					
6	Число погашенных избирательных бюллетеней	14155	58	287	124	670	21	267	88	0	827	55	151	298	407	63	160	1	85	65	335	47	47	53	528	642	665	445	569	396	586	864	1073	1097	1039	489	493	274	886					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4716	54	39	214	41	105	222	85	66	161	38	117	335	96	61	111	28	116	40	264	93	130	77	212	324	31	200	61	244	213	137	148	99	92	111	41	178	132					
8	Число бюллетеней в стационарных ящиках для голосования	24581	513	374	300	764	144	437	207	20	1602	255	424	732	467	305	539	63	187	170	501	165	215	339	1230	1154	1214	845	935	1085	826	1034	1144	1334	1246	1730	861	378	842					
9	Число недействительных избирательных бюллетеней	396	0	6	2	10	2	4	2	0	59	2	0	9	5	3	5	0	0	2	9	0	2	0	14	18	20	14	31	11	9	15	27	21	20	47	14	6	7					
10	Число действительных избирательных бюллетеней	28901	567	407	512	795	247	655	290	86	1704	291	541	1058	558	363	645	91	303	208	756	258	343	416	1428	1460	1225	1031	965	1318	1030	1156	1265	1412	1318	1794	888	550	967					
11	Число полученных открепительных  удостоверений	777	13	14	12	13	8	23	8	6	50	9	12	33	16	12	22	8	10	13	41	13	17	11	52	52	20	25	17	25	25	22	28	51	30	25	18	8	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	765	13	14	12	13	8	23	8	6	50	6	12	33	16	12	22	7	10	13	41	13	17	11	52	52	20	20	16	25	23	22	28	51	30	25	18	8	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	472	12	41	9	17	3	14	1	1	17	7	14	23	13	6	8	1	5	4	21	3	26	2	24	24	9	9	6	19	6	17	18	19	23	19	4	18	9					
14	Число неиспользованных открепительных удостоверений	12	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	1	0	2	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	33	0	0	0	0	1	1	0	0	3	1	0	4	0	0	1	0	2	0	0	0	0	0	1	1	2	0	0	1	0	1	3	2	1	2	1	2	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	Богданов Андрей Владимирович	380	5	3	2	7	2	4	1	0	27	3	6	14	3	0	3	0	3	2	14	7	4	1	27	5	26	24	15	13	17	16	22	24	21	30	11	7	11					
		1.30%	0.88%	0.73%	0.39%	0.87%	0.80%	0.61%	0.34%	0.00%	1.53%	1.02%	1.11%	1.31%	0.53%	0.00%	0.46%	0.00%	0.99%	0.95%	1.83%	2.71%	1.16%	0.24%	1.87%	0.34%	2.09%	2.30%	1.51%	0.98%	1.64%	1.37%	1.70%	1.67%	1.57%	1.63%	1.22%	1.26%	1.13%					
19	Жириновский Владимир Вольфович	2908	47	29	41	72	32	71	39	4	210	23	63	127	43	20	78	7	16	19	72	24	47	59	145	152	114	134	70	94	86	131	134	150	147	160	101	42	105					
		9.93%	8.29%	7.02%	7.98%	8.94%	12.85%	10.77%	13.36%	4.65%	11.91%	7.85%	11.65%	11.90%	7.64%	5.46%	12.00%	7.69%	5.28%	9.05%	9.41%	9.30%	13.62%	14.18%	10.06%	10.28%	9.16%	12.82%	7.03%	7.07%	8.28%	11.19%	10.37%	10.47%	10.99%	8.69%	11.20%	7.55%	10.78%					
20	Зюганов Геннадий Андреевич	6179	82	94	54	216	71	112	59	19	267	52	87	159	114	35	75	23	39	64	172	56	55	65	325	360	331	299	293	239	161	250	288	366	310	478	184	112	213					
		21.09%	14.46%	22.76%	10.51%	26.83%	28.51%	16.99%	20.21%	22.09%	15.14%	17.75%	16.08%	14.90%	20.25%	9.56%	11.54%	25.27%	12.87%	30.48%	22.48%	21.71%	15.94%	15.63%	22.54%	24.36%	26.59%	28.61%	29.42%	17.98%	15.50%	21.35%	22.29%	25.54%	23.17%	25.96%	20.40%	20.14%	21.87%					
21	Медведев Дмитрий Анатольевич	19434	433	281	415	500	142	468	191	63	1200	213	385	758	398	308	489	61	245	123	498	171	237	291	931	943	754	574	587	972	766	759	821	872	840	1126	592	389	638					
		66.33%	76.37%	68.04%	80.74%	62.11%	57.03%	71.02%	65.41%	73.26%	68.07%	72.70%	71.16%	71.04%	70.69%	84.15%	75.23%	67.03%	80.86%	58.57%	65.10%	66.28%	68.70%	69.95%	64.56%	63.80%	60.56%	54.93%	58.94%	73.14%	73.72%	64.82%	63.54%	60.85%	62.78%	61.16%	65.63%	69.96%	65.50%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
