Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
Наименование Избирательной комиссии:    Еманжелинская 																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847									
1	"Число избирателей, включенных в список избирателей"	36432	1310	1411	1479	1330	1255	1216	633	1326	1293	1182	1310	1175	1262	1267	1259	1333	1308	832	594	1279	1226	1211	329	1064	1131	1229	1199	1216	1282	1210	1281									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	31150	1100	1200	1300	1200	1100	1100	550	1100	1000	1000	1100	1000	1000	1100	1100	1200	1100	700	500	1100	1000	1000	200	900	1000	1100	1000	1100	1100	1100	1100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	21824	731	673	758	899	816	690	405	742	833	757	882	679	692	798	845	841	790	473	293	771	778	827	157	502	762	708	747	770	789	758	658									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1619	103	48	54	58	60	50	45	56	44	65	48	46	27	40	60	40	67	45	46	59	29	47	18	50	23	63	49	55	49	57	118									
6	Число погашенных избирательных бюллетеней	7707	266	479	488	243	224	360	100	302	123	178	170	275	281	262	195	319	243	182	161	270	193	126	25	348	215	329	204	275	262	285	324									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1619	103	48	54	58	60	50	45	56	44	65	48	46	27	40	60	40	67	45	46	59	29	47	18	50	23	63	49	55	49	57	118									
8	Число бюллетеней в стационарных ящиках для голосования	21822	731	673	758	899	816	690	404	742	833	757	881	679	692	798	845	841	790	473	293	771	778	827	157	502	762	708	747	770	789	758	658									
9	Число недействительных избирательных бюллетеней	365	17	18	10	18	7	15	5	10	13	15	15	7	8	22	13	17	13	8	6	18	7	9	3	5	8	11	18	16	13	11	9									
10	Число действительных избирательных бюллетеней	23076	817	703	802	939	869	725	444	788	864	807	914	718	711	816	892	864	844	510	333	812	800	865	172	547	777	760	778	809	825	804	767									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	145	3	5	4	4	5	3	0	7	3	8	3	5	2	5	4	12	4	4	1	0	9	4	0	7	6	2	10	8	5	5	7									
		0.62%	0.36%	0.69%	0.49%	0.42%	0.57%	0.41%	0.00%	0.88%	0.34%	0.97%	0.32%	0.69%	0.28%	0.60%	0.44%	1.36%	0.47%	0.77%	0.29%	0.00%	1.12%	0.46%	0.00%	1.27%	0.76%	0.26%	1.26%	0.97%	0.60%	0.61%	0.90%									
14	Грудинин Павел Николаевич	3033	104	96	81	111	107	90	72	108	80	99	103	89	118	99	120	91	81	71	48	94	90	125	26	76	120	117	146	115	115	112	129									
		12.94%	12.47%	13.31%	9.98%	11.60%	12.21%	12.16%	16.04%	13.53%	9.12%	12.04%	11.09%	12.28%	16.41%	11.81%	13.26%	10.33%	9.45%	13.71%	14.16%	11.33%	11.15%	14.30%	14.86%	13.77%	15.29%	15.18%	18.34%	13.94%	13.72%	13.74%	16.62%									
15	Жириновский Владимир Вольфович	1830	56	68	72	56	56	65	29	73	73	48	43	61	55	64	59	70	59	32	21	71	49	50	16	53	84	75	70	73	70	80	79									
