Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Медвежьегорская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328					
1	"Число избирателей, внесенных в списки избирателей"	29272	1698	2023	2484	1746	1248	2497	1817	174	2189	2213	350	2062	567	96	67	270	169	289	670	116	304	157	120	145	892	157	280	225	901	174	1085	260	1109	153	492	73					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	25790	1500	1500	2000	1500	1000	2000	1500	180	2000	2000	300	2000	500	100	70	270	170	280	600	120	300	150	120	150	850	150	270	220	900	160	1000	260	1000	140	460	70					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	14892	814	872	1470	782	739	1379	800	124	1018	1015	173	1167	348	58	66	140	70	183	318	60	202	73	70	66	403	103	156	152	396	91	520	104	537	93	296	34					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1633	33	222	32	78	15	18	75	0	95	23	30	47	14	5	0	12	27	20	45	1	0	29	4	14	142	20	33	14	181	27	186	84	59	7	37	4					
6	Число погашенных избирательных бюллетеней	9265	653	406	498	640	246	603	625	56	887	962	97	786	138	37	4	118	73	77	237	59	98	48	46	70	305	27	81	54	323	42	294	72	404	40	127	32					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1632	33	222	32	78	15	18	74	0	95	23	30	47	14	5	0	12	27	20	45	1	0	29	4	14	142	20	33	14	181	27	186	84	59	7	37	4					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	14876	814	872	1470	782	724	1379	799	124	1018	1015	173	1167	348	58	66	140	70	183	318	60	202	73	70	66	403	103	156	152	396	91	520	104	537	93	296	34					
9	Число недействительных избирательных бюллетеней	135	6	7	14	5	9	12	8	2	13	11	3	10	1	1	0	1	1	0	2	0	1	2	0	1	2	2	2	2	0	0	10	0	3	0	4	0					
10	Число действительных избирательных бюллетеней	16373	841	1087	1488	855	730	1385	865	122	1100	1027	200	1204	361	62	66	151	96	203	361	61	201	100	74	79	543	121	187	164	577	118	696	188	593	100	329	38					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	387	20	20	17	20	10	30	20	10	20	13	5	23	0	5	5	5	5	5	10	5	5	5	5	5	15	5	5	5	24	0	20	10	13	5	12	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	267	14	18	17	6	9	26	6	0	19	10	3	23	0	5	5	5	0	5	4	1	5	5	2	5	13	0	1	0	21	0	6	6	13	4	7	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	173	12	11	9	9	1	12	16	2	6	12	1	22	5	2	4	1	1	2	3	1	2	3	2	3	6	3	2	2	2	3	4	1	5	2	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	120	6	2	0	14	1	4	14	10	1	3	2	0	0	0	0	0	5	0	6	4	0	0	3	0	2	5	4	5	3	0	14	4	0	1	5	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	2	0	1	2	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	325	11	18	30	10	15	24	16	3	19	20	4	21	10	0	1	4	1	4	17	0	1	2	0	4	8	1	1	2	15	4	33	4	12	1	7	2					
		1.97%	1.30%	1.65%	1.99%	1.16%	2.03%	1.72%	1.83%	2.42%	1.71%	1.93%	1.97%	1.73%	2.76%	0.00%	1.52%	2.63%	1.03%	1.97%	4.68%	0.00%	0.50%	1.96%	0.00%	5.00%	1.47%	0.81%	0.53%	1.20%	2.60%	3.39%	4.67%	2.13%	2.01%	1.00%	2.10%	5.26%					
19	2.Всероссийская политическая партия «Гражданская Сила»	162	12	16	21	4	11	16	21	1	13	12	3	10	2	1	1	0	1	0	2	0	1	0	0	0	2	0	0	1	1	1	1	0	7	0	1	0					
		0.98%	1.42%	1.46%	1.40%	0.47%	1.49%	1.15%	2.41%	0.81%	1.17%	1.16%	1.48%	0.82%	0.55%	1.59%	1.52%	0.00%	1.03%	0.00%	0.55%	0.00%	0.50%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.60%	0.17%	0.85%	0.14%	0.00%	1.17%	0.00%	0.30%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	2	2	2	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	1	0	0	0					
		0.10%	0.24%	0.18%	0.13%	0.00%	0.41%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.35%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.17%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1662	78	129	202	99	94	161	84	2	117	100	27	170	35	8	2	10	3	9	18	2	21	5	6	5	42	9	9	11	58	14	50	12	40	2	26	2					
		10.07%	9.21%	11.79%	13.45%	11.51%	12.72%	11.52%	9.62%	1.61%	10.51%	9.63%	13.30%	14.00%	9.67%	12.70%	3.03%	6.58%	3.09%	4.43%	4.96%	3.28%	10.40%	4.90%	8.11%	6.25%	7.71%	7.32%	4.76%	6.63%	10.05%	11.86%	7.08%	6.38%	6.71%	2.00%	7.81%	5.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	50	3	4	7	3	3	7	5	3	7	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2					
