Выборы Президента Российской Федерации																																					
Дата голосования: 18.03.2018																																					
																																					
Наименование Избирательной комиссии:    Бирилюсская																																					
																																					
Сводная таблица итогов голосования																																					
																																					
	Число участковых избирательных комиссий	26																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	26																																			
																																					
		Сумма	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944									
1	"Число избирателей, включенных в список избирателей"	7500	1568	1338	137	241	62	124	39	131	94	33	387	223	1890	85	23	118	242	47	136	110	186	35	60	107	51	33									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	7270	1356	1170	141	277	75	130	42	202	117	51	462	234	1652	94	43	141	237	43	170	144	186	38	66	110	55	34									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	4127	860	650	86	177	49	57	24	95	55	27	270	119	856	48	12	71	147	22	117	76	137	12	29	79	26	26									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	487	87	73	4	39	3	14	6	13	12	5	31	15	55	1	3	5	19	14	16	24	14	9	8	10	7	0									
6	Число погашенных избирательных бюллетеней	2656	409	447	51	61	23	59	12	94	50	19	161	100	741	45	28	65	71	7	37	44	35	17	29	21	22	8									
7	Число избирательных бюллетеней в переносных ящиках для голосования	487	87	73	4	39	3	14	6	13	12	5	31	15	55	1	3	5	19	14	16	24	14	9	8	10	7	0									
8	Число бюллетеней в стационарных ящиках для голосования	4127	860	650	86	177	49	57	24	95	55	27	270	119	856	48	12	71	147	22	117	76	137	12	29	79	26	26									
9	Число недействительных избирательных бюллетеней	39	11	1	2	1	1	0	0	1	1	0	1	0	9	2	0	2	1	0	2	0	1	1	1	1	0	0									
10	Число действительных избирательных бюллетеней	4575	936	722	88	215	51	71	30	107	66	32	300	134	902	47	15	74	165	36	131	100	150	20	36	88	33	26									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																					
13	Бабурин Сергей Николаевич	27	4	6	1	0	0	0	0	1	1	0	4	1	6	1	0	0	0	0	0	0	1	1	0	0	0	0									
		0.59%	0.42%	0.83%	1.11%	0.00%	0.00%	0.00%	0.00%	0.93%	1.49%	0.00%	1.33%	0.75%	0.66%	2.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	4.76%	0.00%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	482	145	62	5	14	3	3	5	6	9	1	31	27	104	8	1	4	3	3	9	11	11	3	2	2	8	2									
		10.45%	15.31%	8.58%	5.56%	6.48%	5.77%	4.23%	16.67%	5.56%	13.43%	3.13%	10.30%	20.15%	11.42%	16.33%	6.67%	5.26%	1.81%	8.33%	6.77%	11.00%	7.28%	14.29%	5.41%	2.25%	24.24%	7.69%									
15	Жириновский Владимир Вольфович	381	52	67	11	11	1	14	0	13	3	2	41	6	85	8	0	7	16	3	7	7	11	1	8	4	2	1									
		8.26%	5.49%	9.27%	12.22%	5.09%	1.92%	19.72%	0.00%	12.04%	4.48%	6.25%	13.62%	4.48%	9.33%	16.33%	0.00%	9.21%	9.64%	8.33%	5.26%	7.00%	7.28%	4.76%	21.62%	4.49%	6.06%	3.85%									
16	Путин Владимир Владимирович	3583	704	577	70	189	47	54	25	87	52	29	217	96	681	29	14	61	141	30	114	80	120	14	26	81	22	23									
		77.65%	74.34%	79.81%	77.78%	87.50%	90.38%	76.06%	83.33%	80.56%	77.61%	90.63%	72.09%	71.64%	74.75%	59.18%	93.33%	80.26%	84.94%	83.33%	85.71%	80.00%	79.47%	66.67%	70.27%	91.01%	66.67%	88.46%									
17	Собчак Ксения Анатольевна	35	14	2	1	1	0	0	0	0	0	0	3	3	4	0	0	0	2	0	1	0	2	1	0	0	1	0									
		0.76%	1.48%	0.28%	1.11%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	2.24%	0.44%	0.00%	0.00%	0.00%	1.20%	0.00%	0.75%	0.00%	1.32%	4.76%	0.00%	0.00%	3.03%	0.00%									
18	Сурайкин Максим Александрович	34	10	2	0	0	0	0	0	0	1	0	2	0	8	0	0	2	2	0	0	2	4	0	0	1	0	0									
		0.74%	1.06%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.49%	0.00%	0.66%	0.00%	0.88%	0.00%	0.00%	2.63%	1.20%	0.00%	0.00%	2.00%	2.65%	0.00%	0.00%	1.12%	0.00%	0.00%									
19	Титов Борис Юрьевич	18	3	3	0	0	0	0	0	0	0	0	1	0	9	1	0	0	1	0	0	0	0	0	0	0	0	0									
		0.39%	0.32%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.99%	2.04%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	15	4	3	0	0	0	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	1	0	0	0	0	0									
		0.33%	0.42%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.75%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
