Выборы Президента Российской Федерации																																																																												
Дата голосования: 04.03.2012																																																																												
																																																																												
Наименование Избирательной комиссии:    Оренбург, Ленинская																																																																												
																																																																												
Сводная таблица итогов голосования																																																																												
																																																																												
	Число участковых избирательных комиссий	65																																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	65																																																																										
																																																																												
		Сумма	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1082	УИК №1826	УИК №1848									
1	Число избирателей, включенных в список избирателей	145763	2135	1331	2027	564	3140	2684	2536	2707	2458	2580	2628	2623	2727	2615	2872	3011	2750	2651	2486	2796	2845	2495	1838	2304	2443	2430	2728	2457	2883	2392	2031	1905	2369	2352	2440	2276	2256	2257	2130	1670	2092	1513	1493	1864	1037	1837	2021	2254	1685	2391	2472	1383	3052	2756	1647	2986	3097	1861	352	2075	2616	2569	574	2261	2053									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	129327	1900	1000	1800	500	2900	2400	2300	2400	2200	2200	2300	2300	2600	2300	2500	2600	2700	2500	2100	2100	2500	2200	1600	1900	2100	2300	2500	2100	2600	2100	1800	1800	2100	2000	2400	2200	2200	2100	1800	1400	1700	1400	1200	1600	800	1400	2000	2000	1500	2100	2200	1200	2900	2700	1400	2800	2900	1600	352	1700	2000	2400	575	2000	1600									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	87609	1441	835	1527	405	1975	1640	1601	1638	1422	1452	1576	1475	1623	1485	1547	1673	1561	1579	1194	1219	1565	1402	995	1321	2053	1471	1657	1444	1767	1574	1265	1325	1451	1421	1460	1432	1549	1555	1501	920	1148	965	832	1327	674	1077	1258	1066	870	1419	1282	708	1808	1632	932	1783	1668	1088	198	1135	1552	1719	574	1548	1350									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4036	24	91	13	20	12	27	20	32	49	276	24	34	46	34	92	61	129	89	133	381	50	48	29	46	31	58	78	28	23	21	41	14	22	13	82	40	68	77	10	25	45	50	20	138	23	146	39	86	66	33	185	148	89	29	53	30	46	73	154	45	43	6	0	31	67									
6	Число погашенных избирательных бюллетеней	37682	435	74	260	75	913	733	679	730	729	472	700	791	931	781	861	866	1010	832	773	500	885	750	576	533	16	771	765	628	810	505	494	461	627	566	858	728	583	468	289	455	507	385	348	135	103	177	703	848	564	648	733	344	1003	1039	415	987	1186	439	0	520	405	675	1	421	183									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4036	24	91	13	20	12	27	20	32	49	276	24	34	46	34	92	61	129	89	133	381	50	48	29	46	31	58	78	28	23	21	41	14	22	13	82	40	68	77	10	25	45	50	20	138	23	146	39	86	66	33	185	148	89	29	53	30	46	73	154	45	43	6	0	31	67									
8	Число бюллетеней в стационарных ящиках для голосования	87592	1439	835	1527	405	1975	1639	1599	1638	1422	1450	1575	1475	1623	1485	1547	1673	1561	1579	1194	1219	1564	1402	995	1321	2053	1471	1656	1444	1767	1574	1264	1325	1451	1421	1460	1432	1549	1550	1501	920	1148	965	831	1327	674	1077	1258	1066	870	1419	1282	708	1808	1632	932	1783	1668	1088	198	1135	1552	1719	574	1548	1350									
9	Число недействительных избирательных бюллетеней	1068	15	10	7	2	17	15	17	14	20	19	14	17	17	14	12	19	15	10	10	32	12	18	12	12	35	23	22	11	22	16	14	17	19	15	16	16	12	19	30	9	14	10	6	16	7	9	15	17	6	24	14	10	17	22	5	22	19	47	16	18	18	21	18	37	14									
10	Число действительных избирательных бюллетеней	90560	1448	916	1533	423	1970	1651	1602	1656	1451	1707	1585	1492	1652	1505	1627	1715	1675	1658	1317	1568	1602	1432	1012	1355	2049	1506	1712	1461	1768	1579	1291	1322	1454	1419	1526	1456	1605	1608	1481	936	1179	1005	845	1449	690	1214	1282	1135	930	1428	1453	846	1880	1639	980	1791	1695	1114	336	1162	1577	1704	556	1542	1403									
11	Число полученных открепительных  удостоверений	1408	31	21	25	10	32	34	18	10	14	16	27	19	21	31	26	34	15	23	18	30	24	24	21	25	18	26	26	30	23	27	20	11	28	31	29	24	24	27	17	15	21	15	10	23	20	25	39	24	12	31	7	11	21	5	12	19	21	17	0	13	30	30	0	56	21									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1392	31	21	22	10	32	31	18	10	14	16	23	19	21	31	26	34	15	23	18	30	24	24	21	25	18	26	26	30	22	26	20	11	28	31	29	24	24	27	17	13	21	15	10	23	20	25	39	24	12	31	7	9	21	5	12	19	21	17	0	13	30	30	0	56	21									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2471	31	9	25	6	51	12	23	16	13	13	23	19	65	30	122	103	21	16	22	47	40	15	41	65	27	81	22	54	81	134	51	65	18	33	22	20	8	18	24	8	80	22	56	27	43	27	47	15	13	19	21	11	24	6	17	28	18	17	11	57	35	19	304	25	35									
14	Число неиспользованных открепительных удостоверений	16	0	0	3	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	972	17	8	21	2	22	13	18	13	19	13	14	14	17	16	27	15	12	13	25	23	24	20	14	11	8	18	23	16	30	12	11	14	9	15	25	14	20	17	12	7	16	8	10	12	6	8	15	16	7	15	14	3	9	27	10	29	21	5	0	9	16	25	0	28	21									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																												
19	Жириновский Владимир Вольфович	6512	91	84	70	23	122	150	126	109	88	123	96	108	128	128	99	106	133	128	116	111	114	113	95	83	113	91	102	91	106	117	83	79	98	96	92	95	117	117	101	59	89	52	61	78	31	84	113	92	65	110	116	35	144	141	81	169	138	70	29	95	105	134	140	156	83									
		7.11%	6.22%	9.07%	4.55%	5.41%	6.14%	9.00%	7.78%	6.53%	5.98%	7.13%	6.00%	7.16%	7.67%	8.43%	6.04%	6.11%	7.87%	7.67%	8.74%	6.94%	7.06%	7.79%	9.28%	6.07%	5.42%	5.95%	5.88%	6.18%	5.92%	7.34%	6.36%	5.90%	6.65%	6.69%	5.97%	6.45%	7.24%	7.19%	6.68%	6.24%	7.46%	5.12%	7.17%	5.32%	4.45%	6.87%	8.71%	7.99%	6.94%	7.58%	7.91%	4.09%	7.59%	8.49%	8.22%	9.32%	8.05%	6.03%	8.24%	8.05%	6.58%	7.77%	24.39%	9.88%	5.86%									
20	Зюганов Геннадий Андреевич	21922	344	233	296	76	438	475	415	508	380	429	474	351	460	386	448	338	375	336	362	430	386	356	212	319	279	380	401	369	468	388	304	317	380	357	402	412	382	400	330	229	223	277	194	290	180	306	316	289	253	307	334	223	466	456	243	492	447	309	54	333	333	313	53	329	277									
		23.93%	23.51%	25.16%	19.22%	17.88%	22.04%	28.51%	25.63%	30.42%	25.83%	24.86%	29.64%	23.26%	27.56%	25.41%	27.33%	19.49%	22.19%	20.14%	27.28%	26.88%	23.92%	24.55%	20.70%	23.34%	13.39%	24.85%	23.13%	25.07%	26.15%	24.33%	23.30%	23.67%	25.80%	24.90%	26.07%	27.99%	23.62%	24.59%	21.84%	24.23%	18.69%	27.29%	22.80%	19.80%	25.82%	25.02%	24.36%	25.09%	27.03%	21.14%	22.77%	26.05%	24.57%	27.45%	24.67%	27.14%	26.08%	26.61%	15.34%	28.22%	20.88%	18.14%	9.23%	20.84%	19.55%									
21	Миронов Сергей Михайлович	4418	50	25	49	13	102	83	84	108	73	96	87	75	83	88	61	71	66	54	60	84	88	85	56	64	67	86	105	70	85	65	79	84	96	92	68	80	97	107	73	39	52	65	52	61	34	67	53	51	35	55	80	36	102	77	40	78	81	61	13	58	60	79	23	49	58									
		4.82%	3.42%	2.70%	3.18%	3.06%	5.13%	4.98%	5.19%	6.47%	4.96%	5.56%	5.44%	4.97%	4.97%	5.79%	3.72%	4.09%	3.91%	3.24%	4.52%	5.25%	5.45%	5.86%	5.47%	4.68%	3.21%	5.62%	6.06%	4.76%	4.75%	4.08%	6.05%	6.27%	6.52%	6.42%	4.41%	5.43%	5.99%	6.58%	4.83%	4.13%	4.36%	6.40%	6.11%	4.16%	4.88%	5.48%	4.09%	4.43%	3.74%	3.79%	5.45%	4.21%	5.38%	4.64%	4.06%	4.30%	4.73%	5.25%	3.69%	4.92%	3.76%	4.58%	4.01%	3.10%	4.09%									
22	Прохоров Михаил Дмитриевич	9269	252	69	311	12	218	134	153	168	163	174	152	135	168	119	141	181	175	121	87	109	182	136	86	117	141	181	181	149	181	158	147	150	166	169	195	157	160	156	232	124	134	123	121	247	105	131	146	122	74	164	105	56	184	124	71	146	144	67	11	96	176	208	42	91	171									
		10.12%	17.22%	7.45%	20.19%	2.82%	10.97%	8.04%	9.45%	10.06%	11.08%	10.08%	9.51%	8.95%	10.07%	7.83%	8.60%	10.44%	10.36%	7.25%	6.56%	6.81%	11.28%	9.38%	8.40%	8.56%	6.77%	11.84%	10.44%	10.12%	10.11%	9.91%	11.26%	11.20%	11.27%	11.79%	12.65%	10.67%	9.89%	9.59%	15.35%	13.12%	11.23%	12.12%	14.22%	16.86%	15.06%	10.71%	11.26%	10.59%	7.91%	11.29%	7.16%	6.54%	9.70%	7.47%	7.21%	8.05%	8.40%	5.77%	3.13%	8.14%	11.03%	12.06%	7.32%	5.76%	12.07%									
23	Путин Владимир Владимирович	48439	711	505	807	299	1090	809	824	763	747	885	776	823	813	784	878	1019	926	1019	692	834	832	742	563	772	1449	768	923	782	928	851	678	692	714	705	769	712	849	828	745	485	681	488	417	773	340	626	654	581	503	792	818	496	984	841	545	906	885	607	229	580	903	970	298	917	814									
