Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Ононская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726					
1	"Число избирателей, внесенных в списки избирателей"	8897	2485	733	377	350	43	119	673	129	367	96	393	60	472	187	628	567	254	304	88	443	129					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	8990	2430	720	375	346	42	119	674	129	378	98	415	65	493	204	641	566	276	340	91	461	127					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5682	1503	432	267	220	30	82	423	92	233	60	282	50	271	99	398	374	166	206	63	321	110					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	947	142	100	39	50	10	16	68	20	34	12	32	7	63	35	113	84	29	12	23	41	17					
6	Число погашенных избирательных бюллетеней	2361	785	188	69	76	2	21	183	17	111	26	101	8	159	70	130	108	81	122	5	99	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	947	142	100	39	50	10	16	68	20	34	12	32	7	63	35	113	84	29	12	23	41	17					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5682	1503	432	267	220	30	82	423	92	233	60	282	50	271	99	398	374	166	206	63	321	110					
9	Число недействительных избирательных бюллетеней	94	22	10	10	3	0	0	4	1	6	0	4	1	5	1	4	6	3	3	2	8	1					
10	Число действительных избирательных бюллетеней	6535	1623	522	296	267	40	98	487	111	261	72	310	56	329	133	507	452	192	215	84	354	126					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	317	49	15	10	10	5	5	10	5	10	5	25	5	20	25	16	15	25	35	5	17	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	267	48	13	6	1	0	1	9	1	10	5	23	5	20	25	16	9	22	34	2	17	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	126	48	17	3	4	1	2	6	2	1	3	2	1	4	8	6	5	1	3	1	5	3					
14	Число погашенных неиспользованных открепительных удостоверений	50	1	2	4	9	5	4	1	4	0	0	2	0	0	0	0	6	3	1	3	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	6	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	4	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
