Выборы Президента Российской Федерации																																																																					
Дата голосования: 04.03.2012																																																																					
																																																																					
Наименование Избирательной комиссии:    Дзержинская, Свердловская																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	58																																																																			
																																																																					
		Сумма	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №923	УИК №924	УИК №925									
1	Число избирателей, включенных в список избирателей	105855	1374	2452	2367	1577	990	1186	1152	1615	1798	1197	1973	1946	1651	2356	1893	2107	1453	2287	1302	2670	2361	2459	1826	1408	1162	1475	1809	2740	846	902	953	2352	2083	2192	2475	2061	1953	2221	2002	2505	2188	2355	2416	2397	2539	2248	2624	2388	2199	1592	1262	2105	2313	1632	1858	243	192	173									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	94100	1300	2350	2200	1500	900	1100	1000	1500	1700	900	1800	1800	1600	2200	1800	2000	1400	1600	1000	2150	1750	2300	1550	1300	1100	1400	1700	2600	750	650	900	2200	1600	1600	1900	1600	1800	2100	1900	2400	2000	1900	2300	2300	2100	2150	2500	1800	2100	1500	1200	2000	1600	1500	1350	300	300	300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	58691	712	1344	1312	815	542	648	649	938	964	561	1116	956	858	1345	1088	1126	748	1336	785	1435	1486	1389	1006	798	611	837	931	1524	458	379	410	1366	1233	1228	1498	1159	1060	1330	1128	1338	1238	1322	1411	1228	1510	1111	1448	1311	1228	885	668	1269	1286	966	1074	62	143	84									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2165	54	37	18	46	22	17	37	13	12	21	45	24	11	12	13	43	9	10	4	12	16	20	14	12	6	44	17	37	181	41	40	80	103	26	9	27	30	24	23	44	59	152	14	45	154	40	23	23	39	11	7	5	8	45	6	158	46	76									
6	Число погашенных избирательных бюллетеней	33244	534	969	870	639	336	435	314	549	724	318	639	820	731	843	699	831	643	254	211	703	248	891	530	490	483	519	752	1039	111	230	450	754	264	346	393	414	710	746	749	1018	703	426	875	1027	436	999	1029	466	833	604	525	726	306	489	270	80	111	140									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2165	54	37	18	46	22	17	37	13	12	21	45	24	11	12	13	43	9	10	4	12	16	20	14	12	6	44	17	37	181	41	40	80	103	26	9	27	30	24	23	44	59	152	14	45	154	40	23	23	39	11	7	5	8	45	6	158	46	76									
8	Число бюллетеней в стационарных ящиках для голосования	58687	712	1344	1312	815	542	648	649	938	964	561	1116	956	858	1345	1088	1126	748	1336	785	1435	1485	1387	1006	798	611	837	931	1524	458	379	410	1366	1233	1228	1498	1159	1060	1330	1128	1338	1237	1322	1411	1228	1510	1111	1448	1311	1228	885	668	1269	1286	966	1074	62	143	84									
9	Число недействительных избирательных бюллетеней	727	5	15	16	12	1	5	4	14	8	12	14	9	5	20	11	9	4	16	4	14	24	11	9	8	4	12	26	17	32	3	3	16	6	11	17	13	19	15	17	14	33	32	22	18	20	14	18	16	11	8	7	13	3	13	12	8	2	2									
10	Число действительных избирательных бюллетеней	60125	761	1366	1314	849	563	660	682	937	968	570	1147	971	864	1337	1090	1160	753	1330	785	1433	1477	1396	1011	802	613	869	922	1544	607	417	447	1430	1330	1243	1490	1173	1071	1339	1134	1368	1263	1442	1403	1255	1644	1137	1453	1318	1256	888	668	1261	1291	998	1068	212	187	158									
11	Число полученных открепительных  удостоверений	1144	15	10	20	20	15	17	10	30	15	20	20	20	15	17	20	20	16	25	30	39	25	25	35	10	30	18	15	15	10	10	6	20	20	25	35	15	20	36	20	20	20	15	25	21	40	30	20	30	15	17	10	20	20	26	31	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1106	14	10	20	20	13	17	10	27	15	18	20	20	15	17	20	19	16	25	28	36	24	25	34	10	26	18	14	15	6	7	6	20	20	25	35	15	18	35	20	20	20	15	25	21	40	29	20	30	15	17	10	17	20	23	31	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	806	15	8	10	15	13	8	16	11	13	5	12	6	7	15	10	14	7	8	10	5	5	9	13	13	15	11	5	10	60	5	0	15	16	16	11	7	14	12	14	9	8	7	14	6	95	15	23	7	8	8	2	31	13	10	6	48	24	13									
