Выборы Президента Российской Федерации																																							
Дата голосования: 18.03.2018																																							
																																							
Наименование Избирательной комиссии:    Краснооктябрьская																																							
																																							
Сводная таблица итогов голосования																																							
																																							
	Число участковых избирательных комиссий	28																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	28																																					
																																							
		Сумма	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158									
1	"Число избирателей, включенных в список избирателей"	8307	102	94	1034	504	250	148	114	192	140	103	92	48	324	655	300	221	85	93	395	328	1439	209	192	118	181	156	355	435									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	8445	110	95	1050	515	350	150	115	205	140	105	95	45	335	660	305	230	90	100	390	315	1400	215	195	120	180	160	345	430									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	5005	56	61	532	368	224	85	80	115	88	59	49	22	191	412	200	96	40	48	271	218	787	141	123	82	108	85	250	214									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	581	11	7	57	10	26	18	7	15	17	7	12	5	13	36	43	56	9	16	19	28	68	16	17	13	17	8	21	9									
6	Число погашенных избирательных бюллетеней	2859	43	27	461	137	100	47	28	75	35	39	34	18	131	212	62	78	41	36	100	69	545	58	55	25	55	67	74	207									
7	Число избирательных бюллетеней в переносных ящиках для голосования	581	11	7	57	10	26	18	7	15	17	7	12	5	13	36	43	56	9	16	19	28	68	16	17	13	17	8	21	9									
8	Число бюллетеней в стационарных ящиках для голосования	5005	56	61	532	368	224	85	80	115	88	59	49	22	191	412	200	96	40	48	271	218	787	141	123	82	108	85	250	214									
9	Число недействительных избирательных бюллетеней	49	0	0	8	2	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	14	10	1	0	0	5	1	0	3									
10	Число действительных избирательных бюллетеней	5537	67	68	581	376	250	103	87	130	105	66	61	27	200	447	243	152	49	64	290	232	845	156	140	95	120	92	271	220									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																							
13	Бабурин Сергей Николаевич	31	0	0	7	3	1	1	2	0	0	0	0	0	2	3	0	0	0	0	1	1	7	0	1	0	1	0	1	0									
		0.55%	0.00%	0.00%	1.19%	0.79%	0.40%	0.97%	2.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%	0.67%	0.00%	0.00%	0.00%	0.00%	0.34%	0.41%	0.82%	0.00%	0.71%	0.00%	0.80%	0.00%	0.37%	0.00%									
14	Грудинин Павел Николаевич	1057	4	2	143	110	34	13	11	9	1	4	4	6	36	47	30	33	5	9	53	39	247	19	42	11	27	25	32	61									
		18.92%	5.97%	2.94%	24.28%	29.10%	13.60%	12.62%	12.64%	6.92%	0.95%	6.06%	6.56%	22.22%	17.65%	10.49%	12.35%	21.71%	10.20%	14.06%	18.28%	15.85%	28.89%	12.10%	30.00%	11.58%	21.60%	26.88%	11.81%	27.35%									
