Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    Еткульская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №1848	УИК №1849	УИК №1850	УИК №1851	УИК №1852	УИК №1853	УИК №1854	УИК №1855	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1860	УИК №1861	УИК №1862	УИК №1863	УИК №1864	УИК №1865	УИК №1866	УИК №1867	УИК №1868	УИК №1869	УИК №1870	УИК №1871	УИК №1872	УИК №1873	УИК №1874	УИК №1875	УИК №1876	УИК №1877	УИК №1878	УИК №1879	УИК №1880	УИК №1881	УИК №1882	УИК №1883	УИК №1884	УИК №1885	УИК №1886	УИК №1887	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2274	УИК №2275	УИК №2295	УИК №2296	УИК №2297	УИК №2319									
1	"Число избирателей, включенных в список избирателей"	21555	573	387	879	249	124	138	365	180	156	154	212	1226	611	218	1351	1520	107	525	213	110	307	319	1091	301	320	72	528	193	511	295	248	275	126	425	175	73	125	1003	105	93	1123	62	1517	633	265	228	785	558	462	39									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	21700	585	390	885	250	120	140	355	180	170	140	210	1230	625	225	1380	1500	110	530	220	120	315	330	1100	300	330	75	520	200	485	290	230	280	125	445	190	75	130	980	110	90	1145	55	1550	630	270	230	780	560	470	45									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	13402	388	203	579	142	74	69	259	114	97	102	151	718	387	128	816	912	65	348	147	92	205	162	636	190	218	51	374	147	321	197	149	153	87	282	96	52	83	597	70	59	726	44	885	364	182	145	438	359	315	24									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	875	36	28	35	13	5	8	30	10	8	13	2	41	13	20	47	77	3	29	7	0	5	14	17	7	22	2	12	7	8	11	5	28	17	31	8	0	3	57	7	11	28	5	21	20	9	11	30	29	21	4									
6	Число погашенных избирательных бюллетеней	7423	161	159	271	95	41	63	66	56	65	25	57	471	225	77	517	511	42	153	66	28	105	154	447	103	90	22	134	46	156	82	76	99	21	132	86	23	44	326	33	20	391	6	644	246	79	74	312	172	134	17									
