Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Пинежская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707					
1	"Число избирателей, включенных в списки избирателей"	22940	470	787	358	219	242	522	350	812	865	189	78	397	264	733	250	490	157	387	569	1307	2095	382	1034	183	366	554	1146	529	1413	307	150	323	227	132	123	122	324	349	243	357	1671	1036	125	73	144	86					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	22000	450	800	340	220	240	510	330	775	835	190	90	440	250	700	250	500	155	375	545	1200	1900	340	950	170	400	530	1100	500	1350	300	150	300	230	115	135	145	330	330	225	320	1540	1000	130	75	155	85					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	12774	257	445	194	148	130	268	237	499	493	122	61	228	121	413	192	275	87	219	392	802	1189	253	564	133	180	285	515	278	758	165	93	196	89	98	76	58	162	181	82	204	914	516	44	25	90	43					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1406	37	19	9	9	19	15	16	91	35	24	4	59	9	35	18	26	9	43	24	14	115	25	39	5	66	20	55	51	28	7	9	28	6	6	5	8	70	31	84	22	68	36	59	20	11	17					
6	Число погашенных избирательных бюллетеней	7820	156	336	137	63	91	227	77	185	307	44	25	153	120	252	40	199	59	113	129	384	596	62	347	32	154	225	530	171	564	128	48	76	135	11	54	79	98	118	59	94	558	448	27	30	54	25					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1406	37	19	9	9	19	15	16	91	35	24	4	59	9	35	18	26	9	43	24	14	115	25	39	5	66	20	55	51	28	7	9	28	6	6	5	8	70	31	84	22	68	36	59	20	11	17					
8	Число бюллетеней в стационарных ящиках для голосования	12774	257	445	194	148	130	268	237	499	493	122	61	228	121	413	192	275	87	219	392	802	1189	253	564	133	180	285	515	278	758	165	93	196	89	98	76	58	162	181	82	204	914	516	44	25	90	43					
9	Число недействительных избирательных бюллетеней	81	2	4	1	1	4	0	0	6	3	0	0	3	0	1	2	0	0	4	4	5	6	1	2	1	1	1	0	0	8	1	1	4	0	1	1	2	0	0	1	1	5	4	0	0	0	0					
10	Число действительных избирательных бюллетеней	14099	292	460	202	156	145	283	253	584	525	146	65	284	130	447	208	301	96	258	412	811	1298	277	601	137	245	304	570	329	778	171	101	220	95	103	80	64	232	212	165	225	977	548	103	45	101	60					
11	Число полученных открепительных  удостоверений	467	4	15	4	5	4	5	18	16	9	11	12	5	6	10	15	23	3	10	14	17	29	6	18	3	12	8	26	13	24	10	5	10	4	3	4	18	10	4	6	3	20	10	4	3	4	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	461	4	15	4	5	4	5	18	16	8	9	12	5	6	10	15	23	3	10	14	15	29	6	18	3	12	8	26	13	24	10	5	9	4	3	4	18	10	4	6	3	20	10	4	3	4	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	201	2	2	0	1	1	0	2	8	3	5	1	20	2	7	6	3	2	0	3	17	29	3	14	1	1	3	5	1	9	2	0	8	3	1	1	0	4	1	1	2	13	7	2	1	2	2					
14	Число неиспользованных открепительных удостоверений	6	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	27	0	0	0	0	0	1	0	2	0	0	4	0	0	0	0	0	0	1	3	3	8	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	181	3	6	2	0	0	1	1	9	4	1	3	1	1	6	1	5	0	4	2	19	25	3	8	3	5	3	8	2	8	1	1	3	2	1	1	0	2	2	2	2	14	12	1	2	1	0					
		1.28%	1.02%	1.29%	0.99%	0.00%	0.00%	0.35%	0.40%	1.53%	0.76%	0.68%	4.62%	0.35%	0.77%	1.34%	0.48%	1.66%	0.00%	1.53%	0.48%	2.33%	1.92%	1.08%	1.33%	2.17%	2.03%	0.98%	1.40%	0.61%	1.02%	0.58%	0.98%	1.34%	2.11%	0.96%	1.23%	0.00%	0.86%	0.94%	1.20%	0.88%	1.43%	2.17%	0.97%	4.44%	0.99%	0.00%					
19	Жириновский Владимир Вольфович	1492	35	63	19	26	22	23	28	73	60	17	10	33	9	40	23	34	12	28	37	97	147	41	57	7	23	33	55	38	91	23	10	11	8	5	5	4	24	23	18	13	88	46	14	5	11	3					
		10.52%	11.90%	13.58%	9.36%	16.56%	14.77%	8.13%	11.07%	12.37%	11.36%	11.64%	15.38%	11.50%	6.92%	8.93%	10.95%	11.30%	12.50%	10.69%	8.89%	11.89%	11.27%	14.75%	9.45%	5.07%	9.35%	10.82%	9.65%	11.55%	11.58%	13.37%	9.80%	4.91%	8.42%	4.81%	6.17%	6.06%	10.34%	10.85%	10.84%	5.75%	8.96%	8.33%	13.59%	11.11%	10.89%	5.00%					
20	Зюганов Геннадий Андреевич	2354	50	84	46	26	32	53	37	83	73	11	11	50	40	74	44	44	16	39	57	119	196	54	76	16	39	57	139	39	153	46	18	43	15	16	18	1	57	30	17	35	170	70	14	13	24	9					
