Выборы Президента Российской Федерации																																																																		
Дата голосования: 04.03.2012																																																																		
																																																																		
Наименование Избирательной комиссии:    Елецкая городская																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	55																																																																
																																																																		
		Сумма	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470									
1	Число избирателей, включенных в список избирателей	88971	1456	1268	984	1710	1639	2010	1154	2109	2261	1189	2420	2419	1678	388	1896	1715	1921	1740	246	141	1194	2257	1318	2395	1598	2266	1229	2005	1980	1448	1378	1824	1748	2109	2318	1013	134	1450	1521	1432	1959	1939	1663	1561	1328	1108	2616	2214	1425	2289	2359	1665	2133	1665	86									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	83180	1400	1200	900	1700	1500	1900	1000	2000	2000	1100	2300	2300	1600	395	1800	1600	1800	1700	280	160	1100	2000	1200	2200	1500	2100	1100	1900	1900	1300	1300	1700	1700	2000	2100	1000	145	1300	1400	1300	1800	1800	1600	1500	1200	1000	2500	2000	1300	2100	2200	1600	2000	1600	100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	50875	790	629	507	794	943	1158	657	1229	1303	685	1515	1449	969	198	1176	1006	1203	1079	141	141	625	1230	761	1437	963	1426	722	1212	1242	857	782	930	951	1217	1197	508	107	794	835	881	1182	1065	928	856	774	624	1459	1377	867	1370	1238	953	1055	821	57									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3209	39	59	32	154	62	76	37	54	89	15	30	54	43	190	63	39	43	52	105	0	30	61	25	61	43	37	59	73	36	13	68	169	50	54	128	108	27	86	44	55	57	47	57	45	24	37	36	48	44	37	87	74	70	54	29									
6	Число погашенных избирательных бюллетеней	29096	571	512	361	752	495	666	306	717	608	400	755	797	588	7	561	555	554	569	34	19	445	709	414	702	494	637	319	615	622	430	450	601	699	729	775	384	11	420	521	364	561	688	615	599	402	339	1005	575	389	693	875	573	875	725	14									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3209	39	59	32	154	62	76	37	54	89	15	30	54	43	190	63	39	43	52	105	0	30	61	25	61	43	37	59	73	36	13	68	169	50	54	128	108	27	86	44	55	57	47	57	45	24	37	36	48	44	37	87	74	70	54	29									
8	Число бюллетеней в стационарных ящиках для голосования	50874	790	629	507	794	943	1158	657	1229	1303	685	1515	1449	969	198	1176	1006	1203	1079	141	141	625	1230	761	1437	963	1426	722	1212	1242	857	782	930	951	1217	1197	508	107	794	835	881	1182	1065	928	856	774	624	1459	1377	867	1370	1238	953	1055	821	56									
9	Число недействительных избирательных бюллетеней	827	13	16	14	18	16	20	10	21	21	9	23	28	16	7	16	30	20	19	3	4	8	16	8	16	14	25	8	18	20	13	8	12	11	21	19	3	1	16	9	15	25	13	13	18	9	8	30	31	11	29	11	15	15	12	2									
10	Число действительных избирательных бюллетеней	53256	816	672	525	930	989	1214	684	1262	1371	691	1522	1475	996	381	1223	1015	1226	1112	243	137	647	1275	778	1482	992	1438	773	1267	1258	857	842	1087	990	1250	1306	613	133	864	870	921	1214	1099	972	883	789	653	1465	1394	900	1378	1314	1012	1110	863	83									
11	Число полученных открепительных  удостоверений	673	10	5	7	10	36	10	5	10	21	10	25	17	20	0	25	12	17	18	0	0	7	11	8	27	9	20	10	15	15	5	15	9	12	15	10	5	0	13	5	10	11	15	7	10	15	10	20	14	10	31	16	14	13	8	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	673	10	5	7	10	36	10	5	10	21	10	25	17	20	0	25	12	17	18	0	0	7	11	8	27	9	20	10	15	15	5	15	9	12	15	10	5	0	13	5	10	11	15	7	10	15	10	20	14	10	31	16	14	13	8	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	395	1	1	2	4	11	16	5	43	4	3	4	9	5	0	6	3	4	6	5	67	4	9	3	6	10	5	5	4	7	4	18	6	3	13	10	6	2	4	6	0	9	6	1	8	6	5	4	4	10	3	2	2	7	3	1									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	62	1	1	0	0	3	3	0	2	3	0	5	0	2	0	1	0	1	0	0	0	0	3	1	1	2	0	1	2	0	3	1	0	1	0	0	1	0	1	3	4	0	0	0	0	1	0	3	3	1	1	4	1	2	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
19	Жириновский Владимир Вольфович	3992	76	48	37	77	78	87	45	98	112	72	102	109	77	12	81	74	80	71	7	11	49	79	57	96	82	106	46	84	80	64	65	85	71	89	81	41	7	61	68	88	98	95	69	80	54	69	142	104	64	98	105	81	103	69	8									
