Выборы Президента Российской Федерации																															
Дата голосования: 18.03.2018																															
																															
Наименование Избирательной комиссии:    Пуровская																															
																															
Сводная таблица итогов голосования																															
																															
	Число участковых избирательных комиссий	20																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	20																													
																															
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920									
1	"Число избирателей, включенных в список избирателей"	41620	1531	3871	2873	1726	365	638	1308	2757	3031	2778	2049	2792	2418	2087	3717	3295	1309	2318	251	506									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	42505	1610	3710	3670	1660	400	650	1395	2629	2980	2670	2040	2885	2452	2230	3454	3885	1375	2050	250	510									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	8513	476	1408	1119	0	89	0	349	0	0	0	0	375	0	678	1416	1395	0	934	161	113									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	29766	1025	2253	1709	1624	274	632	940	1539	2540	2638	2014	2253	2307	1347	2000	1885	1243	1078	85	380									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	242	23	12	7	18	1	1	0	98	2	6	7	2	8	9	5	5	26	8	0	4									
6	Число погашенных избирательных бюллетеней	3984	86	37	835	18	36	17	106	992	438	26	19	255	137	196	33	600	106	30	4	13									
7	Число избирательных бюллетеней в переносных ящиках для голосования	8755	499	1420	1126	18	90	1	349	98	2	6	7	377	8	687	1421	1400	26	942	161	117									
8	Число бюллетеней в стационарных ящиках для голосования	29746	1025	2252	1708	1622	274	631	938	1537	2538	2636	2013	2253	2307	1345	1998	1884	1243	1077	85	380									
9	Число недействительных избирательных бюллетеней	88	3	4	5	3	2	2	3	5	8	5	7	6	5	4	6	8	3	5	2	2									
10	Число действительных избирательных бюллетеней	38413	1521	3668	2829	1637	362	630	1284	1630	2532	2637	2013	2624	2310	2028	3413	3276	1266	2014	244	495									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																															
13	Бабурин Сергей Николаевич	138	3	9	6	2	1	3	6	5	5	13	9	11	18	7	14	16	3	4	2	1									
		0.36%	0.20%	0.25%	0.21%	0.12%	0.27%	0.47%	0.47%	0.31%	0.20%	0.49%	0.45%	0.42%	0.78%	0.34%	0.41%	0.49%	0.24%	0.20%	0.81%	0.20%									
14	Грудинин Павел Николаевич	549	11	98	57	26	4	9	16	19	41	42	20	38	37	27	47	31	9	11	3	3									
		1.43%	0.72%	2.67%	2.01%	1.59%	1.10%	1.42%	1.24%	1.16%	1.61%	1.59%	0.99%	1.44%	1.60%	1.33%	1.37%	0.94%	0.71%	0.54%	1.22%	0.60%									
15	Жириновский Владимир Вольфович	1174	21	127	126	68	7	5	31	25	82	79	72	98	93	63	124	83	27	35	4	4									
		3.05%	1.38%	3.46%	4.45%	4.15%	1.92%	0.79%	2.41%	1.53%	3.23%	2.99%	3.56%	3.73%	4.02%	3.10%	3.63%	2.53%	2.13%	1.73%	1.63%	0.80%									
16	Путин Владимир Владимирович	35785	1473	3397	2597	1495	345	601	1194	1544	2351	2460	1856	2414	2083	1912	3168	3041	1205	1944	226	479									
		92.95%	96.65%	92.51%	91.64%	91.16%	94.78%	95.09%	92.77%	94.43%	92.56%	93.11%	91.88%	91.79%	89.98%	94.09%	92.66%	92.60%	94.96%	96.29%	91.87%	96.38%									
17	Собчак Ксения Анатольевна	268	6	10	20	24	2	3	18	7	17	7	22	21	29	4	29	27	10	6	3	3									
		0.70%	0.39%	0.27%	0.71%	1.46%	0.55%	0.47%	1.40%	0.43%	0.67%	0.26%	1.09%	0.80%	1.25%	0.20%	0.85%	0.82%	0.79%	0.30%	1.22%	0.60%									
18	Сурайкин Максим Александрович	142	1	3	2	3	1	4	3	9	16	13	11	9	16	5	10	28	3	2	2	1									
		0.37%	0.07%	0.08%	0.07%	0.18%	0.27%	0.63%	0.23%	0.55%	0.63%	0.49%	0.54%	0.34%	0.69%	0.25%	0.29%	0.85%	0.24%	0.10%	0.81%	0.20%									
19	Титов Борис Юрьевич	109	2	5	6	7	1	3	7	5	9	9	5	7	11	2	2	19	4	3	1	1									
		0.28%	0.13%	0.14%	0.21%	0.43%	0.27%	0.47%	0.54%	0.31%	0.35%	0.34%	0.25%	0.27%	0.48%	0.10%	0.06%	0.58%	0.32%	0.15%	0.41%	0.20%									
20	Явлинский Григорий Алексеевич	248	4	19	15	12	1	2	9	16	11	14	18	26	23	8	19	31	5	9	3	3									
		0.64%	0.26%	0.52%	0.53%	0.73%	0.27%	0.32%	0.70%	0.98%	0.43%	0.53%	0.89%	0.99%	0.99%	0.39%	0.56%	0.94%	0.39%	0.45%	1.22%	0.60%									
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
