Выборы Президента Российской Федерации																									
																									
Наименование Избирательной комиссии:    Пуровская																									
																									
Итоги голосования 																									
																									
		Сумма	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163					
1	"Число избирателей, внесенных в список"	30731	373	2859	864	376	954	651	2838	3019	404	291	2173	2501	2613	2992	2378	1681	1238	2526					
2	Число полученных избирательных бюллетеней	29790	425	2920	870	347	945	640	2800	2920	415	290	2075	2365	2614	2964	2300	1490	1150	2260					
3	"Число избирательных бюллетеней, выданных  досрочно"	2378	0	323	251	0	0	231	258	196	193	237	0	142	115	190	0	0	0	242					
4	"Число избирательных бюллетеней, выданных в день голосования"	24339	356	2286	529	321	770	360	2108	2647	176	34	1701	2110	2107	2480	1973	1398	998	1985					
5	"Число избирательных бюллетеней, выданных вне помещения"	226	0	39	20	0	0	0	34	5	0	0	81	4	8	12	8	4	8	3					
6	Число погашенных избирательных бюллетеней	2847	69	272	70	26	175	49	400	72	46	19	293	109	384	282	319	88	144	30					
7	Число избирательных бюллетеней в переносных ящиках	2602	0	362	271	0	0	231	290	201	193	237	81	146	123	202	8	4	8	245					
8	Число бюллетеней в стационарных ящиках для голосования	24335	356	2286	529	321	770	360	2108	2647	176	34	1701	2106	2107	2480	1973	1398	998	1985					
9	Число недействительных избирательных бюллетеней	134	0	11	7	4	2	14	29	4	3	0	5	12	5	6	0	5	1	26					
10	Число действительных избирательных бюллетеней	26803	356	2637	793	317	768	577	2369	2844	366	271	1777	2240	2225	2676	1981	1397	1005	2204					
11	Число полученных открепительных  удостоверений	445	10	40	15	20	25	10	33	37	5	5	30	30	30	30	30	35	30	30					
12	Число выданных открепительных удостоверений	338	10	40	15	14	20	7	33	37	0	0	22	23	13	23	21	24	21	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	162	2	6	5	7	4	2	10	12	2	1	18	4	8	14	2	16	23	26					
14	Число неиспользованных открепительных удостоверений	107	0	0	0	6	5	3	0	0	5	5	8	7	17	7	9	11	9	15					
15	"Число открепительных удостоверений, выданных в ТИК"	26	0	0	0	0	1	0	0	0	1	0	3	3	2	12	4	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																									
18	. Глазьев Сергей Юрьевич	427	3	37	13	13	9	7	30	37	6	4	29	39	60	26	27	21	18	48					
		1.59%	0.84%	1.40%	1.62%	4.05%	1.17%	1.18%	1.25%	1.30%	1.63%	1.48%	1.63%	1.73%	2.69%	0.97%	1.36%	1.50%	1.79%	2.15%					
19	. Малышкин Олег Александрович	369	4	47	14	12	9	2	27	23	10	7	25	28	57	15	30	16	11	32					
		1.37%	1.12%	1.77%	1.75%	3.74%	1.17%	0.34%	1.13%	0.81%	2.71%	2.58%	1.40%	1.24%	2.56%	0.56%	1.51%	1.14%	1.09%	1.43%					
20	. Миронов Сергей Михайлович	132	1	14	14	4	1	4	15	10	4	0	9	7	3	11	9	8	5	13					
		0.49%	0.28%	0.53%	1.75%	1.25%	0.13%	0.68%	0.63%	0.35%	1.08%	0.00%	0.51%	0.31%	0.13%	0.41%	0.45%	0.57%	0.50%	0.58%					
21	. Путин Владимир Владимирович	24539	309	2417	693	243	709	538	2162	2677	314	247	1631	2116	2009	2505	1782	1270	906	2011					
		91.10%	86.80%	91.28%	86.62%	75.70%	92.08%	91.03%	90.16%	94.00%	85.09%	91.14%	91.53%	93.96%	90.09%	93.40%	89.95%	90.58%	90.06%	90.18%					
22	. Хакамада Ирина Муцуовна	437	15	32	11	4	15	6	29	50	9	5	45	14	47	35	53	24	11	32					
		1.62%	4.21%	1.21%	1.38%	1.25%	1.95%	1.02%	1.21%	1.76%	2.44%	1.85%	2.53%	0.62%	2.11%	1.30%	2.68%	1.71%	1.09%	1.43%					
23	. Харитонов Николай Михайлович	508	12	40	36	28	11	4	44	24	19	8	22	19	2	56	57	54	32	40					
		1.89%	3.37%	1.51%	4.50%	8.72%	1.43%	0.68%	1.83%	0.84%	5.15%	2.95%	1.23%	0.84%	0.09%	2.09%	2.88%	3.85%	3.18%	1.79%					
																									
24	Против всех	391	12	50	12	13	14	16	62	23	4	0	16	17	47	28	23	4	22	28					
		1.45%	3.37%	1.89%	1.50%	4.05%	1.82%	2.71%	2.59%	0.81%	1.08%	0.00%	0.90%	0.75%	2.11%	1.04%	1.16%	0.29%	2.19%	1.26%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
