Выборы Президента Российской Федерации																																																									
Дата голосования: 04.03.2012																																																									
																																																									
Наименование Избирательной комиссии:    Новооскольская																																																									
																																																									
Сводная таблица итогов голосования																																																									
																																																									
	Число участковых избирательных комиссий	46																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	46																																																							
																																																									
		Сумма	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839									
1	Число избирателей, включенных в список избирателей	34417	1867	1940	1993	1986	1700	2179	2500	2358	927	620	274	589	207	566	233	288	245	134	526	164	1472	650	141	376	243	572	438	115	910	1015	273	162	664	910	867	326	262	603	618	821	468	172	520	207	162	154									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	36422	1950	2000	2000	2000	1800	2200	2600	2500	1000	700	300	600	220	620	250	330	270	140	560	160	1590	710	150	390	250	640	450	120	1030	1040	310	200	720	1000	950	340	300	640	670	830	530	200	570	230	182	180									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	23489	1228	1328	1370	1401	1143	1538	1694	1600	599	402	135	318	159	389	145	169	155	113	340	106	950	404	89	260	161	378	191	91	715	775	219	116	475	685	626	249	182	451	442	564	277	115	376	152	93	121									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5240	242	114	110	242	163	162	228	179	263	125	84	220	33	142	84	82	53	19	165	46	139	104	35	93	71	97	150	23	136	228	26	33	139	133	77	73	60	103	107	230	168	48	65	50	63	33									
6	Число погашенных избирательных бюллетеней	7693	480	558	520	357	494	500	678	721	138	173	81	62	28	89	21	79	62	8	55	8	501	202	26	37	18	165	109	6	179	37	65	51	106	182	247	18	58	86	121	36	85	37	129	28	26	26									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5240	242	114	110	242	163	162	228	179	263	125	84	220	33	142	84	82	53	19	165	46	139	104	35	93	71	97	150	23	136	228	26	33	139	133	77	73	60	103	107	230	168	48	65	50	63	33									
8	Число бюллетеней в стационарных ящиках для голосования	23486	1228	1328	1367	1401	1143	1538	1694	1600	599	402	135	318	159	389	145	169	155	113	340	106	950	404	89	260	161	378	191	91	715	775	219	116	475	685	626	249	182	451	442	564	277	115	376	152	93	121									
9	Число недействительных избирательных бюллетеней	246	8	3	13	32	17	17	17	19	5	0	16	0	0	4	1	3	3	0	2	0	9	11	0	0	0	8	2	0	8	0	4	0	3	5	3	11	1	2	6	6	2	0	5	0	0	0									
10	Число действительных избирательных бюллетеней	28480	1462	1439	1464	1611	1289	1683	1905	1760	857	527	203	538	192	527	228	248	205	132	503	152	1080	497	124	353	232	467	339	114	843	1003	241	149	611	813	700	311	241	552	543	788	443	163	436	202	156	154									
11	Число полученных открепительных  удостоверений	851	63	57	60	40	40	50	63	60	18	25	6	3	5	15	10	8	19	2	2	2	25	10	2	8	2	40	7	3	46	15	5	5	15	7	10	25	26	10	12	6	5	5	8	2	2	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	809	63	56	60	38	24	50	63	60	18	25	6	3	5	15	10	8	15	2	2	0	25	10	2	8	1	40	7	3	46	4	5	4	15	7	9	25	26	9	12	6	4	5	8	2	2	1									
13	Число избирателей, проголосовавших по открепительным удостоверениям	455	31	34	51	17	24	35	16	21	4	9	1	5	5	7	3	6	5	3	5	11	8	2	9	5	4	0	11	8	14	10	6	4	4	7	5	8	10	4	8	5	6	10	5	3	3	3									
14	Число неиспользованных открепительных удостоверений	42	0	1	0	2	16	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	1	0	0	0	0	11	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	49	5	7	2	3	2	5	5	11	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																									
19	Жириновский Владимир Вольфович	1770	103	96	144	105	94	115	122	134	53	11	11	19	13	50	12	14	9	2	14	8	84	49	12	4	5	50	31	11	60	13	31	10	38	52	74	8	10	10	32	10	20	6	5	7	4	5									
		6.16%	7.01%	6.66%	9.75%	6.39%	7.20%	6.76%	6.35%	7.53%	6.15%	2.09%	5.02%	3.53%	6.77%	9.42%	5.24%	5.58%	4.33%	1.52%	2.77%	5.26%	7.71%	9.65%	9.68%	1.13%	2.16%	10.53%	9.09%	9.65%	7.05%	1.30%	12.65%	6.71%	6.19%	6.36%	10.53%	2.48%	4.13%	1.81%	5.83%	1.26%	4.49%	3.68%	1.13%	3.47%	2.56%	3.25%									
20	Зюганов Геннадий Андреевич	5402	332	314	402	337	313	401	483	426	130	43	33	34	14	110	29	33	49	13	66	21	294	100	25	50	30	110	77	17	205	155	60	28	81	133	140	37	29	17	90	50	23	23	13	7	14	11									
		18.81%	22.59%	21.78%	27.22%	20.51%	23.97%	23.59%	25.13%	23.95%	15.08%	8.16%	15.07%	6.32%	7.29%	20.72%	12.66%	13.15%	23.56%	9.85%	13.07%	13.82%	26.99%	19.69%	20.16%	14.16%	12.93%	23.16%	22.58%	14.91%	24.09%	15.45%	24.49%	18.79%	13.19%	16.26%	19.91%	11.49%	11.98%	3.07%	16.39%	6.30%	5.17%	14.11%	2.95%	3.47%	8.97%	7.14%									
21	Миронов Сергей Михайлович	999	70	57	45	67	65	78	70	73	15	22	8	12	3	15	7	4	6	1	9	0	48	37	3	6	6	20	11	2	19	28	11	7	19	39	21	8	5	9	20	15	6	5	5	16	2	4									
