Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Палласовская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378					
1	"Число избирателей, включенных в списки избирателей"	27419	1161	1129	1076	1131	846	1250	1219	1119	1770	186	284	79	1012	1199	130	327	212	1288	305	338	652	96	1069	180	127	1277	104	87	997	93	112	191	604	95	1273	759	689	458	252	821	843	52	172	165	90	100					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	30070	1135	1100	1005	1020	875	1365	1180	1020	1700	220	290	85	1150	1250	145	425	245	1340	390	400	850	110	1250	235	160	1500	115	110	1250	110	135	220	755	130	1445	845	840	590	360	980	960	85	230	220	115	130					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17245	669	611	645	664	484	622	706	580	1071	146	197	75	660	755	90	264	185	846	192	222	509	59	661	146	95	900	79	65	683	55	86	82	371	62	712	437	502	328	190	569	547	49	108	135	57	74					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4431	186	196	212	110	170	212	190	170	148	30	53	4	95	125	15	50	9	134	80	81	143	34	184	25	15	203	25	22	95	38	26	99	96	29	366	198	120	55	55	98	122	2	53	18	24	16					
6	Число погашенных избирательных бюллетеней	8393	280	293	148	246	221	530	284	270	481	44	40	6	395	370	40	111	51	360	118	97	198	17	405	64	50	397	11	23	472	17	23	39	288	39	367	210	218	207	115	313	291	34	69	67	34	40					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4431	186	196	212	110	170	212	190	170	148	30	53	4	95	125	15	50	9	134	80	81	143	34	184	25	15	203	25	22	95	38	26	99	96	29	366	198	120	55	55	98	122	2	53	18	24	16					
8	Число бюллетеней в стационарных ящиках для голосования	17244	669	611	644	664	484	622	706	580	1071	146	197	75	660	755	90	264	185	846	192	222	509	59	661	146	95	900	79	65	683	55	86	82	371	62	712	437	502	328	190	569	547	49	108	135	57	74					
9	Число недействительных избирательных бюллетеней	152	2	4	2	3	4	1	11	2	6	1	1	0	3	2	0	3	1	15	3	0	7	0	3	0	0	14	1	0	15	1	0	0	1	0	12	5	15	4	0	2	6	0	0	0	1	1					
10	Число действительных избирательных бюллетеней	21523	853	803	854	771	650	833	885	748	1213	175	249	79	752	878	105	311	193	965	269	303	645	93	842	171	110	1089	103	87	763	92	112	181	466	91	1066	630	607	379	245	665	663	51	161	153	80	89					
11	Число полученных открепительных  удостоверений	395	10	5	10	10	11	2	12	3	5	0	1	2	17	8	0	5	0	17	4	4	5	0	15	0	0	28	2	2	45	4	0	0	11	3	40	5	25	16	5	40	20	0	0	0	2	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	395	10	5	10	10	11	2	12	3	5	0	1	2	17	8	0	5	0	17	4	4	5	0	15	0	0	28	2	2	45	4	0	0	11	3	40	5	25	16	5	40	20	0	0	0	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	115	3	2	9	5	12	4	3	3	12	1	0	0	2	4	0	0	2	7	0	0	2	1	1	0	0	3	0	0	5	1	1	1	3	2	5	2	5	2	1	0	10	0	1	0	0	0					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	75	4	3	4	1	0	0	3	1	7	0	0	0	1	0	2	2	0	5	2	1	0	0	11	0	0	7	0	0	0	0	0	0	0	0	3	3	6	2	2	4	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	139	6	12	5	4	9	5	8	5	7	1	3	1	2	3	0	1	3	1	2	1	13	1	3	2	0	3	0	0	6	1	0	0	0	1	4	5	6	2	3	5	3	0	0	2	0	0					
		0.64%	0.70%	1.49%	0.58%	0.52%	1.38%	0.60%	0.89%	0.67%	0.57%	0.57%	1.20%	1.27%	0.26%	0.34%	0.00%	0.32%	1.55%	0.10%	0.74%	0.33%	1.99%	1.08%	0.36%	1.17%	0.00%	0.27%	0.00%	0.00%	0.77%	1.08%	0.00%	0.00%	0.00%	1.10%	0.37%	0.79%	0.96%	0.52%	1.22%	0.75%	0.45%	0.00%	0.00%	1.31%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	1327	51	59	69	63	37	72	59	64	106	5	2	1	33	80	7	18	12	75	12	15	37	4	41	7	0	74	10	0	54	5	7	26	10	2	51	46	35	12	6	30	20	2	5	2	0	1					
		6.12%	5.96%	7.31%	8.06%	8.14%	5.66%	8.63%	6.58%	8.53%	8.70%	2.84%	0.80%	1.27%	4.37%	9.09%	6.67%	5.73%	6.19%	7.65%	4.41%	4.95%	5.67%	4.30%	4.85%	4.09%	0.00%	6.71%	9.62%	0.00%	6.94%	5.38%	6.25%	14.36%	2.14%	2.20%	4.73%	7.24%	5.63%	3.13%	2.45%	4.50%	2.99%	3.92%	3.11%	1.31%	0.00%	1.11%					
