Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Михайловская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590					
1	"Число избирателей, внесенных в списки избирателей"	27193	2932	1600	2964	477	322	265	1430	292	124	617	591	192	342	2290	2639	1534	932	406	454	646	134	1291	397	388	314	2216	462	98	121	187	536					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	24310	2610	1450	2650	430	270	230	1280	265	115	545	535	165	300	2065	2380	1380	845	390	390	580	120	1140	350	345	285	1980	415	80	100	160	460					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	167	0	52	0	0	0	0	45	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	14506	1652	610	1561	194	182	144	754	86	71	404	346	79	162	1215	1381	804	509	292	320	496	115	483	154	284	184	1156	300	70	76	111	311					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	974	38	34	69	41	8	0	24	3	4	34	30	23	36	34	34	40	154	5	60	5	0	93	31	0	18	71	41	2	9	15	18					
6	Число погашенных избирательных бюллетеней	8663	920	754	1020	195	80	86	457	106	40	107	159	63	102	816	965	536	182	93	10	79	5	564	165	61	83	753	74	8	15	34	131					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1141	38	86	69	41	8	0	69	73	4	34	30	23	36	34	34	40	154	5	60	5	0	93	31	0	18	71	41	2	9	15	18					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	14504	1652	610	1561	194	182	144	754	86	71	404	346	79	162	1215	1381	804	509	292	320	496	115	483	154	284	184	1154	300	70	76	111	311					
9	Число недействительных избирательных бюллетеней	170	14	10	24	2	3	2	10	0	0	2	3	0	2	12	11	16	7	8	1	7	0	7	2	1	1	18	3	0	1	1	2					
10	Число действительных избирательных бюллетеней	15475	1676	686	1606	233	187	142	813	159	75	436	373	102	196	1237	1404	828	656	289	379	494	115	569	183	283	201	1207	338	72	84	125	327					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	700	50	50	50	20	10	10	30	10	10	20	20	10	10	50	50	30	30	20	30	30	5	20	10	10	10	50	10	10	10	10	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	226	21	12	27	5	0	2	6	0	0	0	13	1	3	18	18	9	9	4	4	13	1	3	2	6	7	31	6	0	0	2	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	136	9	4	9	7	1	1	2	0	1	3	8	1	5	8	5	2	4	3	4	5	7	8	3	20	0	6	4	3	0	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	474	29	38	23	15	10	8	24	10	10	20	7	9	7	32	32	21	21	16	26	17	4	17	8	4	3	19	4	10	10	8	12					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	493	72	26	46	8	10	2	21	10	3	4	7	3	12	31	62	31	18	5	8	9	1	23	8	4	6	39	4	4	2	2	12					
		3.15%	4.26%	3.74%	2.82%	3.40%	5.26%	1.39%	2.55%	6.29%	4.00%	0.91%	1.86%	2.94%	6.06%	2.48%	4.38%	3.67%	2.71%	1.68%	2.11%	1.80%	0.87%	3.99%	4.32%	1.41%	2.97%	3.18%	1.17%	5.56%	2.35%	1.59%	3.65%					
19	2.Всероссийская политическая партия «Гражданская Сила»	69	8	3	15	0	3	0	0	1	2	0	1	0	1	6	6	4	1	4	0	4	0	3	0	0	1	4	0	0	0	1	1					
		0.44%	0.47%	0.43%	0.92%	0.00%	1.58%	0.00%	0.00%	0.63%	2.67%	0.00%	0.27%	0.00%	0.51%	0.48%	0.42%	0.47%	0.15%	1.35%	0.00%	0.80%	0.00%	0.52%	0.00%	0.00%	0.50%	0.33%	0.00%	0.00%	0.00%	0.79%	0.30%					
20	3.Политическая партия «Демократическая партия России»	36	3	0	3	0	0	0	1	0	0	1	2	0	1	3	1	1	1	0	0	3	0	1	0	0	2	2	0	1	0	10	0					
		0.23%	0.18%	0.00%	0.18%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.23%	0.53%	0.00%	0.51%	0.24%	0.07%	0.12%	0.15%	0.00%	0.00%	0.60%	0.00%	0.17%	0.00%	0.00%	0.99%	0.16%	0.00%	1.39%	0.00%	7.94%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1526	263	73	200	19	16	24	61	6	0	24	29	5	7	163	144	76	27	15	28	31	14	50	15	21	10	139	26	8	7	6	19					
		9.75%	15.56%	10.49%	12.27%	8.09%	8.42%	16.67%	7.41%	3.77%	0.00%	5.48%	7.71%	4.90%	3.54%	13.05%	10.18%	9.00%	4.07%	5.05%	7.37%	6.19%	12.17%	8.68%	8.11%	7.39%	4.95%	11.35%	7.62%	11.11%	8.24%	4.76%	5.78%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	64	9	2	9	1	1	0	0	0	0	1	0	0	0	13	4	4	1	2	0	2	1	3	1	0	0	8	0	0	1	0	1					
		0.41%	0.53%	0.29%	0.55%	0.43%	0.53%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	1.04%	0.28%	0.47%	0.15%	0.67%	0.00%	0.40%	0.87%	0.52%	0.54%	0.00%	0.00%	0.65%	0.00%	0.00%	1.18%	0.00%	0.30%					
23	6.Политическая партия «Партия социальной справедливости»	29	5	1	2	0	0	0	1	0	0	0	0	0	0	4	3	2	1	1	1	0	0	2	1	3	0	0	0	0	0	0	2					
		0.19%	0.30%	0.14%	0.12%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.21%	0.24%	0.15%	0.34%	0.26%	0.00%	0.00%	0.35%	0.54%	1.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%					
24	7.Политическая партия «Либерально-демократическая партия России»	1944	185	86	201	31	19	13	62	9	11	41	49	6	11	166	221	113	73	47	16	70	14	62	18	37	33	212	47	12	19	7	53					
		12.43%	10.95%	12.36%	12.33%	13.19%	10.00%	9.03%	7.53%	5.66%	14.67%	9.36%	13.03%	5.88%	5.56%	13.29%	15.62%	13.39%	11.01%	15.82%	4.21%	13.97%	12.17%	10.76%	9.73%	13.03%	16.34%	17.31%	13.78%	16.67%	22.35%	5.56%	16.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1144	164	44	130	8	4	9	39	9	1	34	28	10	6	126	148	75	28	20	17	23	6	26	9	24	13	85	19	2	4	9	24					
		7.31%	9.70%	6.32%	7.98%	3.40%	2.11%	6.25%	4.74%	5.66%	1.33%	7.76%	7.45%	9.80%	3.03%	10.09%	10.46%	8.89%	4.22%	6.73%	4.47%	4.59%	5.22%	4.51%	4.86%	8.45%	6.44%	6.94%	5.57%	2.78%	4.71%	7.14%	7.29%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	112	18	5	7	0	2	0	6	0	1	3	1	1	0	9	9	6	3	1	1	3	1	2	3	3	2	17	2	1	1	1	3					
