Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
"Наименование Избирательной комиссии:    Владивосток, Первореченская"																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750									
1	"Число избирателей, включенных в список избирателей"	107065	1942	2080	1927	1600	2136	2441	2200	2421	2003	2090	2289	2548	1742	1721	1673	1804	2088	1328	1873	1811	1607	1518	2712	2996	2281	2618	2325	2144	2389	1998	2012	1716	1954	1661	2664	2001	1941	1836	1712	1972	3154	2431	2170	1907	2286	2050	2956	2741	2765	2831									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	100900	1900	2000	1900	1500	2100	2300	2100	2100	2000	2000	2200	2400	1600	1600	1600	1700	2000	1100	1800	1800	1500	1300	2600	2600	2200	2400	2100	1800	2300	1900	1900	1700	1900	1500	2500	1900	1800	1800	1700	1900	2800	2400	2200	1800	1700	1900	2800	2800	2800	2700									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	61352	1121	1149	1108	895	1068	1477	1290	1408	1167	1105	1294	1427	977	979	922	1016	1118	809	995	1181	835	856	1398	1821	1294	1573	1416	1379	1432	1208	1196	885	1131	891	1495	1059	1136	968	882	1046	1590	1061	1177	1109	1624	862	2000	1710	1933	1879									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	958	31	35	17	16	11	28	16	8	12	25	28	37	39	22	15	12	11	10	17	6	19	28	35	22	17	34	30	7	22	18	23	22	17	21	17	43	5	25	35	22	10	22	22	9	7	20	3	1	0	6									
6	Число погашенных избирательных бюллетеней	38590	748	816	775	589	1021	795	794	684	821	870	878	936	584	599	663	672	871	281	788	613	646	416	1167	757	889	793	654	414	846	674	681	793	752	588	988	798	659	807	783	832	1200	1317	1001	682	69	1018	797	1089	867	815									
