Выборы Президента Российской Федерации																																																									
Дата голосования: 04.03.2012																																																									
																																																									
Наименование Избирательной комиссии:    Каргапольская																																																									
																																																									
Сводная таблица итогов голосования																																																									
																																																									
	Число участковых избирательных комиссий	46																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	46																																																							
																																																									
		Сумма	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1186									
1	Число избирателей, включенных в список избирателей	24181	139	236	504	755	400	353	186	875	93	705	94	171	74	476	218	513	636	837	588	758	779	935	695	430	529	605	342	309	471	837	208	224	460	1129	843	948	764	801	642	488	170	833	698	700	475	255									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24500	140	240	520	770	400	350	190	940	100	700	100	190	80	500	230	550	640	800	600	750	750	970	700	430	550	650	350	340	480	850	200	240	480	1150	850	950	750	800	650	480	170	840	700	630	500	250									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	14330	101	168	263	439	284	214	125	520	68	417	60	116	41	296	144	234	400	441	330	369	430	438	387	262	393	400	204	226	283	514	110	175	301	621	500	561	479	487	427	280	99	507	457	342	286	131									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2903	23	24	87	101	50	50	32	123	11	76	18	18	20	89	41	97	118	68	49	48	44	168	100	99	25	53	57	15	105	54	39	30	64	214	44	69	61	35	50	49	47	60	31	115	47	85									
6	Число погашенных избирательных бюллетеней	7267	16	48	170	230	66	86	33	297	21	207	22	56	19	115	45	219	122	291	221	333	276	364	213	69	132	197	89	99	92	282	51	35	115	315	306	320	210	278	173	151	24	273	212	173	167	34									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2903	23	24	87	101	50	50	32	123	11	76	18	18	20	89	41	97	118	68	49	48	44	168	100	99	25	53	57	15	105	54	39	30	64	214	44	69	61	35	50	49	47	60	31	115	47	85									
8	Число бюллетеней в стационарных ящиках для голосования	14330	101	168	263	439	284	214	125	520	68	417	60	116	41	296	144	234	400	441	330	369	430	438	387	262	393	400	204	226	283	514	110	175	301	621	500	561	479	487	427	280	99	507	457	342	286	131									
9	Число недействительных избирательных бюллетеней	134	1	0	2	6	5	1	0	3	0	2	0	3	0	6	0	0	1	6	5	1	6	9	1	4	3	2	2	0	4	5	1	3	5	4	3	4	6	2	4	4	2	3	8	3	2	2									
10	Число действительных избирательных бюллетеней	17099	123	192	348	534	329	263	157	640	79	491	78	131	61	379	185	331	517	503	374	416	468	597	486	357	415	451	259	241	384	563	148	202	360	831	541	626	534	520	473	325	144	564	480	454	331	214									
11	Число полученных открепительных  удостоверений	960	20	20	25	39	30	13	6	53	12	15	8	12	5	40	15	30	30	10	10	20	12	60	25	15	35	15	15	25	25	32	10	10	25	55	20	16	24	16	23	10	5	25	21	14	12	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	960	20	20	25	39	30	13	6	53	12	15	8	12	5	40	15	30	30	10	10	20	12	60	25	15	35	15	15	25	25	32	10	10	25	55	20	16	24	16	23	10	5	25	21	14	12	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	291	1	5	3	19	5	5	1	7	4	5	3	0	1	2	2	3	13	9	3	5	15	5	14	2	9	1	2	5	3	8	10	20	9	10	17	5	13	8	10	4	3	5	4	9	3	1									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	40	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	4	5	3	8	4	1	1	1	2	3	3	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																									
19	Жириновский Владимир Вольфович	1456	16	14	18	32	33	26	14	58	4	28	11	16	3	39	14	43	33	32	25	40	28	53	47	21	35	36	29	18	29	67	22	13	29	66	47	38	47	57	37	21	12	71	52	39	29	14									
		8.45%	12.90%	7.29%	5.14%	5.93%	9.88%	9.85%	8.92%	9.02%	5.06%	5.68%	14.10%	11.94%	4.92%	10.13%	7.57%	12.99%	6.37%	6.29%	6.60%	9.59%	5.91%	8.75%	9.65%	5.82%	8.37%	7.95%	11.11%	7.47%	7.47%	11.80%	14.77%	6.34%	7.95%	7.90%	8.64%	6.03%	8.70%	10.92%	7.76%	6.38%	8.22%	12.52%	10.66%	8.53%	8.71%	6.48%									
20	Зюганов Геннадий Андреевич	2603	23	41	82	126	31	30	35	66	10	65	13	10	8	55	25	43	109	53	45	54	63	125	85	104	25	34	36	42	44	73	7	35	39	164	102	100	77	81	88	30	19	90	72	82	46	16									
		15.10%	18.55%	21.35%	23.43%	23.33%	9.28%	11.36%	22.29%	10.26%	12.66%	13.18%	16.67%	7.46%	13.11%	14.29%	13.51%	12.99%	21.04%	10.41%	11.87%	12.95%	13.29%	20.63%	17.45%	28.81%	5.98%	7.51%	13.79%	17.43%	11.34%	12.85%	4.70%	17.07%	10.68%	19.64%	18.75%	15.87%	14.26%	15.52%	18.45%	9.12%	13.01%	15.87%	14.75%	17.94%	13.81%	7.41%									
21	Миронов Сергей Михайлович	685	6	6	6	20	8	11	3	31	0	7	3	5	3	8	9	8	20	12	14	13	20	18	17	8	17	16	5	10	24	22	0	12	10	30	34	27	32	31	32	15	5	40	27	16	15	9									
