Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Переволоцкая																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385					
1	"Число избирателей, внесенных в список избирателей"	23038	235	448	423	183	516	193	187	750	687	749	656	477	66	49	673	234	135	224	764	138	62	565	214	1024	93	166	85	944	211	206	166	878	97	221	145	506	1134	853	803	1220	613	1221	1100	1357	1154	213					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23550	250	450	450	200	550	200	200	750	700	750	650	450	100	50	700	250	150	250	750	150	50	600	250	1000	150	150	100	1000	200	200	150	900	100	250	150	500	1150	900	800	1300	600	1250	1100	1400	1100	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10856	113	216	201	78	222	81	98	357	330	303	294	260	48	27	326	103	60	148	324	77	27	265	95	454	93	90	58	395	101	74	68	397	64	109	71	249	695	365	415	564	260	572	496	565	547	101					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	636	23	19	31	8	33	13	4	20	35	25	17	23	0	0	10	0	9	17	15	3	6	19	7	22	0	6	0	13	0	0	5	20	0	5	9	14	64	22	13	13	21	18	6	27	7	14					
6	Число погашенных избирательных бюллетеней	12011	114	215	218	114	295	106	98	373	335	422	339	167	52	23	364	147	81	85	411	70	17	316	148	524	57	54	42	592	99	126	77	436	36	136	70	237	391	513	372	723	319	660	598	808	546	85					
7	Число избирательных бюллетеней в переносных ящиках для голосования	636	23	19	31	8	33	13	4	20	35	25	17	23	0	0	10	0	9	17	15	3	6	19	7	22	0	6	0	13	0	0	5	20	0	5	9	14	64	22	13	13	21	18	6	27	7	14					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10855	113	216	201	78	222	81	98	357	330	303	294	260	48	27	326	103	60	148	324	77	27	265	95	454	93	90	58	395	101	74	68	397	64	109	71	249	694	365	415	564	260	572	496	565	547	101					
9	Число недействительных избирательных бюллетеней	112	3	2	4	2	2	3	0	2	5	4	3	3	0	0	2	1	0	4	2	1	0	2	0	2	0	1	0	9	2	2	0	9	0	2	2	4	4	4	4	0	3	4	5	7	2	1					
10	Число действительных избирательных бюллетеней	11379	133	233	228	84	253	91	102	375	360	324	308	280	48	27	334	102	69	161	337	79	33	282	102	474	93	95	58	399	99	72	73	408	64	112	78	259	754	383	424	577	278	586	497	585	552	114					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	149	2	3	4	0	4	0	1	5	5	5	5	4	1	0	5	0	0	2	5	0	0	4	0	9	1	0	0	7	0	0	0	6	0	2	0	3	8	3	6	9	4	9	7	12	8	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	116	2	3	4	0	4	0	1	5	4	1	2	4	1	0	1	0	0	1	5	0	0	1	0	4	1	0	0	7	0	0	0	3	0	2	0	2	8	3	4	7	4	5	7	12	8	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	90	2	0	1	1	2	1	1	0	2	1	1	3	1	1	2	2	1	0	12	1	1	3	1	2	1	1	1	0	0	1	1	1	1	0	0	6	6	4	4	2	2	4	2	5	4	2					
14	Число погашенных неиспользованных открепительных удостоверений	33	0	0	0	0	0	0	0	0	1	4	3	0	0	0	4	0	0	1	0	0	0	3	0	5	0	0	0	0	0	0	0	3	0	0	0	1	0	0	2	2	0	4	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2326	39	49	62	13	57	13	15	60	67	66	72	60	4	8	80	11	8	17	65	10	2	48	22	84	2	17	7	112	29	13	16	77	12	17	23	53	101	76	113	130	60	142	98	137	139	20					
		20.24%	28.68%	20.85%	26.72%	15.12%	22.35%	13.83%	14.71%	15.92%	18.36%	20.12%	23.15%	21.20%	8.33%	29.63%	23.81%	10.68%	11.59%	10.30%	19.17%	12.50%	6.06%	16.90%	21.57%	17.65%	2.15%	17.71%	12.07%	27.45%	28.71%	17.57%	21.92%	18.47%	18.75%	14.91%	28.75%	20.15%	13.32%	19.64%	26.40%	22.53%	21.35%	24.07%	19.52%	23.14%	25.09%	17.39%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1792	17	53	56	9	44	22	17	57	69	15	12	18	13	6	54	4	14	45	73	11	13	60	14	106	27	25	8	48	3	5	12	61	10	23	21	49	40	69	77	85	37	94	104	83	86	23					
		15.59%	12.50%	22.55%	24.14%	10.47%	17.25%	23.40%	16.67%	15.12%	18.90%	4.57%	3.86%	6.36%	27.08%	22.22%	16.07%	3.88%	20.29%	27.27%	21.53%	13.75%	39.39%	21.13%	13.73%	22.27%	29.03%	26.04%	13.79%	11.76%	2.97%	6.76%	16.44%	14.63%	15.63%	20.18%	26.25%	18.63%	5.28%	17.83%	17.99%	14.73%	13.17%	15.93%	20.72%	14.02%	15.52%	20.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	91	1	5	3	0	2	1	0	5	0	0	3	2	0	0	3	0	1	0	8	3	0	1	1	2	0	1	0	1	6	0	2	3	0	0	0	2	6	1	3	2	4	1	2	6	7	3					
