Выборы Президента Российской Федерации																																																						
Дата голосования: 04.03.2012																																																						
																																																						
Наименование Избирательной комиссии:    Нижнеилимская																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	43																																																				
																																																						
		Сумма	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1886									
1	Число избирателей, включенных в список избирателей	45810	1437	1306	1254	1696	2215	2345	2327	1634	2282	902	1870	106	509	487	338	882	545	1031	54	527	44	758	754	104	508	60	450	1061	905	135	469	311	1922	1176	847	972	712	707	2264	1699	1680	2883	1642									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	38572	1200	1050	1000	1400	1800	1900	1900	1100	1850	750	1550	107	450	450	300	750	500	850	60	450	42	650	650	107	400	62	350	900	750	144	400	300	1700	1000	750	850	650	650	1900	1500	1500	2500	1400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	23742	708	707	578	869	1241	1213	1459	922	1402	566	1090	64	312	218	186	483	274	522	30	244	28	374	307	35	194	34	207	426	363	84	205	139	865	571	425	541	371	411	1102	798	797	1562	815									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1573	17	45	17	34	125	47	40	108	45	12	27	4	15	14	13	33	56	42	0	50	0	66	84	30	57	0	33	55	79	7	18	19	58	37	21	22	23	29	45	29	33	53	31									
6	Число погашенных избирательных бюллетеней	13257	475	298	405	497	434	640	401	70	403	172	433	39	123	218	101	234	170	286	30	156	14	210	259	42	149	28	110	419	308	53	177	142	777	392	304	287	256	210	753	673	670	885	554									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1573	17	45	17	34	125	47	40	108	45	12	27	4	15	14	13	33	56	42	0	50	0	66	84	30	57	0	33	55	79	7	18	19	58	37	21	22	23	29	45	29	33	53	31									
8	Число бюллетеней в стационарных ящиках для голосования	23735	708	707	578	869	1241	1213	1459	921	1402	566	1090	64	312	218	186	483	274	522	30	244	28	374	307	35	194	34	207	426	363	84	205	139	865	570	425	541	371	411	1102	796	797	1559	815									
9	Число недействительных избирательных бюллетеней	333	14	11	9	13	17	22	21	14	28	7	8	0	2	5	1	9	6	8	1	1	0	9	1	0	2	0	1	5	4	0	5	5	17	5	6	4	8	4	10	13	8	11	18									
10	Число действительных избирательных бюллетеней	24975	711	741	586	890	1349	1238	1478	1015	1419	571	1109	68	325	227	198	507	324	556	29	293	28	431	390	65	249	34	239	476	438	91	218	153	906	602	440	559	386	436	1137	812	822	1601	828									
11	Число полученных открепительных  удостоверений	817	31	20	8	26	45	41	36	26	47	26	40	1	2	16	10	20	17	25	4	30	4	20	25	6	12	3	7	12	15	11	11	20	20	20	36	13	12	14	15	7	15	18	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	780	26	20	8	26	45	41	36	22	47	26	40	0	0	16	10	20	17	25	4	30	0	20	25	6	12	0	7	12	15	11	11	20	20	20	36	13	8	14	12	5	8	16	30									
13	Число избирателей, проголосовавших по открепительным удостоверениям	528	25	17	15	17	30	24	22	136	21	17	17	3	4	4	1	6	1	20	0	4	5	7	5	6	5	0	3	7	6	6	2	4	12	8	7	4	8	5	9	2	4	9	20									
14	Число неиспользованных открепительных удостоверений	37	5	0	0	0	0	0	0	4	0	0	0	1	2	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	3	2	7	2	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	132	6	4	4	12	10	16	15	8	15	8	9	0	0	0	0	0	3	0	0	0	0	1	5	0	5	0	0	3	0	0	0	0	1	0	4	0	0	0	0	0	1	0	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
19	Жириновский Владимир Вольфович	2314	76	57	66	90	101	143	133	97	104	40	97	2	23	23	32	44	23	48	8	52	4	37	47	9	23	6	28	69	34	13	16	14	93	75	47	56	46	48	87	56	56	107	84									
		9.14%	10.48%	7.58%	11.09%	9.97%	7.39%	11.35%	8.87%	9.43%	7.19%	6.92%	8.68%	2.94%	7.03%	9.91%	16.08%	8.53%	6.97%	8.51%	26.67%	17.69%	14.29%	8.41%	12.02%	13.85%	9.16%	17.65%	11.67%	14.35%	7.69%	14.29%	7.17%	8.86%	10.08%	12.36%	10.54%	9.95%	11.68%	10.91%	7.59%	6.79%	6.75%	6.64%	9.93%									
20	Зюганов Геннадий Андреевич	5758	163	171	126	177	321	276	318	250	374	143	264	15	52	50	40	74	67	102	7	69	13	143	62	10	61	2	57	86	86	12	37	23	258	204	102	129	111	104	254	200	197	393	155									
		22.75%	22.48%	22.74%	21.18%	19.60%	23.50%	21.90%	21.21%	24.30%	25.85%	24.74%	23.63%	22.06%	15.90%	21.55%	20.10%	14.34%	20.30%	18.09%	23.33%	23.47%	46.43%	32.50%	15.86%	15.38%	24.30%	5.88%	23.75%	17.88%	19.46%	13.19%	16.59%	14.56%	27.95%	33.61%	22.87%	22.91%	28.17%	23.64%	22.14%	24.24%	23.73%	24.38%	18.32%									
21	Миронов Сергей Михайлович	971	22	25	23	40	62	43	72	37	74	30	52	1	4	11	4	13	12	33	1	5	0	11	6	0	3	5	12	16	16	4	10	4	48	31	10	19	19	17	41	26	31	39	39									
		3.84%	3.03%	3.32%	3.87%	4.43%	4.54%	3.41%	4.80%	3.60%	5.11%	5.19%	4.66%	1.47%	1.22%	4.74%	2.01%	2.52%	3.64%	5.85%	3.33%	1.70%	0.00%	2.50%	1.53%	0.00%	1.20%	14.71%	5.00%	3.33%	3.62%	4.40%	4.48%	2.53%	5.20%	5.11%	2.24%	3.37%	4.82%	3.86%	3.57%	3.15%	3.73%	2.42%	4.61%									
22	Прохоров Михаил Дмитриевич	1452	47	41	33	61	64	88	85	50	90	37	75	2	13	12	17	38	17	23	0	13	1	10	24	2	3	1	8	19	27	0	16	4	38	29	28	37	11	13	73	55	60	135	52									
