Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Орловская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №2531	УИК №2532	УИК №2533	УИК №2597	УИК №2598	УИК №2599	УИК №2600									
1	Число избирателей, включенных в список избирателей	29630	597	153	136	57	503	519	176	1120	219	322	1011	68	1277	1408	340	357	464	119	503	154	125	734	654	265	137	626	179	1382	1180	1476	1084	1335	1206	1611	1162	1597	1566	1618	692	95	211	242	604	346									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	30275	620	160	140	60	530	540	190	1150	230	335	1050	70	1305	1430	340	360	460	120	520	160	130	750	650	270	160	670	190	1320	1200	1500	1090	1350	1240	1650	1190	1620	1600	1650	710	95	230	260	610	370									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	17836	327	103	42	28	295	250	101	570	103	141	652	31	1008	1031	230	221	193	41	315	95	71	480	396	127	101	312	87	697	592	915	530	1115	958	875	808	1065	686	1012	451	67	124	169	243	178									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3396	68	13	52	21	49	92	21	174	36	119	111	17	62	141	49	70	151	54	43	37	20	81	86	65	19	50	31	233	97	117	204	86	41	112	78	94	72	137	72	21	41	5	172	82									
6	Число погашенных избирательных бюллетеней	9043	225	44	46	11	186	198	68	406	91	75	287	22	235	258	61	69	116	25	162	28	39	189	168	78	40	308	72	390	511	468	356	149	241	663	304	461	842	501	187	7	65	86	195	110									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3396	68	13	52	21	49	92	21	174	36	119	111	17	62	141	49	70	151	54	43	37	20	81	86	65	19	50	31	233	97	117	204	86	41	112	78	94	72	137	72	21	41	5	172	82									
8	Число бюллетеней в стационарных ящиках для голосования	17835	327	103	42	28	295	249	101	570	103	141	652	31	1008	1031	230	221	193	41	315	95	71	480	396	127	101	312	87	697	592	915	530	1115	958	875	808	1065	686	1012	451	67	124	169	243	178									
9	Число недействительных избирательных бюллетеней	221	3	0	0	0	0	1	1	1	1	0	0	0	0	4	0	7	3	0	0	0	0	43	3	0	2	1	3	20	9	21	6	20	10	6	7	10	10	20	0	0	2	4	2	1									
10	Число действительных избирательных бюллетеней	21010	392	116	94	49	344	340	121	743	138	260	763	48	1070	1168	279	284	341	95	358	132	91	518	479	192	118	361	115	910	680	1011	728	1181	989	981	879	1149	748	1129	523	88	163	170	413	259									
11	Число полученных открепительных  удостоверений	646	15	4	2	2	15	11	12	25	6	11	25	2	18	20	2	5	14	2	10	5	2	10	7	5	22	45	10	32	20	33	15	17	30	40	15	33	15	30	15	3	11	10	5	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	557	15	4	0	2	12	6	12	17	6	10	25	1	13	18	0	2	6	0	5	3	0	4	3	5	22	37	10	30	18	30	13	17	27	38	15	30	15	30	15	0	11	10	5	15									
