Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Ермаковская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217					
1	"Число избирателей, внесенных в список избирателей"	17105	402	977	855	731	1066	1336	560	801	173	269	272	469	320	929	484	655	505	621	1244	621	231	999	264	966	528	189	638					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	16250	350	950	850	700	1000	1300	550	750	150	250	250	450	300	900	450	600	450	600	1200	600	200	950	250	950	500	150	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8559	176	489	391	376	494	601	256	369	98	161	127	282	235	489	239	424	287	322	602	265	132	405	140	413	344	95	347					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	833	30	44	30	30	53	45	19	26	15	21	4	25	21	50	20	37	42	12	64	21	15	72	13	41	19	8	56					
6	Число погашенных избирательных бюллетеней	6858	144	417	429	294	453	654	275	355	37	68	119	143	44	361	191	139	121	266	534	314	53	473	97	496	137	47	197					
7	Число избирательных бюллетеней в переносных ящиках для голосования	833	30	44	30	30	53	45	19	26	15	21	4	25	21	50	20	37	42	12	64	21	15	72	13	41	19	8	56					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8559	176	489	391	376	494	601	256	369	98	161	127	282	235	489	239	424	287	322	602	265	132	405	140	413	344	95	347					
9	Число недействительных избирательных бюллетеней	110	2	5	0	6	3	5	5	14	1	1	3	4	1	1	3	7	2	4	7	5	3	5	0	4	8	7	4					
10	Число действительных избирательных бюллетеней	9282	204	528	421	400	544	641	270	381	112	181	128	303	255	538	256	454	327	330	659	281	144	472	153	450	355	96	399					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	305	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	15	25	10	15	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	67	2	4	3	2	4	7	4	3	0	0	0	1	6	4	3	3	0	1	8	1	1	2	0	1	2	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	60	5	1	7	0	0	5	1	2	1	2	1	2	4	0	3	2	2	6	5	1	3	1	0	2	2	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	238	8	6	7	8	6	3	6	7	10	10	10	9	4	6	7	7	10	9	12	9	14	23	10	14	8	10	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	2	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	961	18	60	33	39	56	110	42	44	5	14	8	31	29	49	14	35	24	39	69	44	18	54	8	39	33	9	37					
		10.23%	8.74%	11.26%	7.84%	9.61%	10.24%	17.03%	15.27%	11.14%	4.42%	7.69%	6.11%	10.10%	11.33%	9.09%	5.41%	7.59%	7.29%	11.68%	10.36%	15.38%	12.24%	11.32%	5.23%	8.59%	9.09%	8.74%	9.18%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1750	37	90	78	76	110	129	52	64	29	40	32	69	37	116	67	68	64	75	139	63	16	75	17	57	76	10	64					
		18.63%	17.96%	16.89%	18.53%	18.72%	20.11%	19.97%	18.91%	16.20%	25.66%	21.98%	24.43%	22.48%	14.45%	21.52%	25.87%	14.75%	19.45%	22.46%	20.87%	22.03%	10.88%	15.72%	11.11%	12.56%	20.94%	9.71%	15.88%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	65	2	7	1	3	6	5	2	2	0	3	2	0	5	2	1	4	1	2	4	0	1	4	1	1	2	0	4					
		0.69%	0.97%	1.31%	0.24%	0.74%	1.10%	0.77%	0.73%	0.51%	0.00%	1.65%	1.53%	0.00%	1.95%	0.37%	0.39%	0.87%	0.30%	0.60%	0.60%	0.00%	0.68%	0.84%	0.65%	0.22%	0.55%	0.00%	0.99%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2415	64	142	148	107	169	167	80	111	25	40	22	31	54	180	72	138	85	82	105	85	33	116	45	122	79	21	92					
		25.71%	31.07%	26.64%	35.15%	26.35%	30.90%	25.85%	29.09%	28.10%	22.12%	21.98%	16.79%	10.10%	21.09%	33.40%	27.80%	29.93%	25.84%	24.55%	15.77%	29.72%	22.45%	24.32%	29.41%	26.87%	21.76%	20.39%	22.83%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	152	1	16	11	7	10	13	4	14	0	2	1	3	5	12	2	12	4	2	11	6	2	0	1	2	2	6	3					
		1.62%	0.49%	3.00%	2.61%	1.72%	1.83%	2.01%	1.45%	3.54%	0.00%	1.10%	0.76%	0.98%	1.95%	2.23%	0.77%	2.60%	1.22%	0.60%	1.65%	2.10%	1.36%	0.00%	0.65%	0.44%	0.55%	5.83%	0.74%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3893	81	209	149	165	188	212	90	145	53	80	63	169	124	178	98	197	148	127	330	79	74	222	80	225	163	49	195					
		41.45%	39.32%	39.21%	35.39%	40.64%	34.37%	32.82%	32.73%	36.71%	46.90%	43.96%	48.09%	55.05%	48.44%	33.02%	37.84%	42.73%	44.98%	38.02%	49.55%	27.62%	50.34%	46.54%	52.29%	49.56%	44.90%	47.57%	48.39%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	46	1	4	1	3	5	5	0	1	0	2	0	0	1	1	2	0	1	3	1	4	0	1	1	4	0	1	4					
		0.49%	0.49%	0.75%	0.24%	0.74%	0.91%	0.77%	0.00%	0.25%	0.00%	1.10%	0.00%	0.00%	0.39%	0.19%	0.77%	0.00%	0.30%	0.90%	0.15%	1.40%	0.00%	0.21%	0.65%	0.88%	0.00%	0.97%	0.99%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
