Выборы Президента Российской Федерации																																				
Дата голосования: 18.03.2018																																				
																																				
Наименование Избирательной комиссии:    Кижингинская																																				
																																				
Сводная таблица предварительных итогов голосования																																				
																																				
	Число участковых избирательных комиссий	25																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	25																																		
																																				
		Сумма	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372									
1	"Число избирателей, включенных в список избирателей"	11389	124	312	160	271	957	350	1654	1667	1480	46	70	211	383	73	421	112	169	665	387	347	121	759	510	58	82									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11645	140	320	158	277	1000	360	1680	1700	1490	43	74	218	395	73	420	117	168	680	387	356	130	802	510	65	82									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10225	120	294	140	158	871	302	1513	1535	1348	40	66	174	363	70	384	95	156	619	305	278	111	714	451	56	62									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	509	0	8	10	42	61	18	28	32	45	3	0	28	17	2	19	14	4	15	38	21	0	43	39	2	20									
6	Число погашенных избирательных бюллетеней	911	20	18	8	77	68	40	139	133	97	0	8	16	15	1	17	8	8	46	44	57	19	45	20	7	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	509	0	8	10	42	61	18	28	32	45	3	0	28	17	2	19	14	4	15	38	21	0	43	39	2	20									
8	Число бюллетеней в стационарных ящиках для голосования	10225	120	294	140	158	871	302	1513	1535	1348	40	66	174	363	70	384	95	156	619	305	278	111	714	451	56	62									
9	Число недействительных избирательных бюллетеней	176	0	0	0	2	14	2	9	109	11	1	1	0	0	0	0	0	1	4	2	1	4	11	3	1	0									
10	Число действительных избирательных бюллетеней	10558	120	302	150	198	918	318	1532	1458	1382	42	65	202	380	72	403	109	159	630	341	298	107	746	487	57	82									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
13	Бабурин Сергей Николаевич	25	0	1	0	3	0	1	2	0	12	0	0	0	0	0	0	0	0	0	1	2	0	0	3	0	0									
		0.23%	0.00%	0.33%	0.00%	1.50%	0.00%	0.31%	0.13%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.67%	0.00%	0.00%	0.61%	0.00%	0.00%									
14	Грудинин Павел Николаевич	681	5	26	3	23	239	19	92	34	95	1	12	18	7	1	18	13	0	9	14	16	4	13	14	0	5									
		6.34%	4.17%	8.61%	2.00%	11.50%	25.64%	5.94%	5.97%	2.17%	6.82%	2.33%	18.18%	8.91%	1.84%	1.39%	4.47%	11.93%	0.00%	1.42%	4.08%	5.35%	3.60%	1.72%	2.86%	0.00%	6.10%									
15	Жириновский Владимир Вольфович	226	1	1	8	24	56	2	11	7	48	0	1	1	3	1	14	13	0	5	8	1	1	4	15	0	1									
		2.11%	0.83%	0.33%	5.33%	12.00%	6.01%	0.63%	0.71%	0.45%	3.45%	0.00%	1.52%	0.50%	0.79%	1.39%	3.47%	11.93%	0.00%	0.79%	2.33%	0.33%	0.90%	0.53%	3.06%	0.00%	1.22%									
16	Путин Владимир Владимирович	9479	110	272	139	147	608	292	1405	1408	1163	41	52	179	368	69	370	81	158	613	315	278	102	727	450	57	75									
		88.31%	91.67%	90.07%	92.67%	73.50%	65.24%	91.25%	91.17%	89.85%	83.49%	95.35%	78.79%	88.61%	96.84%	95.83%	91.81%	74.31%	98.75%	96.69%	91.84%	92.98%	91.89%	96.04%	91.84%	98.28%	91.46%									
17	Собчак Ксения Анатольевна	74	2	2	0	1	4	2	16	4	28	0	0	2	2	1	0	2	0	2	2	0	0	1	2	0	1									
		0.69%	1.67%	0.66%	0.00%	0.50%	0.43%	0.63%	1.04%	0.26%	2.01%	0.00%	0.00%	0.99%	0.53%	1.39%	0.00%	1.83%	0.00%	0.32%	0.58%	0.00%	0.00%	0.13%	0.41%	0.00%	1.22%									
18	Сурайкин Максим Александрович	24	1	0	0	0	4	1	1	0	13	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0									
		0.22%	0.83%	0.00%	0.00%	0.00%	0.43%	0.31%	0.06%	0.00%	0.93%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.41%	0.00%	0.00%									
19	Титов Борис Юрьевич	25	1	0	0	0	2	0	1	2	14	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0									
		0.23%	0.83%	0.00%	0.00%	0.00%	0.21%	0.00%	0.06%	0.13%	1.01%	0.00%	0.00%	0.50%	0.00%	0.00%	0.25%	0.00%	0.00%	0.16%	0.29%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	24	0	0	0	0	5	1	4	3	9	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0									
		0.22%	0.00%	0.00%	0.00%	0.00%	0.54%	0.31%	0.26%	0.19%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
