Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Конаковская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510									
1	Число избирателей, включенных в список избирателей	75755	2228	1974	1831	2141	1428	238	393	2289	402	1387	1640	1655	1601	1627	1731	1877	1682	1658	1672	1747	2428	1657	1850	106	1606	1196	1148	1361	1235	1589	1361	1867	1417	1007	1593	1089	732	1322	1317	2003	998	281	1988	2021	1392	543	1891	1937	1410	1864	1202	352	400	391									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	71610	2000	2000	1800	2000	1400	200	350	2000	350	1300	1600	1600	1600	1600	1700	1800	1600	1600	1600	1700	2300	1600	1800	110	1500	1100	1000	1300	1100	1500	1100	1800	1300	900	1500	1000	700	1200	1200	1900	900	250	2000	2000	1300	500	1800	1900	1400	1800	1100	300	300	350									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	39039	935	981	887	982	630	137	196	1011	206	754	975	972	881	932	1032	1084	1045	1007	783	993	1396	1018	1021	106	866	588	523	589	645	810	969	986	623	409	655	383	360	619	696	1352	544	109	1063	1057	533	225	1091	937	663	715	565	235	135	130									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2423	65	25	36	37	43	7	12	46	15	32	20	24	28	28	29	28	17	14	8	12	7	23	7	0	48	36	41	67	20	44	31	49	301	110	117	96	94	80	93	58	39	87	29	36	32	14	21	54	10	30	65	42	43	73									
6	Число погашенных избирательных бюллетеней	30148	1000	994	877	981	727	56	142	943	129	514	605	604	691	640	639	688	538	579	809	695	897	559	772	4	586	476	436	644	435	646	100	765	376	381	728	521	246	501	411	490	317	54	908	907	735	261	688	909	727	1055	470	23	122	147									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2423	65	25	36	37	43	7	12	46	15	32	20	24	28	28	29	28	17	14	8	12	7	23	7	0	48	36	41	67	20	44	31	49	301	110	117	96	94	80	93	58	39	87	29	36	32	14	21	54	10	30	65	42	43	73									
8	Число бюллетеней в стационарных ящиках для голосования	39019	935	981	886	982	630	137	196	1011	206	754	975	971	873	932	1032	1084	1045	1005	783	991	1395	1018	1021	106	866	588	523	589	645	810	969	986	622	409	655	383	360	619	695	1349	544	109	1063	1057	533	225	1091	937	663	715	565	235	135	130									
9	Число недействительных избирательных бюллетеней	461	7	15	15	15	6	1	2	12	3	9	7	8	6	7	12	13	10	13	10	13	17	19	10	5	5	2	12	7	5	13	11	9	10	9	4	6	7	9	9	16	7	1	12	14	10	1	14	15	6	7	2	3	0	0									
10	Число действительных избирательных бюллетеней	40981	993	991	907	1004	667	143	206	1045	218	777	988	987	895	953	1049	1099	1052	1006	781	990	1385	1022	1018	101	909	622	552	649	660	841	989	1026	913	510	768	473	447	690	779	1391	576	195	1080	1079	555	238	1098	976	667	738	628	274	178	203									
11	Число полученных открепительных  удостоверений	931	27	26	21	27	12	3	9	21	3	13	20	25	20	20	20	15	25	21	19	21	31	20	29	0	15	10	11	11	12	10	25	25	26	22	25	11	17	12	12	15	9	9	30	20	16	7	27	26	20	31	10	5	5	9									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	885	27	26	21	27	12	1	9	21	2	13	20	23	20	20	19	15	21	21	19	21	31	19	29	0	15	10	11	11	9	10	20	20	26	22	23	11	16	12	12	13	9	1	30	20	16	7	27	25	20	31	10	0	5	6									
13	Число избирателей, проголосовавших по открепительным удостоверениям	970	14	12	3	23	7	4	29	22	8	11	6	9	11	7	5	21	12	13	22	7	26	14	13	5	35	14	9	17	15	31	32	21	31	10	7	5	13	66	16	40	17	16	9	16	5	3	20	16	11	19	20	138	2	12									
