Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Панкрушихинская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207					
1	"Число избирателей, внесенных в список избирателей"	11406	2763	1563	566	890	205	472	153	540	264	448	106	736	77	446	296	728	69	401	382	301					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11348	2750	1560	570	920	200	490	150	530	250	440	103	730	75	450	280	700	70	400	380	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5389	1213	592	295	448	109	230	69	262	136	235	72	345	54	253	154	313	35	204	194	176					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	743	127	111	41	56	9	36	12	38	37	56	0	32	0	32	19	58	9	17	30	23					
6	Число погашенных избирательных бюллетеней	5216	1410	857	234	416	82	224	69	230	77	149	31	353	21	165	107	329	26	179	156	101					
7	Число избирательных бюллетеней в переносных ящиках для голосования	743	127	111	41	56	9	36	12	38	37	56	0	32	0	32	19	58	9	17	30	23					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5342	1166	592	295	448	109	230	69	262	136	235	72	345	54	253	154	313	35	204	194	176					
9	Число недействительных избирательных бюллетеней	122	19	17	5	6	0	3	1	9	7	5	0	13	3	8	4	9	0	2	6	5					
10	Число действительных избирательных бюллетеней	5963	1274	686	331	498	118	263	80	291	166	286	72	364	51	277	169	362	44	219	218	194					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	142	36	24	8	26	3	2	3	3	2	4	2	5	2	5	2	5	2	5	2	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	111	36	23	8	25	3	2	3	3	0	1	0	1	1	1	0	3	0	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	56	7	4	3	6	2	1	1	2	3	2	0	4	2	4	2	4	1	4	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	31	0	1	0	1	0	0	0	0	2	3	2	4	1	4	2	2	2	5	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	847	189	69	51	57	20	29	13	41	25	55	1	44	8	46	23	38	5	54	48	31					
		13.92%	14.62%	9.82%	15.18%	11.31%	16.95%	10.90%	16.05%	13.67%	14.45%	18.90%	1.39%	11.67%	14.81%	16.14%	13.29%	10.24%	11.36%	24.43%	21.43%	15.58%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1032	181	103	79	89	7	57	19	47	34	69	3	59	16	46	57	57	5	27	28	49					
		16.96%	13.99%	14.65%	23.51%	17.66%	5.93%	21.43%	23.46%	15.67%	19.65%	23.71%	4.17%	15.65%	29.63%	16.14%	32.95%	15.36%	11.36%	12.22%	12.50%	24.62%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	40	8	5	1	7	4	0	1	1	0	1	0	5	0	1	0	2	0	2	1	1					
		0.66%	0.62%	0.71%	0.30%	1.39%	3.39%	0.00%	1.23%	0.33%	0.00%	0.34%	0.00%	1.33%	0.00%	0.35%	0.00%	0.54%	0.00%	0.90%	0.45%	0.50%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1482	368	217	78	143	32	73	12	45	39	56	8	57	5	44	21	112	17	47	46	62					
		24.35%	28.46%	30.87%	23.21%	28.37%	27.12%	27.44%	14.81%	15.00%	22.54%	19.24%	11.11%	15.12%	9.26%	15.44%	12.14%	30.19%	38.64%	21.27%	20.54%	31.16%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	71	21	17	2	5	2	5	1	6	0	2	0	3	0	2	1	2	0	1	0	1					
		1.17%	1.62%	2.42%	0.60%	0.99%	1.69%	1.88%	1.23%	2.00%	0.00%	0.69%	0.00%	0.80%	0.00%	0.70%	0.58%	0.54%	0.00%	0.45%	0.00%	0.50%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2475	500	275	119	196	53	99	34	151	68	102	60	194	22	136	66	151	17	88	94	50					
		40.67%	38.67%	39.12%	35.42%	38.89%	44.92%	37.22%	41.98%	50.33%	39.31%	35.05%	83.33%	51.46%	40.74%	47.72%	38.15%	40.70%	38.64%	39.82%	41.96%	25.13%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	16	7	0	1	1	0	0	0	0	0	1	0	2	0	2	1	0	0	0	1	0					
		0.26%	0.54%	0.00%	0.30%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.53%	0.00%	0.70%	0.58%	0.00%	0.00%	0.00%	0.45%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
