Выборы Президента Российской Федерации																																																															
Дата голосования: 04.03.2012																																																															
																																																															
Наименование Избирательной комиссии:    Красноуфимская																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	52																																																													
																																																															
		Сумма	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510									
1	Число избирателей, включенных в список избирателей	24334	122	973	397	232	87	520	107	599	163	522	424	386	480	1214	92	431	178	679	394	456	99	409	109	1073	137	307	153	315	375	1209	1014	255	1409	1034	518	374	352	552	341	96	247	208	298	207	888	392	346	1215	575	314	98	959									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24000	120	950	400	230	90	500	110	610	160	520	410	390	470	1200	90	430	180	650	390	450	90	410	110	1050	140	320	150	320	370	1150	950	250	1350	1050	510	360	370	530	350	90	250	220	300	210	920	390	350	1150	580	310	90	960									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	12823	65	499	230	135	63	307	52	294	78	280	256	204	269	687	53	241	91	430	194	281	55	215	78	578	82	138	94	195	166	632	550	142	699	509	287	207	175	247	172	52	119	92	147	110	440	205	166	493	322	163	55	529									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1124	4	59	26	22	2	25	9	36	20	15	6	7	15	21	1	21	13	42	21	28	12	26	7	31	9	45	7	13	16	54	48	7	52	31	30	20	15	38	10	3	12	8	16	15	37	32	19	46	20	15	5	32									
6	Число погашенных избирательных бюллетеней	10053	51	392	144	73	25	168	49	280	62	225	148	179	186	492	36	168	76	178	175	141	23	169	25	441	49	137	49	112	188	464	352	101	599	510	193	133	180	245	168	35	119	120	137	85	443	153	165	611	238	132	30	399									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1123	4	59	26	22	2	25	9	36	20	15	6	7	15	21	1	21	13	42	21	28	12	26	7	30	9	45	7	13	16	54	48	7	52	31	30	20	15	38	10	3	12	8	16	15	37	32	19	46	20	15	5	32									
8	Число бюллетеней в стационарных ящиках для голосования	12822	65	499	230	135	63	307	52	294	78	280	256	204	269	687	53	241	91	430	194	281	55	215	78	578	82	138	94	195	166	632	550	142	699	509	287	207	175	247	172	52	119	91	147	110	440	205	166	493	322	163	55	529									
9	Число недействительных избирательных бюллетеней	169	0	6	2	0	0	0	1	7	2	3	2	5	3	8	1	0	0	5	3	3	0	2	0	10	1	2	0	3	1	4	7	2	16	9	3	7	3	7	4	0	1	0	4	2	5	2	7	6	4	1	0	5									
10	Число действительных избирательных бюллетеней	13776	69	552	254	157	65	332	60	323	96	292	260	206	281	700	53	262	104	467	212	306	67	239	85	598	90	181	101	205	181	682	591	147	735	531	314	220	187	278	178	55	130	99	159	123	472	235	178	533	338	177	60	556									
11	Число полученных открепительных  удостоверений	701	1	24	14	10	7	17	12	27	1	6	6	18	6	17	4	14	10	22	12	13	5	15	16	22	12	20	5	10	6	27	24	8	21	28	11	10	12	18	11	4	12	11	12	12	40	8	14	21	10	12	5	18									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	667	1	18	14	10	7	17	12	27	1	6	6	14	6	17	4	8	10	22	12	13	5	15	16	15	12	20	5	8	6	27	24	8	19	28	11	10	12	17	10	4	12	11	12	12	40	7	14	17	10	12	5	18									
13	Число избирателей, проголосовавших по открепительным удостоверениям	279	2	15	5	5	2	5	3	3	2	9	4	4	3	6	2	2	4	3	3	1	5	7	11	3	5	3	10	4	4	17	43	0	15	5	8	6	7	6	2	1	0	4	2	2	6	3	0	4	5	4	2	2									
14	Число неиспользованных открепительных удостоверений	34	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	4	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	31	0	2	2	0	0	3	2	2	0	0	0	0	0	5	0	1	0	1	0	0	0	2	0	1	2	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
19	Жириновский Владимир Вольфович	655	3	31	13	18	3	10	0	9	11	15	5	11	17	51	4	17	8	24	1	11	2	6	4	25	3	9	7	14	11	29	39	10	33	15	6	7	10	5	12	4	12	4	2	6	12	7	10	28	18	9	4	30									
		4.70%	4.35%	5.56%	5.08%	11.46%	4.62%	3.01%	0.00%	2.73%	11.22%	5.08%	1.91%	5.21%	5.99%	7.20%	7.41%	6.49%	7.69%	5.08%	0.47%	3.56%	2.99%	2.49%	4.71%	4.11%	3.30%	4.92%	6.93%	6.73%	6.04%	4.23%	6.52%	6.71%	4.39%	2.78%	1.89%	3.08%	5.26%	1.75%	6.59%	7.27%	9.16%	4.04%	1.23%	4.80%	2.52%	2.95%	5.41%	5.19%	5.26%	5.06%	6.67%	5.35%									
20	Зюганов Геннадий Андреевич	1995	13	55	36	9	9	29	0	51	7	28	34	32	33	77	7	32	9	53	15	40	10	30	3	102	9	30	10	20	29	118	94	24	135	63	71	45	49	60	43	7	13	16	37	32	50	52	28	95	50	23	8	70									
		14.31%	18.84%	9.86%	14.06%	5.73%	13.85%	8.73%	0.00%	15.45%	7.14%	9.49%	12.98%	15.17%	11.62%	10.88%	12.96%	12.21%	8.65%	11.23%	6.98%	12.94%	14.93%	12.45%	3.53%	16.78%	9.89%	16.39%	9.90%	9.62%	15.93%	17.20%	15.72%	16.11%	17.98%	11.67%	22.40%	19.82%	25.79%	21.05%	23.63%	12.73%	9.92%	16.16%	22.70%	25.60%	10.48%	21.94%	15.14%	17.63%	14.62%	12.92%	13.33%	12.48%									
21	Миронов Сергей Михайлович	555	6	15	14	7	3	9	2	21	2	7	15	10	7	20	4	3	6	14	11	10	3	15	2	21	3	5	4	4	3	26	30	7	43	24	34	10	9	6	6	1	4	3	9	2	6	8	8	28	17	7	0	21									
		3.98%	8.70%	2.69%	5.47%	4.46%	4.62%	2.71%	3.28%	6.36%	2.04%	2.37%	5.73%	4.74%	2.46%	2.82%	7.41%	1.15%	5.77%	2.97%	5.12%	3.24%	4.48%	6.22%	2.35%	3.45%	3.30%	2.73%	3.96%	1.92%	1.65%	3.79%	5.02%	4.70%	5.73%	4.44%	10.73%	4.41%	4.74%	2.11%	3.30%	1.82%	3.05%	3.03%	5.52%	1.60%	1.26%	3.38%	4.32%	5.19%	4.97%	3.93%	0.00%	3.74%									
22	Прохоров Михаил Дмитриевич	554	2	20	7	4	3	7	1	8	0	12	17	7	6	57	2	7	3	20	3	8	3	7	2	28	4	4	2	12	5	46	32	8	23	16	12	3	3	8	3	0	4	7	6	3	16	8	5	35	12	11	2	30									
		3.97%	2.90%	3.58%	2.73%	2.55%	4.62%	2.11%	1.64%	2.42%	0.00%	4.07%	6.49%	3.32%	2.11%	8.05%	3.70%	2.67%	2.88%	4.24%	1.40%	2.59%	4.48%	2.90%	2.35%	4.61%	4.40%	2.19%	1.98%	5.77%	2.75%	6.71%	5.35%	5.37%	3.06%	2.96%	3.79%	1.32%	1.58%	2.81%	1.65%	0.00%	3.05%	7.07%	3.68%	2.40%	3.35%	3.38%	2.70%	6.49%	3.51%	6.18%	3.33%	5.35%									
23	Путин Владимир Владимирович	10017	45	431	184	119	47	277	57	234	76	230	189	146	218	495	36	203	78	356	182	237	49	181	74	422	71	133	78	155	133	463	396	98	501	413	191	155	116	199	114	43	97	69	105	80	388	160	127	347	241	127	46	405									
		71.83%	65.22%	77.24%	71.88%	75.80%	72.31%	83.43%	93.44%	70.91%	77.55%	77.97%	72.14%	69.19%	76.76%	69.92%	66.67%	77.48%	75.00%	75.42%	84.65%	76.70%	73.13%	75.10%	87.06%	69.41%	78.02%	72.68%	77.23%	74.52%	73.08%	67.49%	66.22%	65.77%	66.71%	76.48%	60.25%	68.28%	61.05%	69.82%	62.64%	78.18%	74.05%	69.70%	64.42%	64.00%	81.34%	67.51%	68.65%	64.38%	70.47%	71.35%	76.67%	72.19%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
