Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Шарыповская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091	УИК №2092	УИК №2093	УИК №2094	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112					
1	"Число избирателей, внесенных в список"	12580	1327	184	155	132	219	739	245	263	166	152	274	810	301	195	126	699	687	116	313	136	757	1121	281	364	356	167	365	972	94	224	256	314	70					
2	Число полученных избирательных бюллетеней	12240	1190	176	151	129	211	738	244	261	163	152	274	808	300	193	125	699	694	117	314	135	751	1024	276	353	345	161	360	967	89	224	246	301	69					
3	"Число избирательных бюллетеней, выданных  досрочно"	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	7120	658	111	89	85	159	464	135	175	95	106	150	485	127	103	87	373	358	60	208	83	446	670	152	199	176	77	170	518	59	181	151	171	39					
5	"Число избирательных бюллетеней, выданных вне помещения"	418	31	0	8	5	16	14	25	3	2	0	18	34	14	15	11	25	28	3	24	14	24	11	0	7	19	0	6	25	2	0	5	20	9					
6	Число погашенных избирательных бюллетеней	4692	501	65	54	39	36	260	84	83	66	46	106	289	159	75	27	291	308	54	82	38	281	343	124	147	150	84	184	424	28	43	90	110	21					
7	Число избирательных бюллетеней в переносных ящиках	428	31	0	8	5	16	14	25	3	2	0	18	34	14	15	11	35	28	3	24	14	24	11	0	7	19	0	6	25	2	0	5	20	9					
8	Число бюллетеней в стационарных ящиках для голосования	7120	658	111	89	85	159	464	135	175	95	106	150	485	127	103	87	373	358	60	208	83	446	670	152	199	176	77	170	518	59	181	151	171	39					
9	Число недействительных избирательных бюллетеней	111	12	2	1	3	2	3	3	2	2	1	3	9	3	3	1	16	6	2	1	1	1	4	4	5	1	0	8	4	0	0	4	4	0					
10	Число действительных избирательных бюллетеней	7437	677	109	96	87	173	475	157	176	95	105	165	510	138	115	97	392	380	61	231	96	469	677	148	201	194	77	168	539	61	181	152	187	48					
11	Число полученных открепительных  удостоверений	136	5	3	3	3	3	5	3	3	3	3	4	5	3	3	3	10	10	3	3	3	10	10	3	3	3	3	3	5	3	3	3	3	3					
12	Число выданных открепительных удостоверений	25	0	0	1	0	0	3	1	0	0	0	1	3	0	1	2	0	2	2	1	0	0	4	0	0	0	0	0	2	0	0	1	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	57	4	0	1	0	2	3	0	0	0	1	1	6	0	2	1	2	1	0	5	1	2	3	0	0	3	5	0	2	4	0	3	4	1					
14	Число неиспользованных открепительных удостоверений	111	5	3	2	3	3	2	2	3	3	3	3	2	3	2	1	10	8	1	2	3	10	6	3	3	3	3	3	3	3	3	2	3	2					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
