Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Верхнеуслонская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294					
1	"Число избирателей, внесенных в список избирателей"	14096	400	434	427	621	674	716	474	249	664	749	338	471	127	511	472	86	453	684	144	171	230	173	91	400	82	107	297	230	402	277	246	607	363	83	117	255	176	50	423	125	497					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14192	403	438	431	618	684	716	482	251	666	752	336	502	129	514	468	89	461	689	144	171	233	173	91	395	84	108	295	239	407	277	250	602	363	84	119	258	176	50	430	127	487					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	12028	296	299	306	477	493	606	295	208	561	719	209	382	109	470	442	72	429	648	136	169	218	106	84	369	73	93	241	215	362	249	209	576	344	79	115	229	176	50	413	118	383					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1036	50	10	27	21	31	12	108	7	65	8	117	77	16	16	18	12	7	14	3	0	9	67	5	21	6	13	46	12	32	22	37	15	16	4	0	24	0	0	2	4	82					
6	Число погашенных избирательных бюллетеней	1128	57	129	98	120	160	98	79	36	40	25	10	43	4	28	8	5	25	27	5	2	6	0	2	5	5	2	8	12	13	6	4	11	3	1	4	5	0	0	15	5	22					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1036	50	10	27	21	31	12	108	7	65	8	117	77	16	16	18	12	7	14	3	0	9	67	5	21	6	13	46	12	32	22	37	15	16	4	0	24	0	0	2	4	82					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	12024	296	299	306	477	493	606	295	208	561	719	209	382	109	470	442	72	429	648	136	169	218	106	84	369	73	93	241	215	362	249	209	576	344	79	115	229	176	50	413	118	379					
9	Число недействительных избирательных бюллетеней	450	4	11	5	112	11	17	30	3	16	3	0	1	3	63	30	0	3	8	12	1	12	0	5	1	0	0	44	0	0	5	0	0	0	1	3	11	15	1	19	0	0					
10	Число действительных избирательных бюллетеней	12610	342	298	328	386	513	601	373	212	610	724	326	458	122	423	430	84	433	654	127	168	215	173	84	389	79	106	243	227	394	266	246	591	360	82	112	242	161	49	396	122	461					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	715	20	20	20	30	30	30	55	15	30	30	20	20	10	20	20	5	20	30	5	10	10	10	5	15	5	5	15	15	20	15	15	30	20	5	5	15	15	5	20	10	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	196	7	12	9	9	10	14	51	3	6	10	3	19	1	3	2	1	0	4	0	0	3	0	0	5	1	0	1	3	2	0	3	4	1	1	0	0	1	0	2	1	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	165	4	12	1	8	2	9	7	1	6	10	4	3	1	2	3	0	0	4	2	2	1	4	2	12	1	3	5	2	2	3	2	13	3	7	0	0	5	4	0	1	14					
14	Число погашенных неиспользованных открепительных удостоверений	519	13	8	11	21	20	16	4	12	24	20	17	1	9	17	18	4	20	26	5	10	7	10	5	10	4	5	14	12	18	15	12	26	19	4	5	15	14	5	18	9	16					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	388	18	42	44	17	41	16	18	13	2	15	11	4	0	9	13	2	8	15	7	2	4	0	1	3	0	3	0	3	15	0	0	28	5	0	2	5	6	1	10	1	4					
		2.97%	5.20%	13.59%	13.21%	3.41%	7.82%	2.59%	4.47%	6.05%	0.32%	2.06%	3.37%	0.87%	0.00%	1.85%	2.83%	2.38%	1.83%	2.27%	5.04%	1.18%	1.76%	0.00%	1.12%	0.77%	0.00%	2.83%	0.00%	1.32%	3.81%	0.00%	0.00%	4.74%	1.39%	0.00%	1.74%	1.98%	3.41%	2.00%	2.41%	0.82%	0.87%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	497	21	30	33	16	43	21	34	23	24	21	14	24	5	19	20	1	9	15	5	5	3	6	3	13	2	1	7	8	14	5	4	8	4	0	1	5	4	2	12	1	11					
		3.81%	6.07%	9.71%	9.91%	3.21%	8.21%	3.40%	8.44%	10.70%	3.83%	2.89%	4.29%	5.23%	4.00%	3.91%	4.35%	1.19%	2.06%	2.27%	3.60%	2.96%	1.32%	3.47%	3.37%	3.33%	2.53%	0.94%	2.44%	3.52%	3.55%	1.85%	1.63%	1.35%	1.11%	0.00%	0.87%	1.98%	2.27%	4.00%	2.89%	0.82%	2.39%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	29	0	3	3	0	0	0	2	0	0	7	0	1	0	3	0	0	1	2	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	1					
		0.22%	0.00%	0.97%	0.90%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.96%	0.00%	0.22%	0.00%	0.62%	0.00%	0.00%	0.23%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.88%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	812	36	71	65	34	70	45	51	25	19	22	21	16	3	24	15	6	11	18	4	5	7	5	4	9	3	7	10	10	19	12	15	28	22	4	7	14	8	1	22	6	38					
		6.22%	10.40%	22.98%	19.52%	6.83%	13.36%	7.28%	12.66%	11.63%	3.04%	3.03%	6.44%	3.49%	2.40%	4.94%	3.26%	7.14%	2.52%	2.72%	2.88%	2.96%	3.08%	2.89%	4.49%	2.31%	3.80%	6.60%	3.48%	4.41%	4.82%	4.43%	6.10%	4.74%	6.11%	4.82%	6.09%	5.53%	4.55%	2.00%	5.30%	4.92%	8.24%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	57	0	9	8	2	0	0	3	3	1	5	4	1	0	1	2	0	4	2	0	0	0	0	0	0	0	0	1	2	1	0	0	1	2	0	0	0	0	0	2	1	2					
		0.44%	0.00%	2.91%	2.40%	0.40%	0.00%	0.00%	0.74%	1.40%	0.16%	0.69%	1.23%	0.22%	0.00%	0.21%	0.43%	0.00%	0.92%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.88%	0.25%	0.00%	0.00%	0.17%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.82%	0.43%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10806	267	140	172	317	359	519	262	148	564	654	275	411	114	366	378	74	398	600	111	156	201	162	76	364	74	95	224	202	345	249	227	523	327	78	102	218	143	45	350	112	404					
		82.74%	77.17%	45.31%	51.65%	63.65%	68.51%	83.98%	65.01%	68.84%	90.10%	89.96%	84.36%	89.54%	91.20%	75.31%	82.17%	88.10%	91.28%	90.63%	79.86%	92.31%	88.55%	93.64%	85.39%	93.33%	93.67%	89.62%	78.05%	88.99%	87.56%	91.88%	92.28%	88.49%	90.83%	93.98%	88.70%	86.17%	81.25%	90.00%	84.34%	91.80%	87.64%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	0	3	3	0	0	0	3	0	0	0	1	1	0	1	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1					
		0.16%	0.00%	0.97%	0.90%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.31%	0.22%	0.00%	0.21%	0.43%	1.19%	0.46%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	0.22%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
