Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Большесолдатского района 																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323					
1	"Число избирателей, внесенных в списки избирателей"	10757	1533	681	230	190	304	67	403	142	305	114	1167	155	322	246	531	217	453	60	310	109	118	574	477	396	242	414	79	38	334	436	110					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	10625	1474	650	214	202	316	70	357	145	277	123	1160	154	312	250	546	225	450	63	314	106	120	570	483	403	240	414	78	30	330	440	109					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	6667	937	436	137	127	173	54	233	103	177	52	656	92	183	114	316	122	256	28	193	73	88	357	290	282	160	253	46	20	272	349	88					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1237	73	24	26	13	35	4	96	14	82	34	123	33	57	87	57	44	42	14	36	12	14	84	42	32	37	61	17	9	20	7	8					
6	Число погашенных избирательных бюллетеней	2721	464	190	51	62	108	12	28	28	18	37	381	29	72	49	173	59	152	21	85	21	18	129	151	89	43	100	15	1	38	84	13					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1237	73	24	26	13	35	4	96	14	82	34	123	33	57	87	57	44	42	14	36	12	14	84	42	32	37	61	17	9	20	7	8					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6666	937	436	137	127	173	54	233	103	177	52	656	92	183	114	316	122	256	28	193	73	88	357	290	282	160	253	46	20	272	348	88					
9	Число недействительных избирательных бюллетеней	69	8	2	2	3	0	1	3	0	1	3	12	0	2	0	5	0	1	0	3	2	0	4	2	2	3	0	0	0	5	3	2					
10	Число действительных избирательных бюллетеней	7834	1002	458	161	137	208	57	326	117	258	83	767	125	238	201	368	166	297	42	226	83	102	437	330	312	194	314	63	29	287	352	94					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	180	44	18	0	5	5	5	5	5	5	0	19	5	5	0	6	5	5	4	5	0	5	2	6	5	3	5	0	0	2	6	0					
