Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
Наименование Избирательной комиссии:    Бабаевская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32									
1	"Число избирателей, включенных в список избирателей"	17544	1092	1114	1067	976	1019	1304	1023	1226	1321	166	1568	369	335	62	215	175	415	311	109	302	450	199	610	173	381	158	208	506	413	116	161									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	16965	950	1100	1050	850	950	1250	1000	1200	1300	170	1550	350	300	80	220	190	400	300	110	300	450	240	600	180	400	135	170	500	400	110	160									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	9682	624	666	664	655	685	756	525	685	744	59	741	134	171	38	107	69	194	206	65	174	208	131	311	70	236	89	104	242	226	33	70									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1699	57	46	24	55	42	40	36	73	69	64	131	78	85	8	57	49	82	12	15	51	72	12	125	70	76	25	39	74	73	34	25									
6	Число погашенных избирательных бюллетеней	5584	269	388	362	140	223	454	439	442	487	47	678	138	44	34	56	72	124	82	30	75	170	97	164	40	88	21	27	184	101	43	65									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1699	57	46	24	55	42	40	36	73	69	64	131	78	85	8	57	49	82	12	15	51	72	12	125	70	76	25	39	74	73	34	25									
8	Число бюллетеней в стационарных ящиках для голосования	9682	624	666	664	655	685	756	525	685	744	59	741	134	171	38	107	69	194	206	65	174	208	131	311	70	236	89	104	242	226	33	70									
9	Число недействительных избирательных бюллетеней	105	9	2	8	11	16	7	6	3	8	0	5	2	1	0	1	0	6	1	0	4	1	1	3	1	1	0	1	6	1	0	0									
10	Число действительных избирательных бюллетеней	11276	672	710	680	699	711	789	555	755	805	123	867	210	255	46	163	118	270	217	80	221	279	142	433	139	311	114	142	310	298	67	95									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	71	3	6	5	3	3	4	3	6	4	0	6	0	0	0	1	0	0	0	0	2	3	2	1	1	1	1	0	7	3	0	6									
		0.62%	0.44%	0.84%	0.73%	0.42%	0.41%	0.50%	0.53%	0.79%	0.49%	0.00%	0.69%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.89%	1.07%	1.40%	0.23%	0.71%	0.32%	0.88%	0.00%	2.22%	1.00%	0.00%	6.32%									
14	Грудинин Павел Николаевич	1258	96	91	102	96	90	104	78	89	95	0	125	17	26	2	9	4	20	20	1	12	33	5	24	6	22	8	6	39	31	1	6									
		11.05%	14.10%	12.78%	14.83%	13.52%	12.38%	13.07%	13.90%	11.74%	11.69%	0.00%	14.33%	8.02%	10.16%	4.35%	5.49%	3.39%	7.25%	9.17%	1.25%	5.33%	11.79%	3.50%	5.50%	4.29%	7.05%	7.02%	4.20%	12.34%	10.37%	1.49%	6.32%									
15	Жириновский Владимир Вольфович	935	75	54	51	35	47	66	58	57	70	5	72	22	17	3	19	15	29	21	15	10	19	7	35	9	33	6	9	30	27	13	6									
