Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Саянская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267									
1	"Число избирателей, включенных в список избирателей"	30920	1200	1486	1637	1746	1580	1600	1620	1462	1509	1483	1494	1401	1691	1544	1389	1464	1457	592	1147	375	1571	1472									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	30750	1100	1500	1600	1700	1600	1600	1700	1500	1400	1500	1500	1400	1700	1600	1400	1400	1500	550	1100	300	1600	1500									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	19005	649	920	984	1029	963	1034	1023	887	1044	941	936	926	1074	970	854	958	868	286	644	117	971	927									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	659	43	15	26	46	25	15	24	14	15	25	18	27	21	26	15	12	9	6	69	167	25	16									
6	Число погашенных избирательных бюллетеней	11086	408	565	590	625	612	551	653	599	341	534	546	447	605	604	531	430	623	258	387	16	604	557									
7	Число избирательных бюллетеней в переносных ящиках для голосования	659	43	15	26	46	25	15	24	14	15	25	18	27	21	26	15	12	9	6	69	167	25	16									
8	Число бюллетеней в стационарных ящиках для голосования	19005	649	920	984	1029	963	1034	1023	887	1044	941	936	926	1074	970	854	958	868	286	644	117	971	927									
9	Число недействительных избирательных бюллетеней	265	16	13	13	12	19	15	10	12	15	13	13	9	14	10	9	17	21	10	8	1	7	8									
10	Число действительных избирательных бюллетеней	19399	676	922	997	1063	969	1034	1037	889	1044	953	941	944	1081	986	860	953	856	282	705	283	989	935									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	102	3	3	5	4	6	7	8	7	9	2	4	7	8	4	1	6	0	0	3	6	3	6									
		0.52%	0.43%	0.32%	0.50%	0.37%	0.61%	0.67%	0.76%	0.78%	0.85%	0.21%	0.42%	0.73%	0.73%	0.40%	0.12%	0.62%	0.00%	0.00%	0.42%	2.11%	0.30%	0.64%									
14	Грудинин Павел Николаевич	3448	108	181	175	190	167	191	141	152	207	166	170	165	206	217	187	162	160	35	131	11	160	166									
		17.53%	15.61%	19.36%	17.33%	17.67%	16.90%	18.21%	13.47%	16.87%	19.55%	17.18%	17.82%	17.31%	18.81%	21.79%	21.52%	16.70%	18.24%	11.99%	18.37%	3.87%	16.06%	17.60%									
15	Жириновский Владимир Вольфович	1145	56	57	57	59	62	53	61	52	54	50	53	49	65	53	47	61	67	28	38	15	50	58									
		5.82%	8.09%	6.10%	5.64%	5.49%	6.28%	5.05%	5.83%	5.77%	5.10%	5.18%	5.56%	5.14%	5.94%	5.32%	5.41%	6.29%	7.64%	9.59%	5.33%	5.28%	5.02%	6.15%									
16	Путин Владимир Владимирович	14345	498	667	743	793	714	759	801	664	758	715	697	710	781	697	615	707	611	215	524	236	751	689									
		72.95%	71.97%	71.34%	73.56%	73.77%	72.27%	72.35%	76.50%	73.70%	71.58%	74.02%	73.06%	74.50%	71.32%	69.98%	70.77%	72.89%	69.67%	73.63%	73.49%	83.10%	75.40%	73.06%									
17	Собчак Ксения Анатольевна	122	6	6	4	7	7	11	5	6	5	9	3	4	9	5	2	4	4	1	3	6	12	3									
		0.62%	0.87%	0.64%	0.40%	0.65%	0.71%	1.05%	0.48%	0.67%	0.47%	0.93%	0.31%	0.42%	0.82%	0.50%	0.23%	0.41%	0.46%	0.34%	0.42%	2.11%	1.20%	0.32%									
18	Сурайкин Максим Александрович	94	3	4	6	6	7	3	10	1	6	2	6	3	4	3	2	8	8	1	1	2	3	5									
		0.48%	0.43%	0.43%	0.59%	0.56%	0.71%	0.29%	0.96%	0.11%	0.57%	0.21%	0.63%	0.31%	0.37%	0.30%	0.23%	0.82%	0.91%	0.34%	0.14%	0.70%	0.30%	0.53%									
19	Титов Борис Юрьевич	65	0	2	2	2	3	8	3	3	2	5	3	3	5	3	2	4	2	0	2	3	6	2									
		0.33%	0.00%	0.21%	0.20%	0.19%	0.30%	0.76%	0.29%	0.33%	0.19%	0.52%	0.31%	0.31%	0.46%	0.30%	0.23%	0.41%	0.23%	0.00%	0.28%	1.06%	0.60%	0.21%									
20	Явлинский Григорий Алексеевич	78	2	2	5	2	3	2	8	4	3	4	5	3	3	4	4	1	4	2	3	4	4	6									
		0.40%	0.29%	0.21%	0.50%	0.19%	0.30%	0.19%	0.76%	0.44%	0.28%	0.41%	0.52%	0.31%	0.27%	0.40%	0.46%	0.10%	0.46%	0.68%	0.42%	1.41%	0.40%	0.64%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
