Выборы Президента Российской Федерации																																																				
Дата голосования: 02.03.2008																																																				
																																																				
"Наименование Избирательной комиссии:    Самара, Железнодорожная"																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
	Число участковых избирательных комиссий	45																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	45																																																		
																																																				
		Сумма	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №1760					
1	"Число избирателей, включенных в списки избирателей"	85590	1881	1298	1769	1992	1777	1889	2140	2023	1578	2257	2157	1950	2185	2624	2310	2014	1731	1311	1769	1923	2848	2719	2208	2366	2340	1724	1645	1587	1261	1434	1683	1734	1505	1290	1635	1527	2739	1561	1452	2291	1973	1843	2458	2920	269					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	72800	1400	1100	1500	1700	1500	1600	1800	1700	1500	1900	1800	1700	1900	1900	2000	1700	1400	1100	1500	1600	2400	2300	1800	2000	2000	1500	1400	1300	1100	1200	1400	1500	1300	1100	1400	1300	2300	1300	1200	1900	1700	1600	2100	2400	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	43981	578	463	892	963	773	1491	1022	1046	752	1070	1152	1119	945	985	1137	1041	1347	462	781	883	1410	1502	1737	1092	1669	1257	792	807	633	925	1169	913	1251	1040	755	705	1044	834	824	961	890	681	848	1071	269					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2887	288	24	22	65	35	34	34	52	125	46	32	31	31	35	47	49	20	118	33	70	45	38	53	58	58	51	108	61	39	79	48	91	43	38	44	49	179	43	40	335	59	30	55	52	0					
6	Число погашенных избирательных бюллетеней	25932	534	613	586	672	692	75	744	602	623	784	616	550	924	880	816	610	33	520	686	647	945	760	10	850	273	192	500	432	428	196	183	496	6	22	601	546	1077	423	336	604	751	889	1197	1277	731					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2887	288	24	22	65	35	34	34	52	125	46	32	31	31	35	47	49	20	118	33	70	45	38	53	58	58	51	108	61	39	79	48	91	43	38	44	49	179	43	40	335	59	30	55	52	0					
8	Число бюллетеней в стационарных ящиках для голосования	43978	577	463	891	963	773	1491	1022	1046	752	1070	1152	1119	945	985	1137	1041	1347	462	781	883	1410	1502	1737	1092	1669	1257	792	807	633	925	1169	913	1251	1040	755	705	1043	834	824	961	890	681	848	1071	269					
9	Число недействительных избирательных бюллетеней	509	3	10	15	12	25	14	16	16	12	16	17	5	18	23	5	0	7	7	11	13	33	38	3	14	11	9	11	10	8	0	6	8	11	6	6	16	10	0	0	23	8	12	3	16	2					
10	Число действительных избирательных бюллетеней	46356	862	477	898	1016	783	1511	1040	1082	865	1100	1167	1145	958	997	1179	1090	1360	573	803	940	1422	1502	1787	1136	1716	1299	889	858	664	1004	1211	996	1283	1072	793	738	1212	877	864	1273	941	699	900	1107	267					
11	Число полученных открепительных  удостоверений	1113	22	22	32	32	37	42	22	22	22	32	22	22	22	32	42	22	22	22	22	22	32	72	22	22	22	22	22	22	22	13	21	22	22	22	22	22	22	22	22	22	22	22	22	22	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	771	22	17	22	19	23	36	17	6	15	26	21	12	20	27	40	10	14	7	19	17	30	58	15	16	19	9	19	20	6	12	13	20	12	13	11	11	12	8	11	20	17	3	6	20	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	876	22	21	8	18	19	14	12	31	22	17	16	16	10	20	10	8	25	17	7	15	9	12	15	6	16	3	2	9	15	11	10	6	11	10	18	9	12	18	8	32	11	10	6	20	269					
14	Число неиспользованных открепительных удостоверений	342	0	5	10	13	14	6	5	16	7	6	1	10	2	5	2	12	8	15	3	5	2	14	7	6	3	13	3	2	16	1	8	2	10	9	11	11	10	14	11	2	5	19	16	2	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	23	1	1	0	0	0	1	0	0	3	0	0	1	0	0	1	2	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
