Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Навлинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689					
1	"Число избирателей, внесенных в список избирателей"	22751	2855	2783	2015	2981	2856	1289	392	559	180	142	444	232	224	229	621	137	225	195	276	554	328	365	321	294	443	999	365	140	307					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	22664	2985	2393	2086	2772	2902	1301	389	589	186	138	462	234	272	231	653	139	234	200	277	562	348	378	326	310	474	1003	369	138	313					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11644	1764	1558	1209	1590	1367	546	108	237	70	75	186	96	119	110	324	73	103	122	103	280	141	140	163	137	206	454	151	72	140					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1666	55	74	64	106	103	100	105	80	12	14	96	62	27	20	69	25	17	24	28	26	101	102	54	66	50	51	67	24	44					
6	Число погашенных избирательных бюллетеней	9354	1166	761	813	1076	1432	655	176	272	104	49	180	76	126	101	260	41	114	54	146	256	106	136	109	107	218	498	151	42	129					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1666	55	74	64	106	103	100	105	80	12	14	96	62	27	20	69	25	17	24	28	26	101	102	54	66	50	51	67	24	44					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11643	1764	1557	1209	1590	1367	546	108	237	70	75	186	96	119	110	324	73	103	122	103	280	141	140	163	137	206	454	151	72	140					
9	Число недействительных избирательных бюллетеней	268	70	19	40	56	16	20	0	6	1	1	0	2	2	4	1	1	2	1	2	3	2	2	3	2	2	8	1	0	1					
10	Число действительных избирательных бюллетеней	13041	1749	1612	1233	1640	1454	626	213	311	81	88	282	156	144	126	392	97	118	145	129	303	240	240	214	201	254	497	217	96	183					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	300	65	31	35	31	38	7	3	3	1	1	4	3	27	2	3	1	2	3	3	3	10	3	3	2	4	5	3	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	300	65	31	35	31	38	7	3	3	1	1	4	3	27	2	3	1	2	3	3	3	10	3	3	2	4	5	3	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	701	3	462	2	116	56	7	4	3	1	2	1	2	2	2	4	2	1	9	1	2	1	1	1	1	0	7	2	4	2					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	350	53	35	62	39	50	3	1	15	0	0	9	3	21	0	4	0	4	4	0	2	2	8	1	9	17	5	2	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
