Выборы Президента Российской Федерации																																																																			
Дата голосования: 04.03.2012																																																																			
																																																																			
Наименование Избирательной комиссии:    Хунзахская																																																																			
																																																																			
Сводная таблица итогов голосования																																																																			
																																																																			
	Число участковых избирательных комиссий	56																																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	56																																																																	
																																																																			
		Сумма	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694									
1	Число избирателей, включенных в список избирателей	19677	2617	223	202	226	132	148	129	804	98	778	536	453	190	423	158	542	330	251	1456	446	455	239	174	467	230	98	357	121	219	264	425	136	58	392	203	189	164	132	207	257	171	73	300	143	845	84	725	59	903	64	307	308	255	215	73	223									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	19350	2579	217	197	220	129	146	126	799	97	763	526	450	189	412	154	539	326	248	1424	438	448	236	172	458	225	96	348	118	213	260	419	135	57	386	198	187	160	130	203	251	168	71	297	139	840	82	718	57	888	62	299	303	248	210	71	218									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	17172	2288	204	176	206	120	137	121	700	92	706	460	390	164	370	145	479	290	208	1300	405	394	203	144	380	201	87	330	107	190	220	354	93	50	334	179	166	140	110	188	226	150	68	259	126	739	67	632	55	828	55	253	256	213	180	64	170									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1318	172	5	14	6	4	2	0	56	0	25	44	36	15	27	3	30	20	28	69	14	34	22	20	57	15	5	6	7	15	28	45	35	4	34	12	12	14	14	7	15	11	0	23	8	55	12	50	0	21	5	35	33	27	22	5	40									
6	Число погашенных избирательных бюллетеней	860	119	8	7	8	5	7	5	43	5	32	22	24	10	15	6	30	16	12	55	19	20	11	8	21	9	4	12	4	8	12	20	7	3	18	7	9	6	6	8	10	7	3	15	5	46	3	36	2	39	2	11	14	8	8	2	8									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1318	172	5	14	6	4	2	0	56	0	25	44	36	15	27	3	30	20	28	69	14	34	22	20	57	15	5	6	7	15	28	45	35	4	34	12	12	14	14	7	15	11	0	23	8	55	12	50	0	21	5	35	33	27	22	5	40									
8	Число бюллетеней в стационарных ящиках для голосования	17172	2288	204	176	206	120	137	121	700	92	706	460	390	164	370	145	479	290	208	1300	405	394	203	144	380	201	87	330	107	190	220	354	93	50	334	179	166	140	110	188	226	150	68	259	126	739	67	632	55	828	55	253	256	213	180	64	170									
9	Число недействительных избирательных бюллетеней	103	5	1	0	1	0	1	1	3	0	3	3	3	2	2	2	3	2	2	5	2	3	2	2	3	2	1	1	1	2	3	3	1	0	3	1	1	1	2	0	2	0	1	2	2	5	1	3	1	3	1	2	1	2	1	1	2									
10	Число действительных избирательных бюллетеней	18387	2455	208	190	211	124	138	120	753	92	728	501	423	177	395	146	506	308	234	1364	417	425	223	162	434	214	91	335	113	203	245	396	127	54	365	190	177	153	122	195	239	161	67	280	132	789	78	679	54	846	59	286	288	238	201	68	208									
11	Число полученных открепительных  удостоверений	57	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
14	Число неиспользованных открепительных удостоверений	56	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																			
19	Жириновский Владимир Вольфович	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Зюганов Геннадий Андреевич	543	74	5	6	6	4	3	3	20	3	22	15	13	11	12	4	12	9	7	36	11	13	7	5	13	6	3	10	3	6	7	12	4	2	11	6	5	5	4	6	7	5	2	8	4	24	2	20	2	25	2	8	9	7	6	2	6									
		2.94%	3.01%	2.39%	3.16%	2.83%	3.23%	2.16%	2.48%	2.65%	3.26%	3.01%	2.98%	3.05%	6.15%	3.02%	2.70%	2.36%	2.90%	2.97%	2.63%	2.63%	3.04%	3.11%	3.05%	2.97%	2.78%	3.26%	2.98%	2.63%	2.93%	2.82%	3.01%	3.13%	3.70%	2.99%	3.14%	2.81%	3.25%	3.23%	3.08%	2.90%	3.11%	2.94%	2.84%	2.99%	3.02%	2.53%	2.93%	3.64%	2.94%	3.33%	2.78%	3.11%	2.92%	2.97%	2.90%	2.86%									
21	Миронов Сергей Михайлович	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
22	Прохоров Михаил Дмитриевич	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
23	Путин Владимир Владимирович	17844	2381	203	184	205	120	135	117	733	89	706	486	410	166	383	142	494	299	227	1328	406	412	216	157	421	208	88	325	110	197	238	384	123	52	354	184	172	148	118	189	232	156	65	272	128	765	76	659	52	821	57	278	279	231	195	66	202									
		96.51%	96.79%	97.13%	96.84%	96.70%	96.77%	97.12%	96.69%	96.96%	96.74%	96.58%	96.43%	96.24%	92.74%	96.47%	95.95%	97.05%	96.45%	96.19%	97.01%	96.90%	96.26%	96.00%	95.73%	96.34%	96.30%	95.65%	96.73%	96.49%	96.10%	95.97%	96.24%	96.09%	96.30%	96.20%	96.34%	96.63%	96.10%	95.16%	96.92%	96.27%	96.89%	95.59%	96.45%	95.52%	96.35%	96.20%	96.63%	94.55%	96.70%	95.00%	96.53%	96.54%	96.25%	96.53%	95.65%	96.19%									
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
