Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Милютинская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №2455	УИК №2573	УИК №2632	УИК №2633	УИК №2634	УИК №2635	УИК №2636	УИК №2637					
1	"Число избирателей, внесенных в список избирателей"	12893	671	472	484	758	382	312	841	493	395	424	345	315	419	232	569	1174	954	230	523	237	478	192	115	177	1055	334	103	209					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13198	685	490	494	780	384	325	859	508	403	435	351	321	429	239	592	1143	971	237	541	256	496	197	118	183	1089	352	106	214					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7592	407	250	261	446	265	220	425	228	247	222	319	242	236	174	296	627	464	137	287	167	235	111	85	141	659	244	68	129					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1505	68	64	97	111	71	68	57	81	66	48	18	38	27	21	127	78	108	43	39	8	110	19	8	22	40	25	15	28					
6	Число погашенных избирательных бюллетеней	4101	210	176	136	223	48	37	377	199	90	165	14	41	166	44	169	438	399	57	215	81	151	67	25	20	390	83	23	57					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1505	68	64	97	111	71	68	57	81	66	48	18	38	27	21	127	78	108	43	39	8	110	19	8	22	40	25	15	28					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7592	407	250	261	446	265	220	425	228	247	222	319	242	236	174	296	627	464	137	287	167	235	111	85	141	659	244	68	129					
9	Число недействительных избирательных бюллетеней	88	2	1	2	1	3	0	2	0	1	2	15	0	3	1	6	12	9	1	6	1	8	4	0	0	4	0	2	2					
10	Число действительных избирательных бюллетеней	9009	473	313	356	556	333	288	480	309	312	268	322	280	260	194	417	693	563	179	320	174	337	126	93	163	695	269	81	155					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	273	3	6	5	9	5	8	15	11	8	5	5	7	8	8	17	45	8	8	10	13	15	1	1	7	28	10	4	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	273	3	6	5	9	5	8	15	11	8	5	5	7	8	8	17	45	8	8	10	13	15	1	1	7	28	10	4	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	102	6	3	2	3	3	3	6	4	5	2	3	5	2	3	5	8	4	3	2	3	3	2	3	3	7	3	3	3					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	0	2	0	0	0	2	0	0	0	0	0	0	0	1	1	8	6	0	0	1	1	0	0	0	5	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	991	62	27	25	38	28	13	48	21	55	31	31	22	26	16	65	117	69	21	34	9	55	14	7	16	117	10	6	8					
		10.89%	13.05%	8.60%	6.98%	6.82%	8.33%	4.51%	9.96%	6.80%	17.57%	11.48%	9.20%	7.86%	9.89%	8.21%	15.37%	16.60%	12.06%	11.67%	10.43%	5.14%	15.94%	10.77%	7.53%	9.82%	16.74%	3.72%	7.23%	5.10%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1023	40	21	34	52	37	6	75	56	26	41	18	34	36	20	39	86	78	18	50	30	42	34	4	24	89	10	12	11					
		11.25%	8.42%	6.69%	9.50%	9.34%	11.01%	2.08%	15.56%	18.12%	8.31%	15.19%	5.34%	12.14%	13.69%	10.26%	9.22%	12.20%	13.64%	10.00%	15.34%	17.14%	12.17%	26.15%	4.30%	14.72%	12.73%	3.72%	14.46%	7.01%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	63	2	1	1	0	0	5	11	1	2	5	0	1	2	0	0	12	1	2	2	2	2	0	0	0	8	1	2	0					
		0.69%	0.42%	0.32%	0.28%	0.00%	0.00%	1.74%	2.28%	0.32%	0.64%	1.85%	0.00%	0.36%	0.76%	0.00%	0.00%	1.70%	0.17%	1.11%	0.61%	1.14%	0.58%	0.00%	0.00%	0.00%	1.14%	0.37%	2.41%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1949	105	47	64	117	58	59	154	60	101	61	59	24	53	34	90	148	151	23	59	56	96	43	17	20	172	26	28	24					
		21.42%	22.11%	14.97%	17.88%	21.01%	17.26%	20.49%	31.95%	19.42%	32.27%	22.59%	17.51%	8.57%	20.15%	17.44%	21.28%	20.99%	26.40%	12.78%	18.10%	32.00%	27.83%	33.08%	18.28%	12.27%	24.61%	9.67%	33.73%	15.29%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	69	2	1	7	3	0	1	4	2	0	3	2	4	0	1	6	6	5	0	2	0	2	1	0	1	14	2	0	0					
		0.76%	0.42%	0.32%	1.96%	0.54%	0.00%	0.35%	0.83%	0.65%	0.00%	1.11%	0.59%	1.43%	0.00%	0.51%	1.42%	0.85%	0.87%	0.00%	0.61%	0.00%	0.58%	0.77%	0.00%	0.61%	2.00%	0.74%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4858	260	213	211	341	209	202	177	167	128	126	211	195	142	123	215	320	255	115	173	77	139	34	65	102	293	220	33	112					
		53.40%	54.74%	67.83%	58.94%	61.22%	62.20%	70.14%	36.72%	54.05%	40.89%	46.67%	62.61%	69.64%	53.99%	63.08%	50.83%	45.39%	44.58%	63.89%	53.07%	44.00%	40.29%	26.15%	69.89%	62.58%	41.92%	81.78%	39.76%	71.34%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	56	2	3	14	5	1	2	11	2	0	1	1	0	1	0	2	4	4	0	0	0	1	0	0	0	2	0	0	0					
