Выборы Президента Российской Федерации																																										
Дата голосования: 18.03.2018																																										
																																										
Наименование Избирательной комиссии:    Кизнерская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	31																																								
																																										
		Сумма	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231									
1	"Число избирателей, включенных в список избирателей"	16769	548	225	259	166	470	311	221	417	167	266	173	161	286	364	383	387	242	166	408	579	737	679	176	838	1058	1375	1324	1220	1399	1044	720									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	16680	550	230	270	170	480	300	200	400	170	300	180	160	300	390	400	400	250	170	400	600	750	700	180	780	1000	1300	1300	1200	1380	1050	720									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10575	348	143	170	115	296	159	101	279	130	172	85	94	172	234	214	266	170	116	267	374	445	458	118	560	599	830	1081	717	780	629	453									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1331	97	17	18	6	83	46	42	75	2	42	27	19	58	55	49	45	24	20	49	41	85	49	19	29	58	45	14	76	64	44	33									
6	Число погашенных избирательных бюллетеней	4774	105	70	82	49	101	95	57	46	38	86	68	47	70	101	137	89	56	34	84	185	220	193	43	191	343	425	205	407	536	377	234									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1331	97	17	18	6	83	46	42	75	2	42	27	19	58	55	49	45	24	20	49	41	85	49	19	29	58	45	14	76	64	44	33									
8	Число бюллетеней в стационарных ящиках для голосования	10575	348	143	170	115	296	159	101	279	130	172	85	94	172	234	214	266	170	116	267	374	445	458	118	560	599	830	1081	717	780	629	453									
9	Число недействительных избирательных бюллетеней	130	3	1	0	1	6	0	1	0	0	5	4	0	3	2	4	1	0	1	4	4	5	7	0	4	6	15	11	21	10	7	4									
10	Число действительных избирательных бюллетеней	11776	442	159	188	120	373	205	142	354	132	209	108	113	227	287	259	310	194	135	312	411	525	500	137	585	651	860	1084	772	834	666	482									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
13	Бабурин Сергей Николаевич	60	2	3	1	0	2	2	0	1	1	0	0	1	2	1	2	2	0	0	3	2	5	0	0	6	3	4	1	5	5	3	3									
		0.50%	0.45%	1.88%	0.53%	0.00%	0.53%	0.98%	0.00%	0.28%	0.76%	0.00%	0.00%	0.88%	0.87%	0.35%	0.76%	0.64%	0.00%	0.00%	0.95%	0.48%	0.94%	0.00%	0.00%	1.02%	0.46%	0.46%	0.09%	0.63%	0.59%	0.45%	0.62%									
14	Грудинин Павел Николаевич	1414	43	13	11	8	32	28	21	20	4	15	10	9	9	44	20	33	14	10	9	19	76	54	5	112	84	145	167	121	123	75	80									
		11.88%	9.66%	8.13%	5.85%	6.61%	8.44%	13.66%	14.69%	5.65%	3.03%	7.01%	8.93%	7.96%	3.91%	15.22%	7.60%	10.61%	7.22%	7.35%	2.85%	4.58%	14.34%	10.65%	3.65%	19.02%	12.79%	16.57%	15.25%	15.26%	14.57%	11.14%	16.46%									
15	Жириновский Владимир Вольфович	834	28	17	12	14	30	7	10	36	6	11	10	11	13	25	11	17	13	5	18	15	34	40	4	41	44	57	82	57	74	45	47									
