Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Район Северное Измайлово																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №3099					
1	"Число избирателей, внесенных в списки"	58196	2522	2795	2713	2798	2747	2759	2556	2345	2383	2480	2773	2364	1941	2202	1296	2141	2215	2498	2490	2552	2532	2396	2193	2147	358					
2	"Число бюллетеней, полученных участковыми комиссиями"	57000	2500	2700	2700	2700	2600	2600	2500	2300	2300	2500	2700	2300	1970	2200	1300	2000	2200	2500	2400	2400	2500	2400	2200	2150	380					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	30852	1361	1481	1331	1379	1383	1446	1310	1201	1277	1250	1452	1317	1166	1299	712	1222	1204	1347	1313	1348	1360	1307	1186	1200	0					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1335	55	47	45	40	35	52	45	55	55	50	31	33	44	61	33	20	28	29	48	40	28	30	31	42	358					
6	Число погашенных бюллетеней	24813	1084	1172	1324	1281	1182	1102	1145	1044	968	1200	1217	950	760	840	555	758	968	1124	1039	1012	1112	1063	983	908	22					
7	Число бюллетеней в переносных ящиках для голосования	1335	55	47	45	40	35	52	45	55	55	50	31	33	44	61	33	20	28	29	48	40	28	30	31	42	358					
8	Число бюллетеней в стационарных ящиках для голосования	30620	1359	1454	1330	1368	1372	1446	1310	1201	1277	1241	1450	1317	1164	1298	712	1222	1204	1320	1238	1348	1315	1302	1183	1189	0					
9	Число недействительных бюллетеней	386	9	26	24	21	11	22	14	9	13	5	22	18	5	9	7	20	17	29	25	21	12	25	9	12	1					
10	Число действительных бюллетеней	31569	1405	1475	1351	1387	1396	1476	1341	1247	1319	1286	1459	1332	1203	1350	738	1222	1215	1320	1261	1367	1331	1307	1205	1219	357					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1200	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0					
