Выборы Президента Российской Федерации																																																																					
Дата голосования: 18.03.2018																																																																					
																																																																					
"Наименование Избирательной комиссии:    Ярославль, Фрунзенская"																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	58																																																																			
																																																																					
		Сумма	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №880	УИК №881	УИК №882	УИК №883									
1	"Число избирателей, включенных в список избирателей"	104210	1960	1570	1261	2601	2638	2706	2259	1944	2012	1994	1470	1368	1968	1377	2403	2266	1012	1000	2446	2385	2046	2161	1720	1776	2321	2260	1277	2442	2243	2286	2196	1513	1314	1526	1894	1794	1526	1761	1693	1769	1944	1825	1872	2183	1790	1434	2015	1559	1714	1945	2379	1818	2205	2448	460	112	139	210									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	89364	1600	1300	1100	2100	2200	2300	2000	1700	1700	1700	1200	1200	1700	1200	2000	2000	850	988	2100	2100	1800	1800	1450	1500	2000	2000	1100	2100	1900	2000	1800	1300	1100	1300	1650	1600	1300	1500	1450	1400	1700	1600	1600	1900	1600	1200	1700	1300	1450	1700	2000	1600	1900	2100	462	114	138	212									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	63637	993	695	576	1560	1393	1566	1433	1252	1307	1255	857	818	1254	855	1596	1364	678	657	1624	1463	1217	1266	1109	1070	1402	1345	647	1544	1094	1341	1290	1061	861	886	1130	943	747	1184	1056	1033	1315	1141	1142	1357	1087	917	1255	966	1165	1270	1632	1230	1369	1558	460	75	121	155									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1964	24	19	29	65	35	27	18	18	34	36	15	11	28	16	36	40	17	27	42	51	56	27	46	43	24	34	44	33	37	37	24	30	18	61	44	33	30	39	39	42	43	57	53	35	70	23	52	43	14	38	30	23	26	25	0	37	14	52									
6	Число погашенных избирательных бюллетеней	23763	583	586	495	475	772	707	549	430	359	409	328	371	418	329	368	596	155	304	434	586	527	507	295	387	574	621	409	523	769	622	486	209	221	353	476	624	523	277	355	325	342	402	405	508	443	260	393	291	271	392	338	347	505	517	2	2	3	5									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1963	24	19	29	65	35	27	18	18	34	36	15	11	28	16	36	40	17	27	42	51	56	27	46	43	24	34	44	33	37	37	24	30	18	61	44	33	30	39	39	42	43	57	52	35	70	23	52	43	14	38	30	23	26	25	0	37	14	52									
8	Число бюллетеней в стационарных ящиках для голосования	63621	993	695	576	1559	1392	1565	1433	1252	1306	1255	857	818	1254	854	1596	1363	678	657	1624	1463	1217	1266	1108	1070	1400	1345	647	1544	1094	1341	1290	1060	861	886	1130	943	747	1184	1055	1033	1315	1141	1140	1357	1087	917	1255	965	1165	1269	1632	1230	1369	1557	460	75	121	155									
9	Число недействительных избирательных бюллетеней	687	15	9	6	23	7	21	10	10	14	15	13	8	21	7	18	13	3	5	14	16	10	14	8	16	10	13	7	32	11	14	13	10	9	13	14	12	9	13	5	14	8	6	12	13	14	12	11	8	9	10	21	17	13	19	15	0	2	2									
10	Число действительных избирательных бюллетеней	64897	1002	705	599	1601	1420	1571	1441	1260	1326	1276	859	821	1261	863	1614	1390	692	679	1652	1498	1263	1279	1146	1097	1414	1366	684	1545	1120	1364	1301	1080	870	934	1160	964	768	1210	1089	1061	1350	1192	1180	1379	1143	928	1296	1000	1170	1297	1641	1236	1382	1563	445	112	133	205									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																					
13	Бабурин Сергей Николаевич	520	8	4	6	15	13	9	11	4	7	7	8	2	6	3	8	12	5	10	18	10	14	6	13	8	6	12	2	11	13	14	3	13	14	12	22	8	3	8	9	9	10	5	8	15	10	16	15	10	6	12	17	6	8	12	2	1	0	1									
