Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Чертковская 																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №2453	УИК №2454					
1	"Число избирателей, внесенных в список избирателей"	28795	1053	891	1015	909	780	1029	426	1339	922	985	1094	422	188	473	231	224	529	72	756	556	878	719	321	815	632	656	617	1206	624	529	343	1238	529	756	465	718	931	467	618	448	171	604	616					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	27280	1000	800	950	900	700	1000	420	1250	850	950	1000	400	180	460	220	210	500	70	700	520	800	670	300	760	600	610	600	1150	600	500	320	1150	500	720	450	700	900	450	600	450	170	600	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	18856	764	485	663	712	407	695	254	667	646	661	795	226	155	342	174	164	367	54	548	398	689	468	264	628	375	436	396	856	408	346	254	724	287	455	264	523	667	305	262	289	124	341	318					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2945	42	18	43	48	22	79	17	147	51	26	131	127	13	64	27	20	59	11	58	70	58	51	0	76	95	48	101	147	122	52	3	85	112	138	102	88	68	79	116	100	28	45	158					
6	Число погашенных избирательных бюллетеней	5479	194	297	244	140	271	226	149	436	153	263	74	47	12	54	19	26	74	5	94	52	53	151	36	56	130	126	103	147	70	102	63	341	101	127	84	89	165	66	222	61	18	214	124					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2945	42	18	43	48	22	79	17	147	51	26	131	127	13	64	27	20	59	11	58	70	58	51	0	76	95	48	101	147	122	52	3	85	112	138	102	88	68	79	116	100	28	45	158					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	18856	764	485	663	712	407	695	254	667	646	661	795	226	155	342	174	164	367	54	548	398	689	468	264	628	375	436	396	856	408	346	254	724	287	455	264	523	667	305	262	289	124	341	318					
9	Число недействительных избирательных бюллетеней	308	11	11	4	6	3	10	1	15	19	58	7	3	2	2	5	0	8	2	3	6	7	5	2	30	8	6	3	13	6	4	2	7	2	4	2	4	5	4	0	0	4	6	8					
10	Число действительных избирательных бюллетеней	21493	795	492	702	754	426	764	270	799	678	629	919	350	166	404	196	184	418	63	603	462	740	514	262	674	462	478	494	990	524	394	255	802	397	589	364	607	730	380	378	389	148	380	468					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	770	25	25	25	25	20	20	15	30	25	25	25	15	5	15	5	5	15	5	20	20	20	20	10	20	20	20	20	20	20	15	10	30	20	20	10	20	20	15	20	20	5	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	770	25	25	25	25	20	20	15	30	25	25	25	15	5	15	5	5	15	5	20	20	20	20	10	20	20	20	20	20	20	15	10	30	20	20	10	20	20	15	20	20	5	20	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	243	11	17	25	7	15	17	7	4	14	5	10	2	2	1	3	2	4	4	5	4	5	5	1	3	0	7	2	5	2	3	4	16	1	0	3	5	3	1	3	4	2	7	2					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	2	0	2	3	0	4	3	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	2	1	1	2	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
