Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Бердская городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401					
1	"Число избирателей, включенных в списки избирателей"	72241	859	510	698	2155	2130	1703	1998	1633	1661	2005	1679	1598	1700	1730	1546	1722	1600	1778	1758	1952	1866	2726	1823	1590	2345	2031	1755	1926	1888	2073	1786	2370	2129	1660	1862	1671	1664	1626	1713	1619	1703					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	67550	900	450	650	2000	2000	1500	2000	1500	1500	2000	1500	1500	1550	1650	1400	1600	1500	1650	1600	1800	1700	2600	1900	1500	2150	1900	1650	1800	1750	1900	1650	2200	1950	1550	1750	1600	1550	1500	1600	1550	1550					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	43180	493	306	347	1251	1137	929	996	1043	1012	1086	937	905	1061	1076	870	1099	983	1051	1073	1096	1199	1813	1107	934	1433	1135	1215	989	1167	1251	1082	1446	1222	1042	1243	1169	1032	1051	953	1002	944					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3592	196	94	36	172	165	85	135	49	94	111	60	111	79	52	70	31	89	64	64	89	64	60	93	112	63	89	49	146	94	100	64	96	69	75	52	44	66	52	107	117	134					
6	Число погашенных избирательных бюллетеней	20778	211	50	267	577	698	486	869	408	394	803	503	484	410	522	460	470	428	535	463	615	437	727	700	454	654	676	386	665	489	549	504	658	659	433	455	387	452	397	540	431	472					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3591	196	94	35	172	165	85	135	49	94	111	60	111	79	52	70	31	89	64	64	89	64	60	93	112	63	89	49	146	94	100	64	96	69	75	52	44	66	52	107	117	134					
8	Число бюллетеней в стационарных ящиках для голосования	43119	493	306	345	1251	1137	928	996	1042	1012	1086	936	905	1061	1076	870	1099	983	1051	1073	1096	1199	1813	1107	934	1429	1135	1215	989	1167	1249	1080	1445	1221	1042	1243	1125	1032	1050	953	1001	944					
9	Число недействительных избирательных бюллетеней	580	12	28	3	16	22	8	5	16	15	15	12	17	12	23	12	24	20	10	12	14	3	26	14	11	17	15	19	9	10	17	16	15	12	13	16	9	9	10	11	13	19					
10	Число действительных избирательных бюллетеней	46130	677	372	377	1407	1280	1005	1126	1075	1091	1182	984	999	1128	1105	928	1106	1052	1105	1125	1171	1260	1847	1186	1035	1475	1209	1245	1126	1251	1332	1128	1526	1278	1104	1279	1160	1089	1092	1049	1105	1059					
11	Число полученных открепительных  удостоверений	1102	25	5	8	30	35	20	17	20	40	35	25	26	24	22	20	30	30	17	35	25	25	45	20	28	43	20	65	30	30	33	25	35	20	32	30	25	20	17	20	25	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1009	25	3	6	27	35	18	17	18	33	31	20	24	20	18	19	22	29	17	31	17	18	44	20	28	43	17	58	30	30	33	25	30	18	32	27	25	15	16	20	25	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	823	125	21	8	31	28	12	18	34	12	17	19	20	12	10	26	13	16	27	21	8	14	13	21	14	19	11	20	5	13	12	13	11	13	21	13	16	14	12	10	39	41					
14	Число неиспользованных открепительных удостоверений	93	0	2	2	3	0	2	0	2	7	4	5	2	4	4	1	8	1	0	4	8	7	1	0	0	0	3	7	0	0	0	0	5	2	0	3	0	5	1	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	80	2	0	1	2	0	2	2	0	5	3	1	3	1	3	0	1	2	6	2	1	1	2	1	1	0	3	2	5	2	3	2	5	1	3	4	0	2	0	2	4	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	781	7	8	5	34	26	19	13	23	21	26	15	17	15	14	20	23	14	20	18	21	17	20	13	15	31	19	13	19	21	29	16	25	22	27	22	21	17	19	19	15	22					
