Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Даровская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214					
1	"Число избирателей, внесенных в список избирателей"	10251	134	119	215	291	408	226	1192	766	1031	1194	948	239	508	660	223	101	261	192	295	1248					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9560	120	110	200	270	390	210	1150	750	930	1100	870	230	470	600	210	100	260	180	280	1130					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5395	74	68	145	209	197	139	596	403	564	632	428	113	309	286	133	55	123	122	142	657					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1159	35	30	21	29	92	24	90	62	74	61	94	78	60	151	26	17	86	28	39	62					
6	Число погашенных избирательных бюллетеней	3006	11	12	34	32	101	47	464	285	292	407	348	39	101	163	51	28	51	30	99	411					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1159	35	30	21	29	92	24	90	62	74	61	94	78	60	151	26	17	86	28	39	62					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5395	74	68	145	209	197	139	596	403	564	632	428	113	309	286	133	55	123	122	142	657					
9	Число недействительных избирательных бюллетеней	83	1	2	3	2	1	1	7	3	9	10	7	1	9	7	1	0	3	1	2	13					
10	Число действительных избирательных бюллетеней	6471	108	96	163	236	288	162	679	462	629	683	515	190	360	430	158	72	206	149	179	706					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	338	5	5	10	15	15	8	30	25	30	30	25	15	20	20	10	10	17	8	10	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	198	0	5	10	7	9	1	12	12	13	15	14	11	20	16	6	1	17	8	10	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	97	2	3	5	1	7	2	14	7	9	15	3	3	5	5	1	0	4	3	1	7					
14	Число погашенных неиспользованных открепительных удостоверений	140	5	0	0	8	6	7	18	13	17	15	11	4	0	4	4	9	0	0	0	19					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1193	15	13	29	32	69	32	128	93	138	119	102	14	79	82	26	13	25	24	26	134					
		18.20%	13.76%	13.27%	17.47%	13.45%	23.88%	19.63%	18.66%	20.00%	21.63%	17.17%	19.54%	7.33%	21.41%	18.76%	16.35%	18.06%	11.96%	16.00%	14.36%	18.64%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1168	18	8	39	40	44	27	125	108	91	116	87	53	56	59	25	8	49	31	15	169					
		17.82%	16.51%	8.16%	23.49%	16.81%	15.22%	16.56%	18.22%	23.23%	14.26%	16.74%	16.67%	27.75%	15.18%	13.50%	15.72%	11.11%	23.44%	20.67%	8.29%	23.50%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	83	0	0	0	3	4	1	13	4	11	3	4	1	6	8	0	0	19	0	0	6					
		1.27%	0.00%	0.00%	0.00%	1.26%	1.38%	0.61%	1.90%	0.86%	1.72%	0.43%	0.77%	0.52%	1.63%	1.83%	0.00%	0.00%	9.09%	0.00%	0.00%	0.83%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1197	31	9	19	51	37	39	150	68	108	160	99	30	80	78	20	13	44	12	42	107					
		18.26%	28.44%	9.18%	11.45%	21.43%	12.80%	23.93%	21.87%	14.62%	16.93%	23.09%	18.97%	15.71%	21.68%	17.85%	12.58%	18.06%	21.05%	8.00%	23.20%	14.88%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	66	3	0	1	1	2	1	9	9	6	7	3	2	3	3	1	1	1	1	0	12					
		1.01%	2.75%	0.00%	0.60%	0.42%	0.69%	0.61%	1.31%	1.94%	0.94%	1.01%	0.57%	1.05%	0.81%	0.69%	0.63%	1.39%	0.48%	0.67%	0.00%	1.67%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2736	41	66	75	106	129	62	252	179	272	274	220	89	135	199	85	37	66	81	96	272					
		41.75%	37.61%	67.35%	45.18%	44.54%	44.64%	38.04%	36.73%	38.49%	42.63%	39.54%	42.15%	46.60%	36.59%	45.54%	53.46%	51.39%	31.58%	54.00%	53.04%	37.83%					
