Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Чебаркульская городская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473					
1	"Число избирателей, внесенных в списки избирателей"	36759	540	489	365	232	440	568	745	1918	1627	1128	1709	1281	1497	1403	1304	1369	1296	1300	1212	1588	1411	1544	1083	1426	2737	2906	2796	845					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	32450	440	380	300	180	400	520	630	1700	1500	1060	1350	1060	1350	1250	1190	1110	1160	1160	1070	1390	1250	1300	950	1250	2320	2670	2770	740					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	23601	388	360	265	143	211	349	397	1320	1004	722	1107	609	1042	887	873	825	873	879	761	1063	959	947	612	909	1743	2150	1769	434					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1076	26	15	14	5	28	26	34	19	67	41	29	21	34	69	39	120	30	33	71	70	34	44	56	24	25	32	9	61					
6	Число погашенных избирательных бюллетеней	7769	26	5	21	32	161	145	199	361	429	297	214	430	274	294	278	165	257	248	238	257	257	309	282	316	552	485	992	245					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1076	26	15	14	5	28	26	34	19	67	41	29	21	34	69	39	120	30	33	71	70	34	44	56	24	25	32	9	61					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	23589	388	358	265	143	211	349	397	1314	1004	722	1107	609	1042	886	873	825	872	879	761	1063	959	947	612	909	1741	2150	1769	434					
9	Число недействительных избирательных бюллетеней	272	7	7	1	6	5	1	5	10	8	6	8	20	5	17	12	7	8	13	8	17	9	16	11	12	14	17	18	4					
10	Число действительных избирательных бюллетеней	24393	407	366	278	142	234	374	426	1323	1063	757	1128	610	1071	938	900	938	894	899	824	1116	984	975	657	921	1752	2165	1760	491					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	568	17	10	10	10	10	27	7	34	31	15	15	5	15	15	17	15	19	15	20	19	15	15	15	15	68	35	69	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	496	16	7	5	3	5	20	5	28	31	13	14	5	14	15	17	13	18	13	20	19	15	15	11	14	59	24	67	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	675	113	137	51	18	5	7	10	14	21	4	32	8	53	19	16	7	8	11	12	29	10	10	8	4	22	11	24	11					
14	Число погашенных неиспользованных открепительных удостоверений	72	1	3	5	7	5	7	2	6	0	2	1	0	1	0	0	2	1	2	0	0	0	0	4	1	9	11	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	32	0	0	0	0	1	0	0	2	1	2	1	1	1	1	1	1	2	2	0	3	1	1	1	2	2	1	4	1					
16	Число утраченных избирательных бюллетеней	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	433	7	13	2	4	4	6	2	25	19	17	28	11	17	21	11	13	16	12	22	14	30	10	11	11	35	28	40	4					
		1.76%	1.69%	3.49%	0.72%	2.70%	1.67%	1.60%	0.46%	1.88%	1.77%	2.23%	2.46%	1.75%	1.58%	2.20%	1.21%	1.38%	1.77%	1.32%	2.64%	1.24%	3.02%	1.01%	1.65%	1.18%	1.98%	1.28%	2.25%	0.81%					
19	2.Всероссийская политическая партия «Гражданская Сила»	174	2	6	2	0	1	1	3	10	12	7	12	2	5	4	3	5	6	10	4	12	4	3	5	4	17	6	25	3					
		0.71%	0.48%	1.61%	0.72%	0.00%	0.42%	0.27%	0.70%	0.75%	1.12%	0.92%	1.06%	0.32%	0.46%	0.42%	0.33%	0.53%	0.67%	1.10%	0.48%	1.06%	0.40%	0.30%	0.75%	0.43%	0.96%	0.27%	1.41%	0.61%					
20	3.Политическая партия «Демократическая партия России»	31	1	2	0	0	0	0	0	1	1	3	1	1	2	1	3	1	3	1	0	0	3	1	1	0	1	1	3	0					
